name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas sp. S49	1573720	S	57	0	57	0.00008
Pseudomonas sp. LS1212	2972478	S	54	0	54	0.00007
Pseudomonas sp. R32	1573704	S	54	0	54	0.00007
Pseudomonas sp. CC6-YY-74	1930532	S	53	0	53	0.00007
Pseudomonas sp. L5B5	2883205	S	53	0	53	0.00007
Pseudomonas sp. 15A4	2804761	S	52	0	52	0.00007
Pseudomonas sp. LG1D9	2083054	S	52	0	52	0.00007
Pseudomonas sp. MRSN 12121	1611770	S	48	0	48	0.00007
Pseudomonas sp. GCEP-101	2974552	S	47	0	47	0.00006
Pseudomonas sp. MPC6	2498848	S	47	0	47	0.00006
Pseudomonas sp. R4-34-07	658642	S	46	0	46	0.00006
Pseudomonas sp. p1(2021b)	2874628	S	45	0	45	0.00006
Pseudomonas sp. So3.2b	2864101	S	45	0	45	0.00006
Pseudomonas sp. St316	2678257	S	43	0	43	0.00006
Pseudomonas sp. CMR5c	658630	S	42	0	42	0.00006
Pseudomonas sp. B21-053	2895493	S	40	0	40	0.00005
Pseudomonas sp. NIBR-H-19	2901380	S	40	0	40	0.00005
Pseudomonas sp. DY-1	1755504	S	39	0	39	0.00005
Pseudomonas sp. B21-010	2895471	S	38	0	38	0.00005
Pseudomonas sp. RU47	2005388	S	38	0	38	0.00005
Pseudomonas sp. S150	2559074	S	37	0	37	0.00005
Pseudomonas sp. UW4	1207075	S	37	0	37	0.00005
Pseudomonas sp. R3-18-08	1173283	S	36	0	36	0.00005
Pseudomonas sp. DTU12.3	2073078	S	35	0	35	0.00005
Pseudomonas sp. DTU12.1	2654238	S	33	0	33	0.00005
Pseudomonas sp. bs2935	1761895	S	32	0	32	0.00004
Pseudomonas sp. B21-040	2895486	S	32	0	32	0.00004
Pseudomonas sp. PP3	2815936	S	32	0	32	0.00004
Pseudomonas sp. BW7P1	2973088	S	32	0	32	0.00004
Pseudomonas sp. StFLB209	1028989	S	30	0	30	0.00004
Pseudomonas sp. TCU-HL1	1856685	S	28	0	28	0.00004
Pseudomonas sp. S34	1573718	S	27	0	27	0.00004
Pseudomonas sp. LH1G9	2083055	S	27	0	27	0.00004
Pseudomonas sp. SK3(2021)	2841064	S	27	0	27	0.00004
Pseudomonas sp. Leaf58	1736226	S	27	0	27	0.00004
Pseudomonas sp. OST1909	2777367	S	26	0	26	0.00004
Pseudomonas sp. R3-52-08	1173284	S	26	0	26	0.00004
Pseudomonas sp. Seg1	2678259	S	25	0	25	0.00003
Pseudomonas sp. PIA16	2931382	S	25	0	25	0.00003
Pseudomonas sp. TKP	1415630	S	24	0	24	0.00003
Pseudomonas sp. SC3(2021)	2871493	S	24	0	24	0.00003
Pseudomonas sp. 7-41	2898483	S	24	0	24	0.00003
Pseudomonas sp. 3-2	2867408	S	23	0	23	0.00003
Pseudomonas sp. HS6	2850559	S	23	0	23	0.00003
Pseudomonas sp. KNUC1026	2893890	S	22	0	22	0.00003
Pseudomonas sp. Os17	1500686	S	22	0	22	0.00003
Pseudomonas sp. MM213	2866807	S	22	0	22	0.00003
Pseudomonas sp. 7SR1	1881017	S	21	0	21	0.00003
Pseudomonas sp. B21-019	2895475	S	20	0	20	0.00003
Pseudomonas sp. Eqa60	2799184	S	20	0	20	0.00003
Pseudomonas sp. CCOS 191	1649877	S	19	0	19	0.00003
Pseudomonas sp. B21-015	2895473	S	18	0	18	0.00002
Pseudomonas sp. B21-051	2895491	S	18	0	18	0.00002
Pseudomonas sp. SCB32	2653853	S	18	0	18	0.00002
Pseudomonas sp. XWY-1	2069256	S	18	0	18	0.00002
Pseudomonas sp. R11-23-07	658632	S	17	0	17	0.00002
Pseudomonas sp. BT-42-2	2986927	S	17	0	17	0.00002
Pseudomonas sp. A214	1855331	S	17	0	17	0.00002
Pseudomonas sp. R2-7-07	658641	S	16	0	16	0.00002
Pseudomonas sp. B21-047	2895489	S	16	0	16	0.00002
Pseudomonas sp. LS.1a	2920387	S	14	0	14	0.00002
Pseudomonas sp. ACM7	2052956	S	14	0	14	0.00002
Pseudomonas sp. Tri1	2823875	S	14	0	14	0.00002
Pseudomonas sp. B21-044	2895488	S	14	0	14	0.00002
Pseudomonas sp. TMW 2.1634	1886807	S	14	0	14	0.00002
Pseudomonas sp. HS-18	2879114	S	13	0	13	0.00002
Pseudomonas sp. AO-1	2855434	S	12	0	12	0.00002
Pseudomonas sp. IzPS59	2774459	S	12	0	12	0.00002
Pseudomonas sp. Z003-0.4C(8344-21)	1855380	S	12	0	12	0.00002
Pseudomonas sp. St29	1500687	S	10	0	10	0.00001
Pseudomonas sp. IsoF	2821559	S	10	0	10	0.00001
Pseudomonas sp. LS44	1357074	S	10	0	10	0.00001
Pseudomonas sp. Sm006	2731552	S	9	0	9	0.00001
Pseudomonas sp. MPDS	2762896	S	9	0	9	0.00001
Pseudomonas sp. CIP-10	2892442	S	9	0	9	0.00001
Pseudomonas sp. phDV1	253237	S	9	0	9	0.00001
Pseudomonas sp. MM211	2866808	S	9	0	9	0.00001
Pseudomonas sp. R2-37-08W	1173273	S	8	0	8	0.00001
Pseudomonas sp. MSPm1	2726956	S	7	0	7	0.00001
Pseudomonas sp. HLS-6	2049589	S	7	0	7	0.00001
Pseudomonas sp. B21-036	2895485	S	7	0	7	0.00001
Pseudomonas sp. R1-43-08	1173270	S	7	0	7	0.00001
Pseudomonas sp. Lz4W	1206777	S	7	0	7	0.00001
Pseudomonas sp. B21-056	2895495	S	6	0	6	0.00001
Pseudomonas sp. B21-012	2895472	S	6	0	6	0.00001
Pseudomonas sp. M30-35	1981174	S	6	0	6	0.00001
Pseudomonas sp. B21-028	2895480	S	6	0	6	0.00001
Pseudomonas sp. AN-B15	2697023	S	6	0	6	0.00001
Pseudomonas sp. ATCC 43928	676210	S	6	0	6	0.00001
Pseudomonas sp. B21-054	2895494	S	6	0	6	0.00001
Pseudomonas sp. URMO17WK12:I11	1283291	S	6	0	6	0.00001
Pseudomonas sp. IAC-BECa141	2793103	S	5	0	5	0.00001
Pseudomonas sp. LRP2-20	2944234	S	5	0	5	0.00001
Pseudomonas sp. B21-059	2895496	S	5	0	5	0.00001
Pseudomonas sp. Cab53	2678258	S	4	0	4	0.00001
Pseudomonas sp. J452	2898441	S	4	0	4	0.00001
Pseudomonas sp. RC3H12	2834406	S	4	0	4	0.00001
Pseudomonas sp. B21-041	2895487	S	4	0	4	0.00001
Pseudomonas sp. LPB0260	2614442	S	4	0	4	0.00001
Pseudomonas sp. MTM4	2705472	S	4	0	4	0.00001
Pseudomonas sp. HN2-3	2886360	S	3	0	3	0.00000
Pseudomonas sp. B10	118613	S	3	0	3	0.00000
Pseudomonas sp. MPFS	2795724	S	3	0	3	0.00000
Pseudomonas sp. 09C 129	2054915	S	3	0	3	0.00000
Pseudomonas sp. ATCC 13867	1294143	S	3	0	3	0.00000
Pseudomonas sp. St386	2678256	S	3	0	3	0.00000
Pseudomonas sp. SWI36	2083052	S	3	0	3	0.00000
Pseudomonas sp. DR48	2871095	S	3	0	3	0.00000
Pseudomonas sp. B11D7D	2735906	S	3	0	3	0.00000
Pseudomonas sp. BC42	2933816	S	2	0	2	0.00000
Pseudomonas sp. DR 5-09	1534110	S	2	0	2	0.00000
Pseudomonas sp. NY5710	2662033	S	2	0	2	0.00000
Pseudomonas sp. WCS374	1495331	S	2	0	2	0.00000
Pseudomonas sp. C27(2019)	2604941	S	2	0	2	0.00000
Pseudomonas sp. gcc21	2726989	S	2	0	2	0.00000
Pseudomonas sp. KHPS1	2961531	S	2	0	2	0.00000
Pseudomonas sp. Z8(2022)	2962597	S	2	0	2	0.00000
Pseudomonas sp. 2hn	2866626	S	2	0	2	0.00000
Pseudomonas sp. ADAK21	2730850	S	2	0	2	0.00000
Pseudomonas sp. B21-017	2895474	S	2	0	2	0.00000
Pseudomonas sp. RtIB026	2749999	S	2	0	2	0.00000
Pseudomonas sp. Y5-11	2749808	S	2	0	2	0.00000
Pseudomonas sp. ABC1	2748080	S	2	0	2	0.00000
Pseudomonas sp. HN2	2884805	S	1	0	1	0.00000
Pseudomonas sp. Marseille-Q3773	2866592	S	1	0	1	0.00000
Pseudomonas sp. JY-Q	1338689	S	1	0	1	0.00000
Pseudomonas sp. DNDY-54	2870860	S	1	0	1	0.00000
Pseudomonas sp. LTJR-52	2479392	S	1	0	1	0.00000
Pseudomonas sp. SWI6	2083051	S	1	0	1	0.00000
Pseudomonas sp. B21-021	2895476	S	1	0	1	0.00000
Pseudomonas sp. B21-032	2895483	S	1	0	1	0.00000
Pseudomonas sp. B21-031	2895482	S	1	0	1	0.00000
Pseudomonas sp. BIOMIG1BAC	1758730	S	1	0	1	0.00000
Pseudomonas sp. PONIH3	1636610	S	1	0	1	0.00000
Pseudomonas sp. S07E 245	2866278	S	1	0	1	0.00000
Pseudomonas sp. B14-6	2738843	S	1	0	1	0.00000
Pseudomonas fluorescens	294	S	3898	0	3898	0.00532
Pseudomonas protegens	380021	S	2598	0	2598	0.00355
Pseudomonas orientalis	76758	S	1292	0	1292	0.00176
Pseudomonas poae	200451	S	838	0	838	0.00114
Pseudomonas synxantha	47883	S	764	0	764	0.00104
Pseudomonas tolaasii	29442	S	722	0	722	0.00099
Pseudomonas azotoformans	47878	S	590	0	590	0.00081
Pseudomonas rhodesiae	76760	S	429	0	429	0.00059
Pseudomonas trivialis	200450	S	396	0	396	0.00054
Pseudomonas extremorientalis	169669	S	236	0	236	0.00032
Pseudomonas mucidolens	46679	S	186	0	186	0.00025
Pseudomonas cedrina	651740	S	168	0	168	0.00023
Pseudomonas veronii	76761	S	154	0	154	0.00021
Pseudomonas libanensis	75588	S	128	0	128	0.00017
Pseudomonas mediterranea	183795	S	69	0	69	0.00009
Pseudomonas migulae	78543	S	55	0	55	0.00008
Pseudomonas ogarae	1114970	S	47	0	47	0.00006
Pseudomonas corrugata	47879	S	42	0	42	0.00006
Pseudomonas brenneri	129817	S	38	0	38	0.00005
Pseudomonas congelans	200452	S	10	0	10	0.00001
Pseudomonas mandelii	75612	S	2	0	2	0.00000
Pseudomonas simiae	321846	S	2615	0	2615	0.00357
Pseudomonas antarctica	219572	S	706	0	706	0.00096
Pseudomonas fragi	296	S	445	0	445	0.00061
Pseudomonas chlororaphis	587753	S	158	5958	6116	0.00835
Pseudomonas lundensis	86185	S	26	0	26	0.00004
Pseudomonas tensinigenes	2745511	S	509	0	509	0.00070
Pseudomonas syringae	317	S	133	0	133	0.00018
Pseudomonas syringae group genomosp. 7	251699	S	71	0	71	0.00010
Pseudomonas asturiensis	1190415	S	47	0	47	0.00006
Pseudomonas cichorii	36746	S	32	0	32	0.00004
Pseudomonas coronafaciens	53409	S	18	0	18	0.00002
Pseudomonas viridiflava	33069	S	13	0	13	0.00002
Pseudomonas amygdali	47877	S	5	0	5	0.00001
Pseudomonas savastanoi	29438	S	1	0	1	0.00000
Pseudomonas avellanae	46257	S	4	0	4	0.00001
Pseudomonas tremae	200454	S	4	0	4	0.00001
Pseudomonas palleroniana	191390	S	324	0	324	0.00044
Pseudomonas pergaminensis	2853159	S	294	0	294	0.00040
Pseudomonas yamanorum	515393	S	270	0	270	0.00037
Pseudomonas koreensis	198620	S	251	0	251	0.00034
Pseudomonas putida	303	S	161	0	161	0.00022
Pseudomonas fulva	47880	S	23	0	23	0.00003
Pseudomonas mosselii	78327	S	14	0	14	0.00002
Pseudomonas oryzihabitans	47885	S	9	0	9	0.00001
Pseudomonas monteilii	76759	S	7	0	7	0.00001
Pseudomonas wadenswilerensis	1785161	S	7	0	7	0.00001
Pseudomonas sp. SGAir0191	2217867	S	2	0	2	0.00000
Pseudomonas lactis	1615674	S	224	0	224	0.00031
Pseudomonas lurida	244566	S	201	0	201	0.00027
Pseudomonas extremaustralis	359110	S	183	0	183	0.00025
Pseudomonas brassicacearum	930166	S	160	1739	1899	0.00259
Pseudomonas asgharzadehiana	2842349	S	152	0	152	0.00021
Pseudomonas aeruginosa	287	S	89	10662	10751	0.01468
Pseudomonas mendocina	300	S	34	0	34	0.00005
Pseudomonas furukawaii	1149133	S	6	0	6	0.00001
Pseudomonas alcaligenes	43263	S	5	0	5	0.00001
Pseudomonas resinovorans	53412	S	5	0	5	0.00001
Pseudomonas multiresinivorans	95301	S	2	0	2	0.00000
Pseudomonas nitroreducens	46680	S	1	0	1	0.00000
Pseudomonas citronellolis	53408	S	1	0	1	0.00000
Pseudomonas tritici	2745518	S	122	0	122	0.00017
Pseudomonas salmasensis	2745514	S	90	0	90	0.00012
Pseudomonas atacamensis	2565368	S	67	0	67	0.00009
Pseudomonas fitomaticsae	2837969	S	53	0	53	0.00007
Pseudomonas izuensis	2684212	S	49	0	49	0.00007
Candidatus Pseudomonas adelgestsugas	1302376	S	39	0	39	0.00005
Pseudomonas siliginis	2842346	S	38	0	38	0.00005
Pseudomonas umsongensis	198618	S	37	0	37	0.00005
Pseudomonas prosekii	1148509	S	34	0	34	0.00005
Pseudomonas promysalinigenes	485898	S	29	0	29	0.00004
Pseudomonas eucalypticola	2599595	S	27	0	27	0.00004
Pseudomonas taetrolens	47884	S	27	0	27	0.00004
Pseudomonas agarici	46677	S	25	0	25	0.00003
Pseudomonas thivervalensis	86265	S	25	0	25	0.00003
Pseudomonas graminis	158627	S	23	0	23	0.00003
Pseudomonas vanderleydeniana	2745495	S	23	0	23	0.00003
Pseudomonas arsenicoxydans	702115	S	23	0	23	0.00003
Pseudomonas lini	163011	S	22	0	22	0.00003
Pseudomonas phytophila	2867264	S	22	0	22	0.00003
Pseudomonas tructae	2518644	S	21	0	21	0.00003
Pseudomonas silesiensis	1853130	S	20	0	20	0.00003
Pseudomonas benzenivorans	556533	S	17	0	17	0.00002
Pseudomonas granadensis	1421430	S	16	0	16	0.00002
Pseudomonas hamedanensis	2745504	S	15	0	15	0.00002
Pseudomonas frederiksbergensis	104087	S	15	0	15	0.00002
Pseudomonas entomophila	312306	S	15	0	15	0.00002
Pseudomonas reinekei	395598	S	14	0	14	0.00002
Pseudomonas otitidis	319939	S	13	0	13	0.00002
Pseudomonas zeae	2745510	S	12	0	12	0.00002
Pseudomonas versuta	1788301	S	12	0	12	0.00002
Pseudomonas alkylphenolica	237609	S	12	0	12	0.00002
Pseudomonas vancouverensis	95300	S	10	0	10	0.00001
Pseudomonas campi	2731681	S	9	0	9	0.00001
Pseudomonas lalkuanensis	2604832	S	9	0	9	0.00001
Pseudomonas alcaliphila	101564	S	9	0	9	0.00001
Pseudomonas psychrophila	122355	S	9	0	9	0.00001
Pseudomonas viciae	2505979	S	9	0	9	0.00001
Pseudomonas rhizosphaerae	216142	S	9	0	9	0.00001
Pseudomonas zarinae	2745498	S	8	0	8	0.00001
Pseudomonas maumuensis	2842354	S	7	0	7	0.00001
Pseudomonas pohangensis	364197	S	7	0	7	0.00001
Pseudomonas moraviensis	321662	S	7	0	7	0.00001
Pseudomonas glycinae	1785145	S	7	0	7	0.00001
Pseudomonas kribbensis	1628086	S	7	0	7	0.00001
Pseudomonas germanica	2815720	S	6	0	6	0.00001
Pseudomonas oryzae	1392877	S	6	0	6	0.00001
Pseudomonas allokribbensis	2774460	S	6	0	6	0.00001
Pseudomonas parafulva	157782	S	6	0	6	0.00001
Pseudomonas donghuensis	1163398	S	6	0	6	0.00001
Pseudomonas marincola	437900	S	6	0	6	0.00001
Pseudomonas juntendi	2666183	S	5	0	5	0.00001
Pseudomonas seleniipraecipitans	640205	S	5	0	5	0.00001
Pseudomonas cremoricolorata	157783	S	5	0	5	0.00001
Pseudomonas bijieensis	2681983	S	4	0	4	0.00001
Pseudomonas phenolilytica	2746321	S	4	0	4	0.00001
Pseudomonas cavernae	2320867	S	4	0	4	0.00001
Pseudomonas asplenii	53407	S	3	0	3	0.00000
Pseudomonas fakonensis	2842355	S	3	0	3	0.00000
Pseudomonas sichuanensis	2213015	S	3	0	3	0.00000
Pseudomonas laurylsulfatiphila	2011015	S	3	0	3	0.00000
Pseudomonas azerbaijanoriens	2842350	S	3	0	3	0.00000
Pseudomonas soli	1306993	S	3	0	3	0.00000
Pseudomonas nanhaiensis	2830842	S	3	0	3	0.00000
Pseudomonas xantholysinigenes	2745490	S	2	0	2	0.00000
Pseudomonas gozinkensis	2774461	S	2	0	2	0.00000
Pseudomonas qingdaonensis	2056231	S	2	0	2	0.00000
Pseudomonas sediminis	1691904	S	2	0	2	0.00000
Pseudomonas xanthosomae	2842356	S	2	0	2	0.00000
Pseudomonas alvandae	2842348	S	2	0	2	0.00000
Pseudomonas canavaninivorans	2859001	S	1	0	1	0.00000
Pseudomonas cerasi	1583341	S	1	0	1	0.00000
Pseudomonas knackmussii	65741	S	1	0	1	0.00000
Pseudomonas psychrotolerans	237610	S	1	0	1	0.00000
Pseudomonas argentinensis	289370	S	1	0	1	0.00000
Pseudomonas anuradhapurensis	485870	S	1	0	1	0.00000
Pseudomonas sihuiensis	1274359	S	1	0	1	0.00000
Pseudomonas iranensis	2745503	S	1	0	1	0.00000
Thiopseudomonas alkaliphila	1697053	S	2	0	2	0.00000
Klebsiella pneumoniae	573	S	2376	37	2413	0.00329
Klebsiella variicola	244366	S	28	0	28	0.00004
Klebsiella oxytoca	571	S	1	0	1	0.00000
Salmonella enterica	28901	S	84	565	649	0.00089
Citrobacter sp. RHB25-C09	2742624	S	11	0	11	0.00002
Citrobacter braakii	57706	S	1	0	1	0.00000
Escherichia coli	562	S	8	30	38	0.00005
Enterobacter hormaechei	158836	S	5	19	24	0.00003
Serratia fonticola	47917	S	11	0	11	0.00002
Serratia sp. 3ACOL1	2448483	S	3	0	3	0.00000
Serratia sp. CMO1	2785630	S	1	0	1	0.00000
Serratia surfactantfaciens	2741499	S	1	0	1	0.00000
Yersinia enterocolitica	630	S	7	0	7	0.00001
Proteus mirabilis	584	S	1	0	1	0.00000
Proteus vulgaris	585	S	1	0	1	0.00000
Proteus sp. ZN5	2697019	S	1	0	1	0.00000
Erwinia billingiae	182337	S	3	0	3	0.00000
Buchnera aphidicola	9	S	1	0	1	0.00000
Wigglesworthia glossinidia	51229	S	1	0	1	0.00000
Pragia fontium	82985	S	1	0	1	0.00000
Stenotrophomonas maltophilia	40324	S	593	0	593	0.00081
Stenotrophomonas sp. SAU14A_NAIMI4_5	2072413	S	9	0	9	0.00001
Stenotrophomonas sp. YAU14D1_LEIMI4_1	2072407	S	4	0	4	0.00001
Stenotrophomonas sp. ZAC14A_NAIMI4_1	2072412	S	4	0	4	0.00001
Stenotrophomonas sp. ZAC14D2_NAIMI4_7	2072405	S	3	0	3	0.00000
Stenotrophomonas sp. ESTM1D_MKCIP4_1	2072414	S	2	0	2	0.00000
Stenotrophomonas sp. ZAC14D2_NAIMI4_6	2072406	S	1	0	1	0.00000
Stenotrophomonas sp. LM091	1904944	S	273	0	273	0.00037
Stenotrophomonas sp. NA06056	2742129	S	115	0	115	0.00016
Stenotrophomonas sp. DR822	2871174	S	19	0	19	0.00003
Stenotrophomonas sp. 364	2691571	S	10	0	10	0.00001
Stenotrophomonas sp. 169	2770322	S	9	0	9	0.00001
Stenotrophomonas sp. SI-NJAU-1	2886359	S	6	0	6	0.00001
Stenotrophomonas sp. MYb57	1827305	S	4	0	4	0.00001
Stenotrophomonas sp. G4	2303750	S	4	0	4	0.00001
Stenotrophomonas sp. WZN-1	2005046	S	2	0	2	0.00000
Stenotrophomonas sp. Pemsol	2040586	S	2	0	2	0.00000
Stenotrophomonas sp. pho	2211160	S	2	0	2	0.00000
Stenotrophomonas sp. PAMC25021	2565559	S	1	0	1	0.00000
Stenotrophomonas rhizophila	216778	S	71	0	71	0.00010
Stenotrophomonas indicatrix	2045451	S	14	0	14	0.00002
Stenotrophomonas acidaminiphila	128780	S	3	0	3	0.00000
Xanthomonas citri	346	S	7	0	7	0.00001
Xanthomonas translucens	343	S	2	0	2	0.00000
Xanthomonas campestris	339	S	2	0	2	0.00000
Xanthomonas sp. GW	2724121	S	1	0	1	0.00000
Xanthomonas sp. AM6	2982531	S	1	0	1	0.00000
Xanthomonas oryzae	347	S	1	0	1	0.00000
Xanthomonas arboricola	56448	S	1	0	1	0.00000
Xanthomonas cucurbitae	56453	S	1	0	1	0.00000
Xanthomonas euvesicatoria	456327	S	1	0	1	0.00000
Xanthomonas theicola	56464	S	1	0	1	0.00000
Pseudoxanthomonas mexicana	128785	S	17	0	17	0.00002
Pseudoxanthomonas suwonensis	314722	S	1	0	1	0.00000
Luteimonas granuli	1176533	S	1	0	1	0.00000
Luteimonas sp. S4-F44	2925842	S	1	0	1	0.00000
Lysobacter enzymogenes	69	S	1	0	1	0.00000
Vibrio sp. sp1	2766781	S	16	0	16	0.00002
Vibrio sp. Scap24	2589990	S	1	0	1	0.00000
Vibrio cholerae	666	S	6	0	6	0.00001
Vibrio parahaemolyticus	670	S	3	0	3	0.00000
Vibrio mangrovi	474394	S	1	0	1	0.00000
Photobacterium profundum	74109	S	1	0	1	0.00000
Alcanivorax sp. N3-2A	2014542	S	9	0	9	0.00001
Neptunomonas phycophila	1572645	S	1	0	1	0.00000
[Haemophilus] ducreyi	730	S	6	0	6	0.00001
Haemophilus parainfluenzae	729	S	1	0	1	0.00000
Pasteurella multocida	747	S	2	0	2	0.00000
Pasteurella skyensis	97481	S	1	0	1	0.00000
Pasteurella atlantica	2827233	S	1	0	1	0.00000
Ectothiorhodosinus mongolicus	233100	S	8	0	8	0.00001
Acidihalobacter ferrooxydans	1765967	S	4	0	4	0.00001
Shewanella sp. Scap07	2589987	S	4	0	4	0.00001
Shewanella sp. SNU WT4	2590015	S	1	0	1	0.00000
Shewanella baltica	62322	S	1	0	1	0.00000
Pseudoalteromonas piscicida	43662	S	1	0	1	0.00000
Pseudoalteromonas sp. Scap06	2589991	S	1	0	1	0.00000
Pseudoalteromonas shioyasakiensis	1190813	S	1	0	1	0.00000
Psychrosphaera ytuae	2820710	S	1	0	1	0.00000
Aeromonas media	651	S	4	0	4	0.00001
Aeromonas sp. FDAARGOS 1405	2778054	S	1	0	1	0.00000
Acinetobacter defluvii	1871111	S	1	0	1	0.00000
Acinetobacter lwoffii	28090	S	1	0	1	0.00000
Acinetobacter baumannii	470	S	1	1	2	0.00000
Acinetobacter cumulans	2136182	S	1	0	1	0.00000
Psychrobacter sp. P2G3	1699622	S	1	0	1	0.00000
Francisella noatunensis	657445	S	1	0	1	0.00000
Hydrogenovibrio crunogenus	39765	S	1	0	1	0.00000
Methylovulum psychrotolerans	1704499	S	1	0	1	0.00000
Ignatzschineria sp. HR5S32	2923279	S	1	0	1	0.00000
Gilliamella sp. ESL0405	2704653	S	1	0	1	0.00000
Burkholderia multivorans	87883	S	12	0	12	0.00002
Burkholderia dolosa	152500	S	7	0	7	0.00001
Burkholderia cepacia	292	S	4	0	4	0.00001
Burkholderia territorii	1503055	S	2	0	2	0.00000
Burkholderia pseudomallei	28450	S	1	0	1	0.00000
Ralstonia solanacearum	305	S	2	0	2	0.00000
Cupriavidus pauculus	82633	S	2	0	2	0.00000
Cupriavidus gilardii	82541	S	1	0	1	0.00000
Polynucleobacter necessarius	576610	S	1	0	1	0.00000
Paraburkholderia phytofirmans	261302	S	1	0	1	0.00000
Janthinobacterium tructae	2590869	S	6	0	6	0.00001
Janthinobacterium agaricidamnosum	55508	S	4	0	4	0.00001
Pseudoduganella lutea	321985	S	4	0	4	0.00001
Massilia sp. H6	2970464	S	2	0	2	0.00000
Duganella dendranthematis	2728021	S	1	0	1	0.00000
Herbaspirillum hiltneri	341045	S	1	0	1	0.00000
Acidovorax sp. T1	1858609	S	5	0	5	0.00001
Acidovorax sp. 1608163	2478662	S	1	0	1	0.00000
Acidovorax carolinensis	553814	S	3	0	3	0.00000
Acidovorax radicis	758826	S	1	0	1	0.00000
Comamonas serinivorans	1082851	S	1	0	1	0.00000
Comamonas sp. Y33R10-2	2853257	S	1	0	1	0.00000
Rhodoferax koreense	1842727	S	1	0	1	0.00000
Alicycliphilus denitrificans	179636	S	1	0	1	0.00000
[Acidovorax] ebreus	721785	S	1	0	1	0.00000
Orrella dioscoreae	1851544	S	3	0	3	0.00000
Achromobacter denitrificans	32002	S	1	0	1	0.00000
Achromobacter spanius	217203	S	1	0	1	0.00000
Pigmentiphaga aceris	1940612	S	1	0	1	0.00000
Leptothrix cholodnii	34029	S	1	0	1	0.00000
Nitrosomonas ureae	44577	S	14	0	14	0.00002
Methyloversatilis sp. RAC08	1842540	S	1	0	1	0.00000
Neisseria gonorrhoeae	485	S	1	0	1	0.00000
Neisseria sp. KEM232	655307	S	1	0	1	0.00000
Chromobacterium vaccinii	1108595	S	1	0	1	0.00000
Ferribacterium limneticum	76259	S	1	0	1	0.00000
Xanthobacter autotrophicus	280	S	15	0	15	0.00002
Agrobacterium vitis	373	S	9	0	9	0.00001
Bartonella krasnovii	2267275	S	7	0	7	0.00001
Rhodopseudomonas palustris	1076	S	1	0	1	0.00000
Brucella intermedia	94625	S	1	0	1	0.00000
