name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Empedobacter falsenii	343874	S	1	0	1	0.00002
Elizabethkingia anophelis	1117645	S	1	2	3	0.00005
Elizabethkingia ursingii	1756150	S	1	0	1	0.00002
Elizabethkingia sp. JS20170427COW	2583851	S	1	0	1	0.00002
Blattabacterium cuenoti	1653831	S	7	0	7	0.00011
Candidatus Sulcia muelleri	336810	S	2	0	2	0.00003
Parvicella tangerina	2829795	S	2	0	2	0.00003
Sphingobacterium sp. ML3W	1538644	S	2	0	2	0.00003
Sphingobacterium sp. DR205	2713573	S	1	0	1	0.00002
Sphingobacterium sp. E70	2853439	S	1	0	1	0.00002
Sphingobacterium daejeonense	371142	S	1	0	1	0.00002
Mucilaginibacter mallensis	652787	S	1	0	1	0.00002
Mucilaginibacter ginsenosidivorax	862126	S	1	0	1	0.00002
Mucilaginibacter sp. 14171R-50	2703789	S	1	0	1	0.00002
Pedobacter schmidteae	2201271	S	1	0	1	0.00002
Pedobacter aquae	2605747	S	1	0	1	0.00002
Olivibacter sp. SDN3	2764720	S	3	0	3	0.00005
Solitalea sp. S2-8	2911172	S	1	0	1	0.00002
Anseongella ginsenosidimutans	496056	S	1	0	1	0.00002
Spirosoma pollinicola	2057025	S	2	0	2	0.00003
Spirosoma taeanense	2735870	S	2	0	2	0.00003
Spirosoma endbachense	2666025	S	1	0	1	0.00002
Leadbetterella byssophila	316068	S	2	0	2	0.00003
Dyadobacter sp. CY22	2909339	S	1	0	1	0.00002
Belliella baltica	232259	S	1	0	1	0.00002
Mongoliitalea daihaiensis	2782006	S	1	0	1	0.00002
Bernardetia litoralis	999	S	2	0	2	0.00003
Fulvivirga sp. W9P-11	2904246	S	2	0	2	0.00003
Flammeovirga pectinis	2494373	S	1	0	1	0.00002
Pontibacter pudoricolor	2694930	S	1	0	1	0.00002
Mangrovivirga cuniculi	2715131	S	1	0	1	0.00002
Chitinophaga filiformis	104663	S	1	0	1	0.00002
Chitinophaga caeni	2029983	S	1	0	1	0.00002
Ferruginibacter lapsinanis	563172	S	2	0	2	0.00003
Niastella koreensis	354356	S	1	0	1	0.00002
Sediminibacterium sp. TEGAF015	575378	S	1	0	1	0.00002
Arachidicoccus sp. B3-10	2545455	S	1	0	1	0.00002
Aureispira sp. EL160426	2864201	S	1	0	1	0.00002
Chlorobaculum limnaeum	274537	S	2	0	2	0.00003
Gemmatimonas phototrophica	1379270	S	1	0	1	0.00002
Pseudomonas sp. MYb193	1827300	S	361	0	361	0.00545
Pseudomonas sp. J380	2605424	S	244	0	244	0.00368
Pseudomonas sp. B21-059	2895496	S	168	0	168	0.00253
Pseudomonas sp. NIBRBAC000502773	2590776	S	162	0	162	0.00244
Pseudomonas sp. CIP-10	2892442	S	82	0	82	0.00124
Pseudomonas sp. S35	1573719	S	18	0	18	0.00027
Pseudomonas sp. LG1E9	2219057	S	10	0	10	0.00015
Pseudomonas sp. FDAARGOS_380	2018067	S	7	0	7	0.00011
Pseudomonas sp. Eqa60	2799184	S	6	0	6	0.00009
Pseudomonas sp. URMO17WK12:I11	1283291	S	5	0	5	0.00008
Pseudomonas sp. CFSAN084952	2664899	S	4	0	4	0.00006
Pseudomonas sp. S09G 359	2054919	S	3	0	3	0.00005
Pseudomonas sp. PIA16	2931382	S	3	0	3	0.00005
Pseudomonas sp. St29	1500687	S	3	0	3	0.00005
Pseudomonas sp. CMR5c	658630	S	2	0	2	0.00003
Pseudomonas sp. OE 28.3	2745519	S	2	0	2	0.00003
Pseudomonas sp. In5(2022)	2961896	S	2	0	2	0.00003
Pseudomonas sp. NIBR-H-19	2901380	S	2	0	2	0.00003
Pseudomonas sp. Tri1	2823875	S	2	0	2	0.00003
Pseudomonas sp. R5-89-07	658644	S	2	0	2	0.00003
Pseudomonas sp. MRSN 12121	1611770	S	2	0	2	0.00003
Pseudomonas sp. StFLB209	1028989	S	2	0	2	0.00003
Pseudomonas sp. 31-12	2201356	S	2	0	2	0.00003
Pseudomonas sp. Leaf58	1736226	S	1	0	1	0.00002
Pseudomonas sp. R76	1573711	S	1	0	1	0.00002
Pseudomonas sp. IB20	1702250	S	1	0	1	0.00002
Pseudomonas sp. St290	1602166	S	1	0	1	0.00002
Pseudomonas sp. B21-010	2895471	S	1	0	1	0.00002
Pseudomonas sp. B21-015	2895473	S	1	0	1	0.00002
Pseudomonas sp. DR 5-09	1534110	S	1	0	1	0.00002
Pseudomonas sp. HN8-3	2886361	S	1	0	1	0.00002
Pseudomonas sp. bs2935	1761895	S	1	0	1	0.00002
Pseudomonas sp. BJP69	2597770	S	1	0	1	0.00002
Pseudomonas sp. HS-18	2879114	S	1	0	1	0.00002
Pseudomonas sp. 7SR1	1881017	S	1	0	1	0.00002
Pseudomonas sp. SC3(2021)	2871493	S	1	0	1	0.00002
Pseudomonas sp. CC6-YY-74	1930532	S	1	0	1	0.00002
Pseudomonas sp. HLS-6	2049589	S	1	0	1	0.00002
Pseudomonas sp. SK3(2021)	2841064	S	1	0	1	0.00002
Pseudomonas sp. 2hn	2866626	S	1	0	1	0.00002
Pseudomonas sp. Marseille-Q3773	2866592	S	1	0	1	0.00002
Pseudomonas sp. S07E 245	2866278	S	1	0	1	0.00002
Pseudomonas sp. YeP6b	2861775	S	1	0	1	0.00002
Pseudomonas sp. So3.2b	2864101	S	1	0	1	0.00002
Pseudomonas sp. LH1G9	2083055	S	1	0	1	0.00002
Pseudomonas sp. 7-41	2898483	S	1	0	1	0.00002
Pseudomonas sp. B21-053	2895493	S	1	0	1	0.00002
Pseudomonas sp. R3-52-08	1173284	S	1	0	1	0.00002
Pseudomonas sp. gcc21	2726989	S	1	0	1	0.00002
Pseudomonas sp. B21-056	2895495	S	1	0	1	0.00002
Pseudomonas sp. Seg1	2678259	S	1	0	1	0.00002
Pseudomonas sp.	306	S	1	0	1	0.00002
Pseudomonas sp. B21-040	2895486	S	1	0	1	0.00002
Pseudomonas sp. B21-036	2895485	S	1	0	1	0.00002
Pseudomonas sp. HN11	1344094	S	1	0	1	0.00002
Pseudomonas sp. ADAK13	2730847	S	1	0	1	0.00002
Pseudomonas sp. R4-35-07	658643	S	1	0	1	0.00002
Pseudomonas sp. B21-028	2895480	S	1	0	1	0.00002
Pseudomonas sp. Os17	1500686	S	1	0	1	0.00002
Pseudomonas sp. GCEP-101	2974552	S	1	0	1	0.00002
Pseudomonas sp. N3-W	2975049	S	1	0	1	0.00002
Pseudomonas protegens	380021	S	711	0	711	0.01072
Pseudomonas azotoformans	47878	S	221	0	221	0.00333
Pseudomonas fluorescens	294	S	38	0	38	0.00057
Pseudomonas synxantha	47883	S	18	0	18	0.00027
Pseudomonas libanensis	75588	S	11	0	11	0.00017
Pseudomonas rhodesiae	76760	S	11	0	11	0.00017
Pseudomonas orientalis	76758	S	8	0	8	0.00012
Pseudomonas trivialis	200450	S	6	0	6	0.00009
Pseudomonas tolaasii	29442	S	4	0	4	0.00006
Pseudomonas poae	200451	S	4	0	4	0.00006
Pseudomonas mandelii	75612	S	2	0	2	0.00003
Pseudomonas cedrina	651740	S	2	0	2	0.00003
Pseudomonas mucidolens	46679	S	1	0	1	0.00002
Pseudomonas mediterranea	183795	S	1	0	1	0.00002
Pseudomonas aeruginosa	287	S	33	588	621	0.00937
Pseudomonas alcaligenes	43263	S	3	0	3	0.00005
Pseudomonas resinovorans	53412	S	1	0	1	0.00002
Pseudomonas furukawaii	1149133	S	1	0	1	0.00002
Pseudomonas salmasensis	2745514	S	8	0	8	0.00012
Pseudomonas syringae	317	S	2	0	2	0.00003
Pseudomonas syringae group genomosp. 7	251699	S	1	0	1	0.00002
Pseudomonas koreensis	198620	S	5	0	5	0.00008
Pseudomonas palleroniana	191390	S	5	0	5	0.00008
Pseudomonas chlororaphis	587753	S	5	36	41	0.00062
Pseudomonas plecoglossicida	70775	S	2	0	2	0.00003
Pseudomonas putida	303	S	1	0	1	0.00002
Pseudomonas fulva	47880	S	1	0	1	0.00002
Pseudomonas oryzihabitans	47885	S	1	0	1	0.00002
Pseudomonas yamanorum	515393	S	5	0	5	0.00008
Pseudomonas simiae	321846	S	3	0	3	0.00005
Pseudomonas saudiphocaensis	1499686	S	3	0	3	0.00005
Pseudomonas atacamensis	2565368	S	2	0	2	0.00003
Pseudomonas antarctica	219572	S	2	0	2	0.00003
Pseudomonas lini	163011	S	2	0	2	0.00003
Pseudomonas lactis	1615674	S	2	0	2	0.00003
Pseudomonas tritici	2745518	S	2	0	2	0.00003
Pseudomonas thivervalensis	86265	S	2	0	2	0.00003
Pseudomonas promysalinigenes	485898	S	1	0	1	0.00002
Pseudomonas tensinigenes	2745511	S	1	0	1	0.00002
Pseudomonas tohonis	2725477	S	1	0	1	0.00002
Pseudomonas allokribbensis	2774460	S	1	0	1	0.00002
Pseudomonas hamedanensis	2745504	S	1	0	1	0.00002
Pseudomonas fitomaticsae	2837969	S	1	0	1	0.00002
Pseudomonas vanderleydeniana	2745495	S	1	0	1	0.00002
Pseudomonas extremaustralis	359110	S	1	0	1	0.00002
Pseudomonas xantholysinigenes	2745490	S	1	0	1	0.00002
Pseudomonas moraviensis	321662	S	1	0	1	0.00002
Pseudomonas eucalypticola	2599595	S	1	0	1	0.00002
Pseudomonas phragmitis	1931241	S	1	0	1	0.00002
Pseudomonas parafulva	157782	S	1	0	1	0.00002
Pseudomonas taetrolens	47884	S	1	0	1	0.00002
Pseudomonas agarici	46677	S	1	0	1	0.00002
Pseudomonas knackmussii	65741	S	1	0	1	0.00002
Pseudomonas phytophila	2867264	S	1	0	1	0.00002
Pseudomonas asiatica	2219225	S	1	0	1	0.00002
Pseudomonas psychrophila	122355	S	1	0	1	0.00002
Pseudomonas cremoricolorata	157783	S	1	0	1	0.00002
Pseudomonas muyukensis	2842357	S	1	0	1	0.00002
Pseudomonas qingdaonensis	2056231	S	1	0	1	0.00002
Pseudomonas laurylsulfatiphila	2011015	S	1	0	1	0.00002
Pseudomonas lurida	244566	S	1	0	1	0.00002
Stutzerimonas stutzeri	316	S	3	0	3	0.00005
Entomomonas moraniae	2213226	S	1	0	1	0.00002
Marinobacter sp. CP1	1671721	S	1	0	1	0.00002
Stenotrophomonas sp. LM091	1904944	S	1525	0	1525	0.02300
Stenotrophomonas sp. 364	2691571	S	9	0	9	0.00014
Stenotrophomonas sp. Pemsol	2040586	S	2	0	2	0.00003
Stenotrophomonas sp. 169	2770322	S	1	0	1	0.00002
Stenotrophomonas maltophilia	40324	S	196	0	196	0.00296
Stenotrophomonas sp. ESTM1D_MKCIP4_1	2072414	S	1	0	1	0.00002
Stenotrophomonas rhizophila	216778	S	16	0	16	0.00024
Stenotrophomonas indicatrix	2045451	S	3	0	3	0.00005
Xanthomonas citri	346	S	29	0	29	0.00044
Xanthomonas hortorum	56454	S	3	0	3	0.00005
Xanthomonas euroxanthea	2259622	S	1	0	1	0.00002
Xanthomonas hyacinthi	56455	S	1	0	1	0.00002
Lysobacter luteus	2822368	S	1	0	1	0.00002
Lysobacter capsici	435897	S	1	0	1	0.00002
Lysobacter arenosi	2795387	S	1	0	1	0.00002
Luteimonas fraxinea	2901869	S	2	0	2	0.00003
Luteimonas granuli	1176533	S	1	0	1	0.00002
Dyella caseinilytica	1849581	S	5	0	5	0.00008
Salmonella enterica	28901	S	180	1148	1328	0.02003
Klebsiella variicola	244366	S	28	0	28	0.00042
Klebsiella pneumoniae	573	S	27	56	83	0.00125
Klebsiella grimontii	2058152	S	1	0	1	0.00002
Escherichia coli	562	S	16	45	61	0.00092
Enterobacter hormaechei	158836	S	8	21	29	0.00044
Enterobacter cloacae	550	S	1	0	1	0.00002
Enterobacter ludwigii	299767	S	1	0	1	0.00002
Enterobacter oligotrophicus	2478464	S	1	0	1	0.00002
Kosakonia arachidis	551989	S	3	0	3	0.00005
Kosakonia sp. ML.JS2a	2980557	S	1	0	1	0.00002
Citrobacter freundii	546	S	1	0	1	0.00002
Citrobacter sp. RHBSTW-00944	2742671	S	1	0	1	0.00002
Blochmannia endosymbiont of Camponotus nipponensis	2681986	S	3	0	3	0.00005
Enterobacteriaceae endosymbiont of Plateumaris pusilla	2675795	S	1	0	1	0.00002
Enterobacteriaceae endosymbiont of Donacia dentata	2675777	S	1	0	1	0.00002
Enterobacteriaceae endosymbiont of Donacia sparganii	2675785	S	1	0	1	0.00002
Leclercia pneumoniae	2815358	S	1	0	1	0.00002
Cedecea neteri	158822	S	1	0	1	0.00002
Candidatus Ishikawaella capsulata	168169	S	1	0	1	0.00002
Pseudocitrobacter corydidari	2891570	S	1	0	1	0.00002
Lelliottia amnigena	61646	S	1	0	1	0.00002
Yersinia enterocolitica	630	S	145	0	145	0.00219
Yersinia mollaretii	33060	S	3	0	3	0.00005
Yersinia pseudotuberculosis	633	S	1	0	1	0.00002
Serratia sp. 3ACOL1	2448483	S	11	0	11	0.00017
Serratia marcescens	615	S	4	3	7	0.00011
Serratia ureilytica	300181	S	2	0	2	0.00003
Rahnella inusitata	58169	S	1	0	1	0.00002
Candidatus Fukatsuia symbiotica	1878942	S	1	0	1	0.00002
Buchnera aphidicola	9	S	3	0	3	0.00005
Candidatus Erwinia haradaeae	1922217	S	1	0	1	0.00002
Erwinia sp. J780	2681984	S	1	0	1	0.00002
Wigglesworthia glossinidia	51229	S	1	0	1	0.00002
Pantoea sp. MT58	2768165	S	1	0	1	0.00002
Providencia rettgeri	587	S	2	0	2	0.00003
Photorhabdus asymbiotica	291112	S	2	0	2	0.00003
Proteus vulgaris	585	S	1	0	1	0.00002
Xenorhabdus doucetiae	351671	S	1	0	1	0.00002
Moellerella wisconsensis	158849	S	1	0	1	0.00002
Pectobacterium carotovorum	554	S	1	0	1	0.00002
[Haemophilus] ducreyi	730	S	291	0	291	0.00439
Actinobacillus sp. GY-402	2774188	S	2	0	2	0.00003
Actinobacillus indolicus	51049	S	1	0	1	0.00002
Glaesserella parasuis	738	S	2	0	2	0.00003
Avibacterium paragallinarum	728	S	1	0	1	0.00002
Avibacterium volantium	762	S	1	0	1	0.00002
Histophilus somni	731	S	1	0	1	0.00002
Aggregatibacter sp. 2125159857	2820817	S	1	0	1	0.00002
Alcanivorax sp. N3-2A	2014542	S	62	0	62	0.00094
Ketobacter alkanivorans	1917421	S	1	0	1	0.00002
Halomonas sp. JS92-SW72	2306583	S	14	0	14	0.00021
Neptunomonas phycophila	1572645	S	6	0	6	0.00009
Marinomonas posidonica	936476	S	2	0	2	0.00003
Marinomonas profundi	2726122	S	2	0	2	0.00003
Marinomonas mediterranea	119864	S	1	0	1	0.00002
Endozoicomonas sp. 4G	2872754	S	1	0	1	0.00002
Endozoicomonas sp. Mp262	2919499	S	1	0	1	0.00002
Aeromonas media	651	S	41	0	41	0.00062
Aeromonas hydrophila	644	S	6	0	6	0.00009
Aeromonas veronii	654	S	6	0	6	0.00009
Aeromonas caviae	648	S	1	0	1	0.00002
Aeromonas allosaccharophila	656	S	1	0	1	0.00002
Aeromonas enteropelogenes	29489	S	1	0	1	0.00002
Shewanella sp. Scap07	2589987	S	5	0	5	0.00008
Shewanella sp. KX20019	2803864	S	2	0	2	0.00003
Shewanella sp. FJAT-53870	2864208	S	1	0	1	0.00002
Shewanella sp. FJAT-51860	2864212	S	1	0	1	0.00002
Shewanella sp. SNU WT4	2590015	S	1	0	1	0.00002
Shewanella putrefaciens	24	S	2	0	2	0.00003
Shewanella halifaxensis	271098	S	1	0	1	0.00002
Shewanella oneidensis	70863	S	1	0	1	0.00002
Shewanella donghaensis	238836	S	1	0	1	0.00002
Parashewanella tropica	2547970	S	2	0	2	0.00003
Pseudoalteromonas sp. Scap06	2589991	S	3	0	3	0.00005
Pseudoalteromonas sp. CF6-2	562716	S	2	0	2	0.00003
Pseudoalteromonas sp. 3J6	649161	S	1	0	1	0.00002
Pseudoalteromonas sp. SCSIO 43201	2822842	S	1	0	1	0.00002
Pseudoalteromonas shioyasakiensis	1190813	S	1	0	1	0.00002
Pseudoalteromonas marina	267375	S	1	0	1	0.00002
Pseudoalteromonas undina	43660	S	1	0	1	0.00002
Pseudoalteromonas flavipulchra	137779	S	1	0	1	0.00002
Alteromonas naphthalenivorans	715451	S	1	0	1	0.00002
Alteromonas sp. LMIT006	2961948	S	1	0	1	0.00002
Catenovulum sediminis	1740262	S	1	0	1	0.00002
Paraglaciecola sp. L1A13	2686359	S	1	0	1	0.00002
Colwellia sp. PAMC 20917	1816218	S	1	0	1	0.00002
Colwellia sp. Arc7-D	2161872	S	1	0	1	0.00002
Colwellia psychrerythraea	28229	S	1	0	1	0.00002
Thalassotalea sp. PS06	2594005	S	1	0	1	0.00002
Moritella sp. 24	2746230	S	1	0	1	0.00002
Ferrimonas sp. SCSIO 43195	2822844	S	1	0	1	0.00002
Acinetobacter baumannii	470	S	4	10	14	0.00021
Acinetobacter nosocomialis	106654	S	1	0	1	0.00002
Acinetobacter seifertii	1530123	S	1	0	1	0.00002
Acinetobacter sp. C16S1	2609668	S	2	0	2	0.00003
Acinetobacter sp. Y-23	2943497	S	1	0	1	0.00002
Acinetobacter sp. CS-2	2798861	S	1	0	1	0.00002
Acinetobacter colistiniresistens	280145	S	2	0	2	0.00003
Acinetobacter shaoyimingii	2715164	S	2	0	2	0.00003
Acinetobacter junii	40215	S	2	0	2	0.00003
Acinetobacter bereziniae	106648	S	1	0	1	0.00002
Acinetobacter lwoffii	28090	S	1	0	1	0.00002
Acinetobacter pseudolwoffii	2053287	S	1	0	1	0.00002
Acinetobacter larvae	1789224	S	1	0	1	0.00002
Psychrobacter sp. SC65A.3	2983299	S	1	0	1	0.00002
Vibrio sp. Scap24	2589990	S	6	0	6	0.00009
Vibrio sp. HDW18	2714948	S	1	0	1	0.00002
Vibrio sp. SCSIO 43136	2819101	S	1	0	1	0.00002
Vibrio chagasii	170679	S	2	0	2	0.00003
Vibrio neptunius	170651	S	2	0	2	0.00003
Vibrio breoganii	553239	S	1	0	1	0.00002
Vibrio alginolyticus	663	S	1	0	1	0.00002
Vibrio scophthalmi	45658	S	1	0	1	0.00002
Vibrio ziniensis	2711221	S	1	0	1	0.00002
Vibrio mimicus	674	S	1	0	1	0.00002
Vibrio fluvialis	676	S	1	0	1	0.00002
Photobacterium sanguinicancri	875932	S	1	0	1	0.00002
Photobacterium toruni	1935446	S	1	0	1	0.00002
Photobacterium sp. TLY01	2907534	S	1	0	1	0.00002
Aliivibrio fischeri	668	S	1	0	1	0.00002
Acidihalobacter ferrooxydans	1765967	S	22	0	22	0.00033
Candidatus Thiodictyon syntrophicum	1166950	S	1	0	1	0.00002
Rheinheimera mangrovi	2498451	S	1	0	1	0.00002
Candidatus Nitrosacidococcus tergens	553981	S	1	0	1	0.00002
Francisella sp. FSC1006	1547445	S	3	0	3	0.00005
Francisella tularensis	263	S	1	0	1	0.00002
Francisella philomiragia	28110	S	1	0	1	0.00002
Francisella uliginis	573570	S	1	0	1	0.00002
Hydrogenovibrio crunogenus	39765	S	1	0	1	0.00002
Thiomicrorhabdus aquaedulcis	2211106	S	1	0	1	0.00002
Spongiibacter sp. IMCC21906	1620392	S	2	0	2	0.00003
Oceanicoccus sagamiensis	716816	S	2	0	2	0.00003
Microbulbifer sp. GL-2	2591606	S	2	0	2	0.00003
Cellvibrio sp. KY-GH-1	2303332	S	1	0	1	0.00002
Legionella pneumophila	446	S	2	0	2	0.00003
Legionella spiritensis	452	S	1	0	1	0.00002
Legionella sainthelensi	28087	S	1	0	1	0.00002
Gilliamella apicola	1196095	S	1	0	1	0.00002
Gilliamella sp. ESL0405	2704653	S	1	0	1	0.00002
Methylovulum psychrotolerans	1704499	S	1	0	1	0.00002
Bartonella krasnovii	2267275	S	72	0	72	0.00109
Bartonella clarridgeiae	56426	S	4	0	4	0.00006
Bartonella elizabethae	807	S	2	0	2	0.00003
Bartonella vinsonii	33047	S	1	0	1	0.00002
Xanthobacter autotrophicus	280	S	55	0	55	0.00083
Rhizobium tropici	398	S	1	0	1	0.00002
Rhizobium pusense	648995	S	1	0	1	0.00002
Agrobacterium sp. S7/73	2820002	S	2	0	2	0.00003
Neorhizobium galegae	399	S	1	0	1	0.00002
Pararhizobium sp. BT-229	2986923	S	1	0	1	0.00002
Ensifer sojae	716925	S	2	0	2	0.00003
Bradyrhizobium sp. CCBAU 051011	858422	S	1	0	1	0.00002
Bradyrhizobium erythrophlei	1437360	S	1	0	1	0.00002
Bradyrhizobium arachidis	858423	S	1	0	1	0.00002
Mesorhizobium sp. M8A.F.Ca.ET.057.01.1.1	2493679	S	2	0	2	0.00003
Mesorhizobium sp. M2A.F.Ca.ET.043.05.1.1	2493671	S	1	0	1	0.00002
Phyllobacterium sp. T1293	555317	S	1	0	1	0.00002
Aureimonas sp. SA4125	2826993	S	1	0	1	0.00002
Hyphomicrobium denitrificans	53399	S	2	0	2	0.00003
Methylobacterium aquaticum	270351	S	2	0	2	0.00003
Pelagibacterium halotolerans	531813	S	1	0	1	0.00002
Pseudovibrio sp. FO-BEG1	911045	S	1	0	1	0.00002
Ehrlichia muris	35795	S	2	0	2	0.00003
Ehrlichia ruminantium	779	S	1	0	1	0.00002
Ehrlichia canis	944	S	1	0	1	0.00002
Wolbachia endosymbiont of Cruorifilaria tuberocauda	1812111	S	2	0	2	0.00003
Wolbachia endosymbiont of Dipetalonema caudispina	1812112	S	1	0	1	0.00002
Wolbachia endosymbiont of Howardula sp.	2916816	S	1	0	1	0.00002
Neoehrlichia mikurensis	89586	S	1	0	1	0.00002
Rickettsia endosymbiont of Bemisia tabaci	337479	S	1	0	1	0.00002
Rickettsia endosymbiont of Ceutorhynchus assimilis	2884482	S	1	0	1	0.00002
Rickettsia prowazekii	782	S	1	0	1	0.00002
Rickettsia bellii	33990	S	1	0	1	0.00002
Zymomonas mobilis	542	S	7	0	7	0.00011
Sphingopyxis sp. YF1	2482763	S	2	0	2	0.00003
Sphingopyxis fribergensis	1515612	S	1	0	1	0.00002
Aquisediminimonas profunda	1550733	S	2	0	2	0.00003
Sphingomonas paeninsulae	2319844	S	1	0	1	0.00002
Paracoccus sp. SMMA_5_TC	2654280	S	3	0	3	0.00005
Polymorphum gilvum	991904	S	2	0	2	0.00003
