name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Janthinobacterium tructae	2590869	S	3	0	3	0.00001
Noviherbaspirillum sp. UKPF54	2601898	S	7	0	7	0.00002
Herbaspirillum hiltneri	341045	S	5	0	5	0.00001
Massilia oculi	945844	S	2	0	2	0.00000
Massilia sp. MB5	2919578	S	1	0	1	0.00000
Pseudoduganella lutea	321985	S	1	0	1	0.00000
Herminiimonas arsenitoxidans	1809410	S	1	0	1	0.00000
Acidovorax sp. T1	1858609	S	11	0	11	0.00003
Acidovorax sp. KKS102	358220	S	8	0	8	0.00002
Acidovorax sp. YS12	2738413	S	6	0	6	0.00001
Acidovorax sp. 1608163	2478662	S	3	0	3	0.00001
Acidovorax sp. RAC01	1842533	S	2	0	2	0.00000
Acidovorax sp. JMULE5	2518343	S	1	0	1	0.00000
Acidovorax sp. HDW3	2714923	S	1	0	1	0.00000
Acidovorax carolinensis	553814	S	30	0	30	0.00007
Acidovorax radicis	758826	S	3	0	3	0.00001
Acidovorax avenae	80867	S	1	0	1	0.00000
Acidovorax citrulli	80869	S	1	0	1	0.00000
Acidovorax monticola	1926868	S	1	0	1	0.00000
Acidovorax antarcticus	2743470	S	1	0	1	0.00000
Variovorax paradoxus	34073	S	15	0	15	0.00004
Variovorax sp. WDL1	207745	S	4	0	4	0.00001
Variovorax sp. PAMC 28711	1795631	S	3	0	3	0.00001
Variovorax sp. PAMC26660	2762322	S	1	0	1	0.00000
Comamonas testosteroni	285	S	13	0	13	0.00003
Comamonas aquatica	225991	S	5	0	5	0.00001
Comamonas thiooxydans	363952	S	2	0	2	0.00000
Comamonas kerstersii	225992	S	1	0	1	0.00000
Comamonas sp. NLF-7-7	2597701	S	1	0	1	0.00000
Alicycliphilus denitrificans	179636	S	18	0	18	0.00004
Rhodoferax sp. PAMC 29310	2822760	S	3	0	3	0.00001
Rhodoferax sp. AJA081-3	2752316	S	2	0	2	0.00000
Rhodoferax sp. MIZ03	2798804	S	1	0	1	0.00000
Rhodoferax saidenbachensis	1484693	S	3	0	3	0.00001
Rhodoferax koreense	1842727	S	3	0	3	0.00001
Rhodoferax antarcticus	81479	S	2	0	2	0.00000
Rhodoferax ferrireducens	192843	S	1	0	1	0.00000
Rhodoferax sediminis	2509614	S	1	0	1	0.00000
Rhodoferax aquaticus	2527691	S	1	0	1	0.00000
Hydrogenophaga taeniospiralis	65656	S	11	0	11	0.00003
Hydrogenophaga sp. PAMC20947	2565558	S	2	0	2	0.00000
Hydrogenophaga sp. RAC07	1842537	S	1	0	1	0.00000
Hydrogenophaga sp. NH-16	2184519	S	1	0	1	0.00000
Hydrogenophaga crassostreae	1763535	S	1	0	1	0.00000
Diaphorobacter sp. JS3050	2735554	S	4	0	4	0.00001
Diaphorobacter sp. HDW4B	2714925	S	1	0	1	0.00000
Diaphorobacter sp. JS3051	2792224	S	1	0	1	0.00000
[Acidovorax] ebreus	721785	S	1	0	1	0.00000
Ramlibacter tataouinensis	94132	S	6	0	6	0.00001
Curvibacter sp. AEP1-3	1844971	S	5	0	5	0.00001
Polaromonas sp. JS666	296591	S	3	0	3	0.00001
Verminephrobacter eiseniae	364317	S	2	0	2	0.00000
Melaminivora jejuensis	1267217	S	1	0	1	0.00000
Kinneretia sp. DAIF2	2714952	S	1	0	1	0.00000
Limnohabitans sp. 63ED37-2	1678128	S	1	0	1	0.00000
Ottowia oryzae	2109914	S	1	0	1	0.00000
Achromobacter denitrificans	32002	S	2	0	2	0.00000
Achromobacter xylosoxidans	85698	S	2	0	2	0.00000
Advenella mimigardefordensis	302406	S	7	0	7	0.00002
Pusillimonas sp. DMV24BSW_D	2716226	S	3	0	3	0.00001
Pusillimonas sp. M17	2962065	S	1	0	1	0.00000
Alcaligenes faecalis	511	S	2	0	2	0.00000
Bordetella avium	521	S	1	0	1	0.00000
Bordetella genomosp. 13	463040	S	1	0	1	0.00000
Bordetella pseudohinzii	1331258	S	1	0	1	0.00000
Taylorella asinigenitalis	84590	S	2	0	2	0.00000
Xylophilus rhododendri	2697032	S	2	0	2	0.00000
Leptothrix cholodnii	34029	S	1	0	1	0.00000
Tepidimonas taiwanensis	307486	S	1	0	1	0.00000
Rhizobacter gummiphilus	946333	S	1	0	1	0.00000
Schlegelella aquatica	376175	S	3	0	3	0.00001
Sphaerotilus sulfidivorans	639200	S	1	0	1	0.00000
Ideonella dechloratans	36863	S	1	0	1	0.00000
Neisseria gonorrhoeae	485	S	25	0	25	0.00006
Neisseria meningitidis	487	S	13	0	13	0.00003
Neisseria brasiliensis	2666100	S	7	0	7	0.00002
Neisseria zalophi	640030	S	4	0	4	0.00001
Neisseria animaloris	326522	S	2	0	2	0.00000
Neisseria shayeganii	607712	S	1	0	1	0.00000
Eikenella corrodens	539	S	3	0	3	0.00001
Uruburuella testudinis	1282863	S	2	0	2	0.00000
Snodgrassella alvi	1196083	S	2	0	2	0.00000
Aquella oligotrophica	2067065	S	2	0	2	0.00000
Alysiella filiformis	194196	S	1	0	1	0.00000
Conchiformibius steedae	153493	S	1	0	1	0.00000
Chromobacterium haemolyticum	394935	S	7	0	7	0.00002
Chromobacterium violaceum	536	S	1	0	1	0.00000
Iodobacter fluviatilis	537	S	8	0	8	0.00002
Deefgea piscis	2739061	S	4	0	4	0.00001
Nitrosomonas ureae	44577	S	13	0	13	0.00003
Nitrosomonas stercoris	1444684	S	9	0	9	0.00002
Nitrosomonas eutropha	916	S	3	0	3	0.00001
Nitrosomonas europaea	915	S	2	0	2	0.00000
Methylophilus medardicus	2588534	S	6	0	6	0.00001
Methylophilus sp. TWE2	1662285	S	2	0	2	0.00000
Candidatus Methylopumilus universalis	2588536	S	3	0	3	0.00001
Candidatus Methylopumilus planktonicus	1581557	S	1	0	1	0.00000
Methylotenera versatilis	1055487	S	2	0	2	0.00000
Methyloversatilis sp. RAC08	1842540	S	5	0	5	0.00001
Sulfuritalea hydrogenivorans	748811	S	1	0	1	0.00000
Sulfuriferula nivalis	2675298	S	5	0	5	0.00001
Sulfuriferula plumbiphila	171865	S	1	0	1	0.00000
Candidatus Nitrotoga arctica	453162	S	5	0	5	0.00001
Candidatus Kinetoplastibacterium desouzaii	994692	S	11	0	11	0.00003
Candidatus Kinetoplastibacterium galatii	994695	S	5	0	5	0.00001
Candidatus Kinetoplastibacterium blastocrithidii	233181	S	3	0	3	0.00001
Candidatus Kinetoplastibacterium sorsogonicusi	1576550	S	2	0	2	0.00000
Dechloromonas denitrificans	281362	S	5	0	5	0.00001
Dechloromonas sp. TW-R-39-2	2654218	S	3	0	3	0.00001
Ferribacterium limneticum	76259	S	2	0	2	0.00000
Quatrionicoccus australiensis	138118	S	1	0	1	0.00000
Aromatoleum petrolei	76116	S	2	0	2	0.00000
Thauera sp. MZ1T	85643	S	1	0	1	0.00000
Nitrogeniibacter aestuarii	2815343	S	1	0	1	0.00000
Pseudomonas sp. MYb193	1827300	S	2270	0	2270	0.00557
Pseudomonas sp. CIP-10	2892442	S	1241	0	1241	0.00304
Pseudomonas sp. J380	2605424	S	1182	0	1182	0.00290
Pseudomonas sp. OE 28.3	2745519	S	76	0	76	0.00019
Pseudomonas sp. S09G 359	2054919	S	37	0	37	0.00009
Pseudomonas sp. DR 5-09	1534110	S	36	0	36	0.00009
Pseudomonas sp. HN11	1344094	S	33	0	33	0.00008
Pseudomonas sp. R5-89-07	658644	S	32	0	32	0.00008
Pseudomonas sp. 3-2	2867408	S	32	0	32	0.00008
Pseudomonas sp. S35	1573719	S	30	0	30	0.00007
Pseudomonas sp. SDM007	2812000	S	30	0	30	0.00007
Pseudomonas sp. NS1(2017)	2025658	S	27	0	27	0.00007
Pseudomonas sp. TMW 2.1634	1886807	S	26	0	26	0.00006
Pseudomonas sp. R76	1573711	S	23	0	23	0.00006
Pseudomonas sp. FDAARGOS_380	2018067	S	22	0	22	0.00005
Pseudomonas sp. ADAK18	2730848	S	21	0	21	0.00005
Pseudomonas sp. CYM-20-01	2870750	S	18	0	18	0.00004
Pseudomonas sp. LG1E9	2219057	S	17	0	17	0.00004
Pseudomonas sp. B21-021	2895476	S	17	0	17	0.00004
Pseudomonas sp. ADAK13	2730847	S	16	0	16	0.00004
Pseudomonas sp. HS6	2850559	S	14	0	14	0.00003
Pseudomonas sp. CFSAN084952	2664899	S	13	0	13	0.00003
Pseudomonas sp. ADAK22	2730851	S	13	0	13	0.00003
Pseudomonas sp. NIBRBAC000502773	2590776	S	12	0	12	0.00003
Pseudomonas sp. CBS	2971912	S	11	0	11	0.00003
Pseudomonas sp. NIBR-H-19	2901380	S	11	0	11	0.00003
Pseudomonas sp. 7SR1	1881017	S	11	0	11	0.00003
Pseudomonas sp. BW7P1	2973088	S	10	0	10	0.00002
Pseudomonas sp. In5(2022)	2961896	S	10	0	10	0.00002
Pseudomonas sp. B21-015	2895473	S	10	0	10	0.00002
Pseudomonas sp. SXM-1	2169583	S	9	0	9	0.00002
Pseudomonas sp. B21-056	2895495	S	9	0	9	0.00002
Pseudomonas sp. So3.2b	2864101	S	9	0	9	0.00002
Pseudomonas sp. St386	2678256	S	8	0	8	0.00002
Pseudomonas sp. LBUM920	2126069	S	8	0	8	0.00002
Pseudomonas sp. Ost2	2678260	S	8	0	8	0.00002
Pseudomonas sp. Seg1	2678259	S	8	0	8	0.00002
Pseudomonas sp. N3-W	2975049	S	7	0	7	0.00002
Pseudomonas sp. 15A4	2804761	S	7	0	7	0.00002
Pseudomonas sp. PIA16	2931382	S	7	0	7	0.00002
Pseudomonas sp. HN8-3	2886361	S	7	0	7	0.00002
Pseudomonas sp. SW-3	147212	S	6	0	6	0.00001
Pseudomonas sp. ABC1	2748080	S	6	0	6	0.00001
Pseudomonas sp. DY-1	1755504	S	6	0	6	0.00001
Pseudomonas sp. TKP	1415630	S	6	0	6	0.00001
Pseudomonas sp.	306	S	6	0	6	0.00001
Pseudomonas sp. CMR5c	658630	S	6	0	6	0.00001
Pseudomonas sp. B21-040	2895486	S	6	0	6	0.00001
Pseudomonas sp. IAC-BECa141	2793103	S	6	0	6	0.00001
Pseudomonas sp. IzPS59	2774459	S	6	0	6	0.00001
Pseudomonas sp. R4-34-07	658642	S	6	0	6	0.00001
Pseudomonas sp. ERGC3:05	2866386	S	5	0	5	0.00001
Pseudomonas sp. OST1909	2777367	S	5	0	5	0.00001
Pseudomonas sp. Leaf58	1736226	S	5	0	5	0.00001
Pseudomonas sp. BT-42-2	2986927	S	5	0	5	0.00001
Pseudomonas sp. 7-41	2898483	S	5	0	5	0.00001
Pseudomonas sp. R84	1573712	S	5	0	5	0.00001
Pseudomonas sp. YeP6b	2861775	S	4	0	4	0.00001
Pseudomonas sp. LS44	1357074	S	4	0	4	0.00001
Pseudomonas sp. AO-1	2855434	S	4	0	4	0.00001
Pseudomonas sp. Y39-6	2749807	S	4	0	4	0.00001
Pseudomonas sp. B21-053	2895493	S	4	0	4	0.00001
Pseudomonas sp. URMO17WK12:I11	1283291	S	4	0	4	0.00001
Pseudomonas sp. SCA2728.1_7	2825975	S	4	0	4	0.00001
Pseudomonas sp. R2-37-08W	1173273	S	4	0	4	0.00001
Pseudomonas sp. B21-051	2895491	S	4	0	4	0.00001
Pseudomonas sp. R3-18-08	1173283	S	4	0	4	0.00001
Pseudomonas sp. 31-12	2201356	S	4	0	4	0.00001
Pseudomonas sp. B10	118613	S	4	0	4	0.00001
Pseudomonas sp. S150	2559074	S	4	0	4	0.00001
Pseudomonas sp. LH1G9	2083055	S	3	0	3	0.00001
Pseudomonas sp. DTU12.3	2073078	S	3	0	3	0.00001
Pseudomonas sp. R3-52-08	1173284	S	3	0	3	0.00001
Pseudomonas sp. Tri1	2823875	S	3	0	3	0.00001
Pseudomonas sp. B21-048	2895490	S	3	0	3	0.00001
Pseudomonas sp. ArH3a	2862945	S	3	0	3	0.00001
Pseudomonas sp. B21-054	2895494	S	3	0	3	0.00001
Pseudomonas sp. LS1212	2972478	S	3	0	3	0.00001
Pseudomonas sp. B21-010	2895471	S	3	0	3	0.00001
Pseudomonas sp. S34	1573718	S	3	0	3	0.00001
Pseudomonas sp. MM213	2866807	S	3	0	3	0.00001
Pseudomonas sp. Marseille-Q3773	2866592	S	3	0	3	0.00001
Pseudomonas sp. St316	2678257	S	3	0	3	0.00001
Pseudomonas sp. KNUC1026	2893890	S	3	0	3	0.00001
Pseudomonas sp. MSPm1	2726956	S	2	0	2	0.00000
Pseudomonas sp. GCEP-101	2974552	S	2	0	2	0.00000
Pseudomonas sp. Z8(2022)	2962597	S	2	0	2	0.00000
Pseudomonas sp. J452	2898441	S	2	0	2	0.00000
Pseudomonas sp. R1-43-08	1173270	S	2	0	2	0.00000
Pseudomonas sp. Y5-11	2749808	S	2	0	2	0.00000
Pseudomonas sp. Sm006	2731552	S	2	0	2	0.00000
Pseudomonas sp. B11D7D	2735906	S	2	0	2	0.00000
Pseudomonas sp. DTU12.1	2654238	S	2	0	2	0.00000
Pseudomonas sp. ATCC 43928	676210	S	2	0	2	0.00000
Pseudomonas sp. LPB0260	2614442	S	2	0	2	0.00000
Pseudomonas sp. UW4	1207075	S	2	0	2	0.00000
Pseudomonas sp. M30-35	1981174	S	2	0	2	0.00000
Pseudomonas sp. MPC6	2498848	S	2	0	2	0.00000
Pseudomonas sp. GR 6-02	1659194	S	2	0	2	0.00000
Pseudomonas sp. DR208	2870840	S	2	0	2	0.00000
Pseudomonas sp. DR48	2871095	S	2	0	2	0.00000
Pseudomonas sp. LG1D9	2083054	S	2	0	2	0.00000
Pseudomonas sp. SC3(2021)	2871493	S	2	0	2	0.00000
Pseudomonas sp. Z003-0.4C(8344-21)	1855380	S	2	0	2	0.00000
Pseudomonas sp. NC02	2067572	S	2	0	2	0.00000
Pseudomonas sp. TCU-HL1	1856685	S	2	0	2	0.00000
Pseudomonas sp. 09C 129	2054915	S	2	0	2	0.00000
Pseudomonas sp. p1(2021b)	2874628	S	1	0	1	0.00000
Pseudomonas sp. B21-059	2895496	S	1	0	1	0.00000
Pseudomonas sp. L5B5	2883205	S	1	0	1	0.00000
Pseudomonas sp. B21-019	2895475	S	1	0	1	0.00000
Pseudomonas sp. Cab53	2678258	S	1	0	1	0.00000
Pseudomonas sp. gcc21	2726989	S	1	0	1	0.00000
Pseudomonas sp. DNDY-54	2870860	S	1	0	1	0.00000
Pseudomonas sp. PS1(2021)	2866282	S	1	0	1	0.00000
Pseudomonas sp. S07E 245	2866278	S	1	0	1	0.00000
Pseudomonas sp. Colony2	2861799	S	1	0	1	0.00000
Pseudomonas sp. B21-028	2895480	S	1	0	1	0.00000
Pseudomonas sp. SK3(2021)	2841064	S	1	0	1	0.00000
Pseudomonas sp. RtIB026	2749999	S	1	0	1	0.00000
Pseudomonas sp. RC3H12	2834406	S	1	0	1	0.00000
Pseudomonas sp. B21-041	2895487	S	1	0	1	0.00000
Pseudomonas sp. Eqa60	2799184	S	1	0	1	0.00000
Pseudomonas sp. B21-044	2895488	S	1	0	1	0.00000
Pseudomonas sp. PP3	2815936	S	1	0	1	0.00000
Pseudomonas sp. PDNC002	2811422	S	1	0	1	0.00000
Pseudomonas sp. C27(2019)	2604941	S	1	0	1	0.00000
Pseudomonas sp. DG56-2	2320270	S	1	0	1	0.00000
Pseudomonas sp. LTJR-52	2479392	S	1	0	1	0.00000
Pseudomonas sp. LTGT-11-2Z	2479393	S	1	0	1	0.00000
Pseudomonas sp. R2-60-08W	1173280	S	1	0	1	0.00000
Pseudomonas sp. ACM7	2052956	S	1	0	1	0.00000
Pseudomonas sp. HLS-6	2049589	S	1	0	1	0.00000
Pseudomonas sp. RU47	2005388	S	1	0	1	0.00000
Pseudomonas sp. WCS374	1495331	S	1	0	1	0.00000
Pseudomonas sp. LPH1	1898684	S	1	0	1	0.00000
Pseudomonas sp. Os17	1500686	S	1	0	1	0.00000
Pseudomonas sp. bs2935	1761895	S	1	0	1	0.00000
Pseudomonas sp. BIOMIG1BAC	1758730	S	1	0	1	0.00000
Pseudomonas sp. St29	1500687	S	1	0	1	0.00000
Pseudomonas sp. CCOS 191	1649877	S	1	0	1	0.00000
Pseudomonas sp. AN-B15	2697023	S	1	0	1	0.00000
Pseudomonas sp. MTM4	2705472	S	1	0	1	0.00000
Pseudomonas sp. MRSN 12121	1611770	S	1	0	1	0.00000
Pseudomonas fluorescens	294	S	1904	0	1904	0.00467
Pseudomonas synxantha	47883	S	123	0	123	0.00030
Pseudomonas azotoformans	47878	S	73	0	73	0.00018
Pseudomonas orientalis	76758	S	65	0	65	0.00016
Pseudomonas tolaasii	29442	S	58	0	58	0.00014
Pseudomonas mandelii	75612	S	44	0	44	0.00011
Pseudomonas libanensis	75588	S	39	0	39	0.00010
Pseudomonas rhodesiae	76760	S	38	0	38	0.00009
Pseudomonas poae	200451	S	34	0	34	0.00008
Pseudomonas trivialis	200450	S	29	0	29	0.00007
Pseudomonas veronii	76761	S	22	0	22	0.00005
Pseudomonas protegens	380021	S	16	0	16	0.00004
Pseudomonas brenneri	129817	S	12	0	12	0.00003
Pseudomonas cedrina	651740	S	10	0	10	0.00002
Pseudomonas mucidolens	46679	S	8	0	8	0.00002
Pseudomonas extremorientalis	169669	S	7	0	7	0.00002
Pseudomonas migulae	78543	S	4	0	4	0.00001
Pseudomonas mediterranea	183795	S	3	0	3	0.00001
Pseudomonas corrugata	47879	S	3	0	3	0.00001
Pseudomonas ogarae	1114970	S	3	0	3	0.00001
Pseudomonas simiae	321846	S	477	0	477	0.00117
Pseudomonas palleroniana	191390	S	271	0	271	0.00066
Pseudomonas syringae	317	S	38	0	38	0.00009
Pseudomonas amygdali	47877	S	7	0	7	0.00002
Pseudomonas cichorii	36746	S	5	0	5	0.00001
Pseudomonas fuscovaginae	50340	S	4	0	4	0.00001
Pseudomonas asturiensis	1190415	S	4	0	4	0.00001
Pseudomonas viridiflava	33069	S	3	0	3	0.00001
Pseudomonas syringae group genomosp. 7	251699	S	2	0	2	0.00000
Pseudomonas avellanae	46257	S	1	0	1	0.00000
Pseudomonas coronafaciens	53409	S	1	0	1	0.00000
Pseudomonas extremaustralis	359110	S	72	0	72	0.00018
Pseudomonas glycinae	1785145	S	53	0	53	0.00013
Pseudomonas chlororaphis	587753	S	18	310	328	0.00080
Pseudomonas fragi	296	S	15	0	15	0.00004
Pseudomonas lundensis	86185	S	13	0	13	0.00003
Pseudomonas aeruginosa	287	S	38	1618	1656	0.00406
Pseudomonas alcaligenes	43263	S	4	0	4	0.00001
Pseudomonas mendocina	300	S	2	0	2	0.00000
Pseudomonas putida	303	S	33	0	33	0.00008
Pseudomonas fulva	47880	S	3	0	3	0.00001
Pseudomonas monteilii	76759	S	2	0	2	0.00000
Pseudomonas mosselii	78327	S	1	0	1	0.00000
Pseudomonas sp. SGAir0191	2217867	S	1	0	1	0.00000
Pseudomonas yamanorum	515393	S	34	0	34	0.00008
Pseudomonas lurida	244566	S	23	0	23	0.00006
Pseudomonas gozinkensis	2774461	S	23	0	23	0.00006
Pseudomonas tritici	2745518	S	22	0	22	0.00005
Pseudomonas asgharzadehiana	2842349	S	20	0	20	0.00005
Pseudomonas salmasensis	2745514	S	20	0	20	0.00005
Pseudomonas juntendi	2666183	S	17	0	17	0.00004
Pseudomonas lactis	1615674	S	16	0	16	0.00004
Pseudomonas umsongensis	198618	S	14	0	14	0.00003
Pseudomonas antarctica	219572	S	14	0	14	0.00003
Pseudomonas fitomaticsae	2837969	S	13	0	13	0.00003
Pseudomonas moraviensis	321662	S	11	0	11	0.00003
Pseudomonas allokribbensis	2774460	S	10	0	10	0.00002
Pseudomonas qingdaonensis	2056231	S	10	0	10	0.00002
Pseudomonas frederiksbergensis	104087	S	9	0	9	0.00002
Pseudomonas kribbensis	1628086	S	8	0	8	0.00002
Candidatus Pseudomonas adelgestsugas	1302376	S	8	0	8	0.00002
Pseudomonas arsenicoxydans	702115	S	7	0	7	0.00002
Pseudomonas agarici	46677	S	6	0	6	0.00001
Pseudomonas brassicacearum	930166	S	6	22	28	0.00007
Pseudomonas koreensis	198620	S	6	0	6	0.00001
Pseudomonas thivervalensis	86265	S	5	0	5	0.00001
Pseudomonas vancouverensis	95300	S	4	0	4	0.00001
Pseudomonas prosekii	1148509	S	4	0	4	0.00001
Pseudomonas hamedanensis	2745504	S	4	0	4	0.00001
Pseudomonas granadensis	1421430	S	4	0	4	0.00001
Pseudomonas zeae	2745510	S	3	0	3	0.00001
Pseudomonas alcaliphila	101564	S	3	0	3	0.00001
Pseudomonas tructae	2518644	S	3	0	3	0.00001
Pseudomonas monsensis	2745509	S	3	0	3	0.00001
Pseudomonas otitidis	319939	S	3	0	3	0.00001
Pseudomonas campi	2731681	S	3	0	3	0.00001
Pseudomonas tensinigenes	2745511	S	2	0	2	0.00000
Pseudomonas taetrolens	47884	S	2	0	2	0.00000
Pseudomonas phenolilytica	2746321	S	2	0	2	0.00000
Pseudomonas silesiensis	1853130	S	2	0	2	0.00000
Pseudomonas siliginis	2842346	S	2	0	2	0.00000
Pseudomonas luteola	47886	S	2	0	2	0.00000
Pseudomonas psychrophila	122355	S	2	0	2	0.00000
Pseudomonas izuensis	2684212	S	2	0	2	0.00000
Pseudomonas oryziphila	2894079	S	2	0	2	0.00000
Pseudomonas pohangensis	364197	S	2	0	2	0.00000
Pseudomonas pergaminensis	2853159	S	2	0	2	0.00000
Pseudomonas psychrotolerans	237610	S	2	0	2	0.00000
Pseudomonas phytophila	2867264	S	2	0	2	0.00000
Pseudomonas cremoricolorata	157783	S	2	0	2	0.00000
Pseudomonas vanderleydeniana	2745495	S	2	0	2	0.00000
Pseudomonas rhizophila	2045200	S	1	0	1	0.00000
Pseudomonas iranensis	2745503	S	1	0	1	0.00000
Pseudomonas zarinae	2745498	S	1	0	1	0.00000
Pseudomonas xantholysinigenes	2745490	S	1	0	1	0.00000
Pseudomonas hydrolytica	2493633	S	1	0	1	0.00000
Pseudomonas bijieensis	2681983	S	1	0	1	0.00000
Pseudomonas lalkuanensis	2604832	S	1	0	1	0.00000
Pseudomonas viciae	2505979	S	1	0	1	0.00000
Pseudomonas eucalypticola	2599595	S	1	0	1	0.00000
Pseudomonas atacamensis	2565368	S	1	0	1	0.00000
Pseudomonas versuta	1788301	S	1	0	1	0.00000
Pseudomonas asplenii	53407	S	1	0	1	0.00000
Pseudomonas graminis	158627	S	1	0	1	0.00000
Pseudomonas lini	163011	S	1	0	1	0.00000
Pseudomonas muyukensis	2842357	S	1	0	1	0.00000
Pseudomonas reinekei	395598	S	1	0	1	0.00000
Pseudomonas fakonensis	2842355	S	1	0	1	0.00000
Pseudomonas promysalinigenes	485898	S	1	0	1	0.00000
Pseudomonas azerbaijanoriens	2842350	S	1	0	1	0.00000
Pseudomonas alvandae	2842348	S	1	0	1	0.00000
Pseudomonas seleniipraecipitans	640205	S	1	0	1	0.00000
Pseudomonas donghuensis	1163398	S	1	0	1	0.00000
Pseudomonas nanhaiensis	2830842	S	1	0	1	0.00000
Pseudomonas soli	1306993	S	1	0	1	0.00000
Pseudomonas oryzae	1392877	S	1	0	1	0.00000
Pseudomonas laurylsulfatiphila	2011015	S	1	0	1	0.00000
Entomomonas sp. E2T0	2930213	S	11	0	11	0.00003
Entomomonas sp. F2A	2785331	S	5	0	5	0.00001
Stutzerimonas stutzeri	316	S	1	0	1	0.00000
Salmonella enterica	28901	S	1100	12433	13533	0.03320
Klebsiella variicola	244366	S	141	0	141	0.00035
Klebsiella pneumoniae	573	S	114	517	631	0.00155
Klebsiella oxytoca	571	S	13	0	13	0.00003
Klebsiella quasipneumoniae	1463165	S	10	10	20	0.00005
Klebsiella grimontii	2058152	S	3	0	3	0.00001
Klebsiella michiganensis	1134687	S	1	0	1	0.00000
Escherichia coli	562	S	92	502	594	0.00146
Escherichia albertii	208962	S	11	0	11	0.00003
Escherichia fergusonii	564	S	2	0	2	0.00000
Enterobacter hormaechei	158836	S	51	267	318	0.00078
Enterobacter ludwigii	299767	S	6	0	6	0.00001
Enterobacter cloacae	550	S	1	0	1	0.00000
Enterobacter asburiae	61645	S	1	0	1	0.00000
Enterobacter mori	539813	S	8	0	8	0.00002
Enterobacter soli	885040	S	3	0	3	0.00001
Enterobacter sp. JUb54	2724468	S	1	0	1	0.00000
Enterobacter sp. CP102	2976431	S	1	0	1	0.00000
Citrobacter rodentium	67825	S	29	0	29	0.00007
Citrobacter freundii	546	S	10	0	10	0.00002
Citrobacter portucalensis	1639133	S	6	0	6	0.00001
Citrobacter amalonaticus	35703	S	5	0	5	0.00001
Citrobacter tructae	2562449	S	5	0	5	0.00001
Citrobacter farmeri	67824	S	3	0	3	0.00001
Citrobacter koseri	545	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Donacia crassipes	2675776	S	16	0	16	0.00004
Enterobacteriaceae endosymbiont of Neohaemonia nigricornis	2675792	S	10	0	10	0.00002
Enterobacteriaceae endosymbiont of Donacia cincticornis	2675773	S	5	0	5	0.00001
Enterobacteriaceae endosymbiont of Donacia clavipes	2675775	S	3	0	3	0.00001
Enterobacteriaceae endosymbiont of Donacia thalassina	2675786	S	3	0	3	0.00001
Enterobacteriaceae endosymbiont of Donacia sparganii	2675785	S	2	0	2	0.00000
