name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas sp. AO-1	2855434	S	93	0	93	0.00013
Pseudomonas sp. L5B5	2883205	S	93	0	93	0.00013
Pseudomonas sp. YeP6b	2861775	S	90	0	90	0.00012
Pseudomonas sp. B14-6	2738843	S	80	0	80	0.00011
Pseudomonas sp. DTU12.1	2654238	S	77	0	77	0.00011
Pseudomonas sp. SDM007	2812000	S	71	0	71	0.00010
Pseudomonas sp. StFLB209	1028989	S	68	0	68	0.00009
Pseudomonas sp. R3-52-08	1173284	S	68	0	68	0.00009
Pseudomonas sp. 3-2	2867408	S	61	0	61	0.00008
Pseudomonas sp. Ost2	2678260	S	60	0	60	0.00008
Pseudomonas sp. R4-34-07	658642	S	59	0	59	0.00008
Pseudomonas sp. T8	645292	S	57	0	57	0.00008
Pseudomonas sp. B21-015	2895473	S	57	0	57	0.00008
Pseudomonas sp. ADAK22	2730851	S	55	0	55	0.00008
Pseudomonas sp. ERGC3:05	2866386	S	55	0	55	0.00008
Pseudomonas sp. BW7P1	2973088	S	54	0	54	0.00007
Pseudomonas sp. MRSN 12121	1611770	S	51	0	51	0.00007
Pseudomonas sp. R4-39-08	1173288	S	47	0	47	0.00006
Pseudomonas sp. Cab53	2678258	S	43	0	43	0.00006
Pseudomonas sp. GR 6-02	1659194	S	42	0	42	0.00006
Pseudomonas sp. 7SR1	1881017	S	38	0	38	0.00005
Pseudomonas sp. NC02	2067572	S	34	0	34	0.00005
Pseudomonas sp. B21-028	2895480	S	33	0	33	0.00005
Pseudomonas sp. B21-054	2895494	S	33	0	33	0.00005
Pseudomonas sp. TKP	1415630	S	33	0	33	0.00005
Pseudomonas sp. LS1212	2972478	S	31	0	31	0.00004
Pseudomonas sp. PIA16	2931382	S	30	0	30	0.00004
Pseudomonas sp. DG56-2	2320270	S	28	0	28	0.00004
Pseudomonas sp. C27(2019)	2604941	S	28	0	28	0.00004
Pseudomonas sp. B21-048	2895490	S	28	0	28	0.00004
Pseudomonas sp. CIP-10	2892442	S	26	0	26	0.00004
Pseudomonas sp. In5(2022)	2961896	S	25	0	25	0.00003
Pseudomonas sp. HN2-3	2886360	S	25	0	25	0.00003
Pseudomonas sp. IsoF	2821559	S	25	0	25	0.00003
Pseudomonas sp. 31-12	2201356	S	25	0	25	0.00003
Pseudomonas sp. NIBRBAC000502773	2590776	S	24	0	24	0.00003
Pseudomonas sp. MM213	2866807	S	24	0	24	0.00003
Pseudomonas sp. ABC1	2748080	S	24	0	24	0.00003
Pseudomonas sp. CC6-YY-74	1930532	S	23	0	23	0.00003
Pseudomonas sp. MPC6	2498848	S	23	0	23	0.00003
Pseudomonas sp. ACM7	2052956	S	23	0	23	0.00003
Pseudomonas sp. LH1G9	2083055	S	23	0	23	0.00003
Pseudomonas sp. S34	1573718	S	22	0	22	0.00003
Pseudomonas sp. p1(2021b)	2874628	S	21	0	21	0.00003
Pseudomonas sp. BT-42-2	2986927	S	20	0	20	0.00003
Pseudomonas sp. URMO17WK12:I11	1283291	S	19	0	19	0.00003
Pseudomonas sp. B21-009	2895470	S	19	0	19	0.00003
Pseudomonas sp. SWI7	2587597	S	18	0	18	0.00002
Pseudomonas sp. Colony2	2861799	S	17	0	17	0.00002
Pseudomonas sp. KNUC1026	2893890	S	17	0	17	0.00002
Pseudomonas sp. DTU12.3	2073078	S	16	0	16	0.00002
Pseudomonas sp. LBUM920	2126069	S	16	0	16	0.00002
Pseudomonas sp. Tri1	2823875	S	15	0	15	0.00002
Pseudomonas sp. HLS-6	2049589	S	15	0	15	0.00002
Pseudomonas sp. HS6	2850559	S	15	0	15	0.00002
Pseudomonas sp. St386	2678256	S	14	0	14	0.00002
Pseudomonas sp. S150	2559074	S	14	0	14	0.00002
Pseudomonas sp. R4-35-07	658643	S	14	0	14	0.00002
Pseudomonas sp. AN-B15	2697023	S	13	0	13	0.00002
Pseudomonas sp. R3-18-08	1173283	S	13	0	13	0.00002
Pseudomonas sp. MM211	2866808	S	13	0	13	0.00002
Pseudomonas sp. R11-23-07	658632	S	13	0	13	0.00002
Pseudomonas sp. CMR5c	658630	S	13	0	13	0.00002
Pseudomonas sp. A214	1855331	S	13	0	13	0.00002
Pseudomonas sp. B21-056	2895495	S	12	0	12	0.00002
Pseudomonas sp. Leaf58	1736226	S	12	0	12	0.00002
Pseudomonas sp. IB20	1702250	S	12	0	12	0.00002
Pseudomonas sp. DY-1	1755504	S	12	0	12	0.00002
Pseudomonas sp. 15A4	2804761	S	12	0	12	0.00002
Pseudomonas sp. R2-7-07	658641	S	12	0	12	0.00002
Pseudomonas sp. Seg1	2678259	S	12	0	12	0.00002
Pseudomonas sp. TCU-HL1	1856685	S	12	0	12	0.00002
Pseudomonas sp. Sm006	2731552	S	12	0	12	0.00002
Pseudomonas sp. R1-43-08	1173270	S	11	0	11	0.00002
Pseudomonas sp. PP3	2815936	S	11	0	11	0.00002
Pseudomonas sp. B21-059	2895496	S	11	0	11	0.00002
Pseudomonas sp. Eqa60	2799184	S	9	0	9	0.00001
Pseudomonas sp. R84	1573712	S	9	0	9	0.00001
Pseudomonas sp. J452	2898441	S	9	0	9	0.00001
Pseudomonas sp. LS44	1357074	S	9	0	9	0.00001
Pseudomonas sp. M30-35	1981174	S	9	0	9	0.00001
Pseudomonas sp. GCEP-101	2974552	S	9	0	9	0.00001
Pseudomonas sp. SCB32	2653853	S	8	0	8	0.00001
Pseudomonas sp. Marseille-Q3773	2866592	S	8	0	8	0.00001
Pseudomonas sp. IzPS59	2774459	S	8	0	8	0.00001
Pseudomonas sp. R2-60-08W	1173280	S	8	0	8	0.00001
Pseudomonas sp. Z8(2022)	2962597	S	8	0	8	0.00001
Pseudomonas sp. B21-021	2895476	S	8	0	8	0.00001
Pseudomonas sp. B21-019	2895475	S	7	0	7	0.00001
Pseudomonas sp. B21-010	2895471	S	7	0	7	0.00001
Pseudomonas sp. gcc21	2726989	S	6	0	6	0.00001
Pseudomonas sp. MSPm1	2726956	S	6	0	6	0.00001
Pseudomonas sp. ATCC 13867	1294143	S	6	0	6	0.00001
Pseudomonas sp. SC3(2021)	2871493	S	6	0	6	0.00001
Pseudomonas sp. B21-035	2895484	S	6	0	6	0.00001
Pseudomonas sp. MTM4	2705472	S	6	0	6	0.00001
Pseudomonas sp. B21-053	2895493	S	6	0	6	0.00001
Pseudomonas sp. B21-051	2895491	S	6	0	6	0.00001
Pseudomonas sp. LPB0260	2614442	S	6	0	6	0.00001
Pseudomonas sp. SK3(2021)	2841064	S	6	0	6	0.00001
Pseudomonas sp. Lz4W	1206777	S	5	0	5	0.00001
Pseudomonas sp. PDNC002	2811422	S	5	0	5	0.00001
Pseudomonas sp. CCOS 191	1649877	S	5	0	5	0.00001
Pseudomonas sp. B10	118613	S	5	0	5	0.00001
Pseudomonas sp. Os17	1500686	S	5	0	5	0.00001
Pseudomonas sp. LPH1	1898684	S	5	0	5	0.00001
Pseudomonas sp. SW-3	147212	S	5	0	5	0.00001
Pseudomonas sp. B11D7D	2735906	S	5	0	5	0.00001
Pseudomonas sp. OIL-1	2706126	S	5	0	5	0.00001
Pseudomonas sp. PS1(2021)	2866282	S	5	0	5	0.00001
Pseudomonas sp. RtIB026	2749999	S	4	0	4	0.00001
Pseudomonas sp. St29	1500687	S	4	0	4	0.00001
Pseudomonas sp. Pc102	2678261	S	4	0	4	0.00001
Pseudomonas sp. IAC-BECa141	2793103	S	4	0	4	0.00001
Pseudomonas sp. S49	1573720	S	4	0	4	0.00001
Pseudomonas sp. Z003-0.4C(8344-21)	1855380	S	4	0	4	0.00001
Pseudomonas sp. 7-41	2898483	S	3	0	3	0.00000
Pseudomonas sp. BC42	2933816	S	3	0	3	0.00000
Pseudomonas sp. 2hn	2866626	S	3	0	3	0.00000
Pseudomonas sp. UW4	1207075	S	3	0	3	0.00000
Pseudomonas sp. BJP69	2597770	S	3	0	3	0.00000
Pseudomonas sp. NY5710	2662033	S	3	0	3	0.00000
Pseudomonas sp. LRP2-20	2944234	S	3	0	3	0.00000
Pseudomonas sp. DR208	2870840	S	3	0	3	0.00000
Pseudomonas sp. DNDY-54	2870860	S	3	0	3	0.00000
Pseudomonas sp. LTJR-52	2479392	S	3	0	3	0.00000
Pseudomonas sp. LS.1a	2920387	S	3	0	3	0.00000
Pseudomonas sp. ATCC 43928	676210	S	2	0	2	0.00000
Pseudomonas sp. HN2	2884805	S	2	0	2	0.00000
Pseudomonas sp. RU47	2005388	S	2	0	2	0.00000
Pseudomonas sp. A2	107445	S	2	0	2	0.00000
Pseudomonas sp. SWI44	2083053	S	2	0	2	0.00000
Pseudomonas sp. B21-012	2895472	S	2	0	2	0.00000
Pseudomonas sp. SK2	2841063	S	2	0	2	0.00000
Pseudomonas sp. S07E 245	2866278	S	2	0	2	0.00000
Pseudomonas sp. B21-031	2895482	S	2	0	2	0.00000
Pseudomonas sp. RC3H12	2834406	S	2	0	2	0.00000
Pseudomonas sp. JS425	2829498	S	2	0	2	0.00000
Pseudomonas sp. B21-041	2895487	S	2	0	2	0.00000
Pseudomonas sp. SORT22	2813842	S	1	0	1	0.00000
Pseudomonas sp. 02C 26	2054914	S	1	0	1	0.00000
Pseudomonas sp. B21-047	2895489	S	1	0	1	0.00000
Pseudomonas sp. B21-044	2895488	S	1	0	1	0.00000
Pseudomonas sp. MPDS	2762896	S	1	0	1	0.00000
Pseudomonas sp. HS-18	2879114	S	1	0	1	0.00000
Pseudomonas sp. B21-023	2895477	S	1	0	1	0.00000
Pseudomonas sp. MPFS	2795724	S	1	0	1	0.00000
Pseudomonas sp. St290	1602166	S	1	0	1	0.00000
Pseudomonas sp. KHPS1	2961531	S	1	0	1	0.00000
Pseudomonas sp. BYT-5	2944392	S	1	0	1	0.00000
Pseudomonas sp. B21-036	2895485	S	1	0	1	0.00000
Pseudomonas sp. B21-017	2895474	S	1	0	1	0.00000
Pseudomonas sp. B21-032	2895483	S	1	0	1	0.00000
Pseudomonas sp. M1	95619	S	1	0	1	0.00000
Pseudomonas synxantha	47883	S	6905	0	6905	0.00943
Pseudomonas fluorescens	294	S	3702	0	3702	0.00506
Pseudomonas orientalis	76758	S	2314	0	2314	0.00316
Pseudomonas brenneri	129817	S	1194	0	1194	0.00163
Pseudomonas rhodesiae	76760	S	867	0	867	0.00118
Pseudomonas trivialis	200450	S	594	0	594	0.00081
Pseudomonas libanensis	75588	S	549	0	549	0.00075
Pseudomonas tolaasii	29442	S	542	0	542	0.00074
Pseudomonas azotoformans	47878	S	440	0	440	0.00060
Pseudomonas veronii	76761	S	336	0	336	0.00046
Pseudomonas protegens	380021	S	282	0	282	0.00039
Pseudomonas ogarae	1114970	S	252	0	252	0.00034
Pseudomonas poae	200451	S	130	0	130	0.00018
Pseudomonas mediterranea	183795	S	114	0	114	0.00016
Pseudomonas corrugata	47879	S	89	0	89	0.00012
Pseudomonas cedrina	651740	S	78	0	78	0.00011
Pseudomonas mucidolens	46679	S	70	0	70	0.00010
Pseudomonas migulae	78543	S	69	0	69	0.00009
Pseudomonas mandelii	75612	S	43	0	43	0.00006
Pseudomonas congelans	200452	S	35	0	35	0.00005
Pseudomonas extremorientalis	169669	S	34	0	34	0.00005
Pseudomonas juntendi	2666183	S	6783	0	6783	0.00927
Pseudomonas extremaustralis	359110	S	5591	0	5591	0.00764
Pseudomonas syringae	317	S	629	0	629	0.00086
Pseudomonas amygdali	47877	S	51	0	51	0.00007
Pseudomonas savastanoi	29438	S	38	0	38	0.00005
Pseudomonas ficuserectae	53410	S	5	0	5	0.00001
Pseudomonas asturiensis	1190415	S	61	0	61	0.00008
Pseudomonas syringae group genomosp. 3	251701	S	56	0	56	0.00008
Pseudomonas viridiflava	33069	S	53	0	53	0.00007
Pseudomonas tremae	200454	S	31	0	31	0.00004
Pseudomonas coronafaciens	53409	S	21	0	21	0.00003
Pseudomonas cichorii	36746	S	17	0	17	0.00002
Pseudomonas syringae group genomosp. 7	251699	S	13	0	13	0.00002
Pseudomonas fuscovaginae	50340	S	12	0	12	0.00002
Pseudomonas avellanae	46257	S	5	0	5	0.00001
Pseudomonas simiae	321846	S	1023	0	1023	0.00140
Pseudomonas aeruginosa	287	S	746	51321	52067	0.07112
Pseudomonas mendocina	300	S	50	0	50	0.00007
Pseudomonas resinovorans	53412	S	37	0	37	0.00005
Pseudomonas oleovorans	301	S	28	0	28	0.00004
Pseudomonas furukawaii	1149133	S	8	0	8	0.00001
Pseudomonas nitroreducens	46680	S	20	0	20	0.00003
Pseudomonas multiresinivorans	95301	S	14	0	14	0.00002
Pseudomonas alcaligenes	43263	S	10	0	10	0.00001
Pseudomonas citronellolis	53408	S	5	0	5	0.00001
Pseudomonas palleroniana	191390	S	862	0	862	0.00118
Pseudomonas alcaliphila	101564	S	502	0	502	0.00069
Pseudomonas chlororaphis	587753	S	375	9087	9462	0.01292
Pseudomonas lundensis	86185	S	41	0	41	0.00006
Pseudomonas fragi	296	S	19	0	19	0.00003
Pseudomonas putida	303	S	332	0	332	0.00045
Pseudomonas mosselii	78327	S	52	0	52	0.00007
Pseudomonas wadenswilerensis	1785161	S	5	0	5	0.00001
Pseudomonas monteilii	76759	S	4	0	4	0.00001
Pseudomonas plecoglossicida	70775	S	3	0	3	0.00000
Pseudomonas oryzihabitans	47885	S	2	0	2	0.00000
Pseudomonas fulva	47880	S	1	0	1	0.00000
Pseudomonas sp. SGAir0191	2217867	S	1	0	1	0.00000
Pseudomonas yamanorum	515393	S	284	0	284	0.00039
Pseudomonas koreensis	198620	S	232	0	232	0.00032
Pseudomonas salmasensis	2745514	S	226	0	226	0.00031
Pseudomonas frederiksbergensis	104087	S	214	0	214	0.00029
Pseudomonas shahriarae	2745512	S	214	0	214	0.00029
Pseudomonas lactis	1615674	S	177	0	177	0.00024
Pseudomonas brassicacearum	930166	S	157	1012	1169	0.00160
Pseudomonas lurida	244566	S	123	0	123	0.00017
Pseudomonas prosekii	1148509	S	111	0	111	0.00015
Pseudomonas viciae	2505979	S	109	0	109	0.00015
Pseudomonas lalkuanensis	2604832	S	106	0	106	0.00014
Pseudomonas siliginis	2842346	S	103	0	103	0.00014
Pseudomonas antarctica	219572	S	103	0	103	0.00014
Pseudomonas atacamensis	2565368	S	96	0	96	0.00013
Pseudomonas tritici	2745518	S	67	0	67	0.00009
Pseudomonas moraviensis	321662	S	65	0	65	0.00009
Pseudomonas phytophila	2867264	S	64	0	64	0.00009
Pseudomonas arsenicoxydans	702115	S	57	0	57	0.00008
Pseudomonas azerbaijanoriens	2842350	S	53	0	53	0.00007
Pseudomonas umsongensis	198618	S	48	0	48	0.00007
Pseudomonas silesiensis	1853130	S	48	0	48	0.00007
Pseudomonas pergaminensis	2853159	S	46	0	46	0.00006
Pseudomonas qingdaonensis	2056231	S	45	0	45	0.00006
Pseudomonas asgharzadehiana	2842349	S	41	0	41	0.00006
Pseudomonas cerasi	1583341	S	35	0	35	0.00005
Pseudomonas alvandae	2842348	S	34	0	34	0.00005
Pseudomonas asplenii	53407	S	32	0	32	0.00004
Pseudomonas hamedanensis	2745504	S	29	0	29	0.00004
Pseudomonas fitomaticsae	2837969	S	29	0	29	0.00004
Pseudomonas lini	163011	S	24	0	24	0.00003
Pseudomonas taetrolens	47884	S	23	0	23	0.00003
Pseudomonas vanderleydeniana	2745495	S	21	0	21	0.00003
Pseudomonas tensinigenes	2745511	S	21	0	21	0.00003
Pseudomonas psychrophila	122355	S	18	0	18	0.00002
Pseudomonas rhizosphaerae	216142	S	18	0	18	0.00002
Pseudomonas granadensis	1421430	S	17	0	17	0.00002
Pseudomonas entomophila	312306	S	16	0	16	0.00002
Pseudomonas eucalypticola	2599595	S	16	0	16	0.00002
Pseudomonas knackmussii	65741	S	15	0	15	0.00002
Candidatus Pseudomonas adelgestsugas	1302376	S	15	0	15	0.00002
Pseudomonas parafulva	157782	S	13	0	13	0.00002
Pseudomonas otitidis	319939	S	13	0	13	0.00002
Pseudomonas agarici	46677	S	12	0	12	0.00002
Pseudomonas alkylphenolica	237609	S	12	0	12	0.00002
Pseudomonas vancouverensis	95300	S	12	0	12	0.00002
Pseudomonas pohangensis	364197	S	11	0	11	0.00002
Pseudomonas cavernae	2320867	S	10	0	10	0.00001
Pseudomonas tructae	2518644	S	10	0	10	0.00001
Pseudomonas gozinkensis	2774461	S	9	0	9	0.00001
Pseudomonas psychrotolerans	237610	S	9	0	9	0.00001
Pseudomonas bijieensis	2681983	S	8	0	8	0.00001
Pseudomonas cremoricolorata	157783	S	8	0	8	0.00001
Pseudomonas seleniipraecipitans	640205	S	8	0	8	0.00001
Pseudomonas laurylsulfatiphila	2011015	S	7	0	7	0.00001
Pseudomonas zarinae	2745498	S	7	0	7	0.00001
Pseudomonas monsensis	2745509	S	7	0	7	0.00001
Pseudomonas oryzae	1392877	S	7	0	7	0.00001
Pseudomonas benzenivorans	556533	S	7	0	7	0.00001
Pseudomonas kribbensis	1628086	S	7	0	7	0.00001
Pseudomonas fakonensis	2842355	S	6	0	6	0.00001
Pseudomonas phragmitis	1931241	S	6	0	6	0.00001
Pseudomonas zeae	2745510	S	6	0	6	0.00001
Pseudomonas muyukensis	2842357	S	6	0	6	0.00001
Pseudomonas graminis	158627	S	6	0	6	0.00001
Pseudomonas reinekei	395598	S	6	0	6	0.00001
Pseudomonas marincola	437900	S	6	0	6	0.00001
Pseudomonas thivervalensis	86265	S	6	0	6	0.00001
Pseudomonas glycinae	1785145	S	6	0	6	0.00001
Pseudomonas versuta	1788301	S	6	0	6	0.00001
Pseudomonas guangdongensis	1245526	S	5	0	5	0.00001
Pseudomonas promysalinigenes	485898	S	5	0	5	0.00001
Pseudomonas phenolilytica	2746321	S	4	0	4	0.00001
Pseudomonas saudiphocaensis	1499686	S	3	0	3	0.00000
Pseudomonas xanthosomae	2842356	S	3	0	3	0.00000
Pseudomonas tohonis	2725477	S	3	0	3	0.00000
Pseudomonas oryziphila	2894079	S	3	0	3	0.00000
Pseudomonas toyotomiensis	554344	S	3	0	3	0.00000
Pseudomonas maumuensis	2842354	S	2	0	2	0.00000
Pseudomonas wenzhouensis	2906062	S	2	0	2	0.00000
Pseudomonas allokribbensis	2774460	S	2	0	2	0.00000
Pseudomonas xantholysinigenes	2745490	S	2	0	2	0.00000
Pseudomonas sediminis	1691904	S	2	0	2	0.00000
Pseudomonas izuensis	2684212	S	2	0	2	0.00000
Pseudomonas argentinensis	289370	S	2	0	2	0.00000
Pseudomonas iranensis	2745503	S	2	0	2	0.00000
Pseudomonas hydrolytica	2493633	S	2	0	2	0.00000
Pseudomonas germanica	2815720	S	1	0	1	0.00000
Pseudomonas donghuensis	1163398	S	1	0	1	0.00000
Pseudomonas luteola	47886	S	1	0	1	0.00000
Pseudomonas canavaninivorans	2859001	S	1	0	1	0.00000
Pseudomonas asiatica	2219225	S	1	0	1	0.00000
Pseudomonas chengduensis	489632	S	1	0	1	0.00000
Pseudomonas campi	2731681	S	1	0	1	0.00000
Pseudomonas kermanshahensis	2745482	S	1	0	1	0.00000
Stutzerimonas stutzeri	316	S	90	0	90	0.00012
Azotobacter chroococcum	353	S	69	0	69	0.00009
Azotobacter salinestris	69964	S	2	0	2	0.00000
Thiopseudomonas alkaliphila	1697053	S	1	0	1	0.00000
Halopseudomonas aestusnigri	857252	S	1	0	1	0.00000
Marinobacter sp. LV10R510-11A	1415568	S	31	0	31	0.00004
Marinobacter sp. AN1	2886046	S	12	0	12	0.00002
Marinobacter sp. CP1	1671721	S	4	0	4	0.00001
Marinobacter similis	1420916	S	38	0	38	0.00005
Marinobacter adhaerens	1033846	S	1	0	1	0.00000
Klebsiella pneumoniae	573	S	4886	57	4943	0.00675
Klebsiella variicola	244366	S	51	0	51	0.00007
Klebsiella oxytoca	571	S	7	0	7	0.00001
Klebsiella quasipneumoniae	1463165	S	7	2	9	0.00001
Salmonella enterica	28901	S	227	1526	1753	0.00239
Salmonella bongori	54736	S	1	0	1	0.00000
Enterobacter sp. E76	2596949	S	21	0	21	0.00003
Enterobacter hormaechei	158836	S	16	58	74	0.00010
Enterobacter cloacae	550	S	1	0	1	0.00000
Escherichia coli	562	S	19	15	34	0.00005
Citrobacter portucalensis	1639133	S	2	0	2	0.00000
Citrobacter freundii	546	S	1	0	1	0.00000
Buttiauxella sp. 3AFRM03	2479367	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Donacia clavipes	2675775	S	1	0	1	0.00000
Candidatus Ishikawaella capsulata	168169	S	1	0	1	0.00000
Proteus terrae	1574161	S	28	0	28	0.00004
Proteus mirabilis	584	S	6	0	6	0.00001
Proteus columbae	1987580	S	1	0	1	0.00000
Arsenophonus apicola	2879119	S	26	0	26	0.00004
Candidatus Arsenophonus lipoptenae	634113	S	1	0	1	0.00000
Dickeya poaceiphila	568768	S	29	0	29	0.00004
Dickeya dianthicola	204039	S	15	0	15	0.00002
Pectobacterium carotovorum	554	S	1	0	1	0.00000
Lonsdalea populi	1172565	S	1	0	1	0.00000
Yersinia enterocolitica	630	S	14	0	14	0.00002
Yersinia pestis	632	S	1	0	1	0.00000
Serratia sp. 3ACOL1	2448483	S	6	0	6	0.00001
Serratia ureilytica	300181	S	2	0	2	0.00000
Serratia entomophila	42906	S	1	0	1	0.00000
Serratia plymuthica	82996	S	1	0	1	0.00000
Rahnella aquatilis	34038	S	2	0	2	0.00000
Rahnella inusitata	58169	S	1	0	1	0.00000
Rahnella victoriana	1510570	S	1	0	1	0.00000
[Pantoea] beijingensis	1324864	S	14	0	14	0.00002
Erwinia sp. Ejp617	215689	S	5	0	5	0.00001
Buchnera aphidicola	9	S	3	0	3	0.00000
Pantoea sp. SOD02	2970818	S	2	0	2	0.00000
Sodalis ligni	2697027	S	1	0	1	0.00000
Stenotrophomonas maltophilia	40324	S	768	0	768	0.00105
Stenotrophomonas sp. ESTM1D_MKCIP4_1	2072414	S	8	0	8	0.00001
Stenotrophomonas sp. SAU14A_NAIMI4_5	2072413	S	7	0	7	0.00001
Stenotrophomonas sp. ZAC14D2_NAIMI4_7	2072405	S	5	0	5	0.00001
Stenotrophomonas sp. ZAC14D2_NAIMI4_6	2072406	S	5	0	5	0.00001
Stenotrophomonas sp. ZAC14A_NAIMI4_1	2072412	S	3	0	3	0.00000
Stenotrophomonas sp. YAU14D1_LEIMI4_1	2072407	S	2	0	2	0.00000
Stenotrophomonas sp. LM091	1904944	S	274	0	274	0.00037
Stenotrophomonas sp. NA06056	2742129	S	159	0	159	0.00022
Stenotrophomonas sp. DR822	2871174	S	25	0	25	0.00003
Stenotrophomonas sp. 169	2770322	S	10	0	10	0.00001
Stenotrophomonas sp. MYb57	1827305	S	9	0	9	0.00001
Stenotrophomonas sp. 364	2691571	S	9	0	9	0.00001
Stenotrophomonas sp. pho	2211160	S	3	0	3	0.00000
Stenotrophomonas sp. WZN-1	2005046	S	2	0	2	0.00000
Stenotrophomonas sp. SI-NJAU-1	2886359	S	2	0	2	0.00000
Stenotrophomonas sp. G4	2303750	S	2	0	2	0.00000
Stenotrophomonas sp. SXG-1	2682487	S	1	0	1	0.00000
Stenotrophomonas rhizophila	216778	S	71	0	71	0.00010
Stenotrophomonas indicatrix	2045451	S	18	0	18	0.00002
Stenotrophomonas acidaminiphila	128780	S	6	0	6	0.00001
Xanthomonas oryzae	347	S	42	0	42	0.00006
Xanthomonas arboricola	56448	S	24	0	24	0.00003
Xanthomonas translucens	343	S	20	0	20	0.00003
Xanthomonas citri	346	S	15	0	15	0.00002
Xanthomonas campestris	339	S	1	0	1	0.00000
Xanthomonas euroxanthea	2259622	S	1	0	1	0.00000
Xanthomonas euvesicatoria	456327	S	1	0	1	0.00000
Thermomonas carbonis	1463158	S	13	0	13	0.00002
Thermomonas sp. XSG	2771436	S	3	0	3	0.00000
Thermomonas sp. HDW16	2714945	S	1	0	1	0.00000
Lysobacter soli	453783	S	2	0	2	0.00000
Lysobacter oculi	2698682	S	1	0	1	0.00000
Lysobacter enzymogenes	69	S	1	0	1	0.00000
Luteimonas yindakuii	2565782	S	1	0	1	0.00000
Luteimonas sp. MC1572	2799325	S	1	0	1	0.00000
Arenimonas daejeonensis	370777	S	1	0	1	0.00000
Dyella caseinilytica	1849581	S	9	0	9	0.00001
Rhodanobacter denitrificans	666685	S	1	0	1	0.00000
Shewanella sp. ANA-3	94122	S	29	0	29	0.00004
Shewanella sp. Scap07	2589987	S	3	0	3	0.00000
Shewanella sp. WPAGA9	2775245	S	1	0	1	0.00000
Shewanella oneidensis	70863	S	21	0	21	0.00003
Shewanella khirikhana	1965282	S	18	0	18	0.00002
Shewanella xiamenensis	332186	S	1	0	1	0.00000
Shewanella sediminis	271097	S	1	0	1	0.00000
Paraglaciecola mesophila	197222	S	17	0	17	0.00002
Glaciecola nitratireducens	300231	S	12	0	12	0.00002
Alteromonas sp. LMIT006	2961948	S	1	0	1	0.00000
Pseudoalteromonas sp. 3J6	649161	S	2	0	2	0.00000
Pseudoalteromonas sp. Scap06	2589991	S	1	0	1	0.00000
Pseudoalteromonas sp. Scap25	2589992	S	1	0	1	0.00000
Flocculibacter collagenilyticus	2744479	S	3	0	3	0.00000
