name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas sp. 31-12	2201356	S	63	0	63	0.00013
Pseudomonas sp. R3-52-08	1173284	S	62	0	62	0.00013
Pseudomonas sp. B21-056	2895495	S	61	0	61	0.00013
Pseudomonas sp. R2-7-07	658641	S	59	0	59	0.00012
Pseudomonas sp. 15A4	2804761	S	58	0	58	0.00012
Pseudomonas sp. DTU12.1	2654238	S	57	0	57	0.00012
Pseudomonas sp. R11-23-07	658632	S	57	0	57	0.00012
Pseudomonas sp. Z003-0.4C(8344-21)	1855380	S	56	0	56	0.00012
Pseudomonas sp. B21-053	2895493	S	54	0	54	0.00011
Pseudomonas sp. RU47	2005388	S	54	0	54	0.00011
Pseudomonas sp. HN8-3	2886361	S	51	0	51	0.00011
Pseudomonas sp. HLS-6	2049589	S	51	0	51	0.00011
Pseudomonas sp. BT-42-2	2986927	S	50	0	50	0.00010
Pseudomonas sp. MM211	2866808	S	50	0	50	0.00010
Pseudomonas sp. URMO17WK12:I11	1283291	S	50	0	50	0.00010
Pseudomonas sp. KNUC1026	2893890	S	48	0	48	0.00010
Pseudomonas sp. CC6-YY-74	1930532	S	47	0	47	0.00010
Pseudomonas sp. LS44	1357074	S	47	0	47	0.00010
Pseudomonas sp. R4-39-08	1173288	S	46	0	46	0.00010
Pseudomonas sp. DR48	2871095	S	43	0	43	0.00009
Pseudomonas sp. LS.1a	2920387	S	42	0	42	0.00009
Pseudomonas sp. SCA2728.1_7	2825975	S	41	0	41	0.00008
Pseudomonas sp. IB20	1702250	S	41	0	41	0.00008
Pseudomonas sp. MPDS	2762896	S	40	0	40	0.00008
Pseudomonas sp. CFSAN084952	2664899	S	40	0	40	0.00008
Pseudomonas sp. B21-051	2895491	S	39	0	39	0.00008
Pseudomonas sp. B21-028	2895480	S	37	0	37	0.00008
Pseudomonas sp. B21-021	2895476	S	37	0	37	0.00008
Pseudomonas sp. OST1909	2777367	S	37	0	37	0.00008
Pseudomonas sp. ArH3a	2862945	S	37	0	37	0.00008
Pseudomonas sp. Leaf58	1736226	S	36	0	36	0.00007
Pseudomonas sp. So3.2b	2864101	S	35	0	35	0.00007
Pseudomonas sp. B21-019	2895475	S	33	0	33	0.00007
Pseudomonas sp. TMW 2.1634	1886807	S	33	0	33	0.00007
Pseudomonas sp. Sm006	2731552	S	33	0	33	0.00007
Pseudomonas sp. SXM-1	2169583	S	32	0	32	0.00007
Pseudomonas sp. B21-054	2895494	S	32	0	32	0.00007
Pseudomonas sp. ATCC 43928	676210	S	30	0	30	0.00006
Pseudomonas sp. p1(2021b)	2874628	S	30	0	30	0.00006
Pseudomonas sp. St29	1500687	S	28	0	28	0.00006
Pseudomonas sp. SK3(2021)	2841064	S	27	0	27	0.00006
Pseudomonas sp. 2hn	2866626	S	27	0	27	0.00006
Pseudomonas sp. MSPm1	2726956	S	25	0	25	0.00005
Pseudomonas sp. AN-B15	2697023	S	25	0	25	0.00005
Pseudomonas sp. TCU-HL1	1856685	S	24	0	24	0.00005
Pseudomonas sp. Y39-6	2749807	S	24	0	24	0.00005
Pseudomonas sp. GR 6-02	1659194	S	23	0	23	0.00005
Pseudomonas sp. St290	1602166	S	23	0	23	0.00005
Pseudomonas sp. SC3(2021)	2871493	S	23	0	23	0.00005
Pseudomonas sp. LPB0260	2614442	S	22	0	22	0.00005
Pseudomonas sp. IzPS59	2774459	S	22	0	22	0.00005
Pseudomonas sp. B10	118613	S	22	0	22	0.00005
Pseudomonas sp. ABC1	2748080	S	21	0	21	0.00004
Pseudomonas sp. GCEP-101	2974552	S	20	0	20	0.00004
Pseudomonas sp. Cab53	2678258	S	20	0	20	0.00004
Pseudomonas sp. NY5710	2662033	S	20	0	20	0.00004
Pseudomonas sp. SWI36	2083052	S	20	0	20	0.00004
Pseudomonas sp. B11D7D	2735906	S	19	0	19	0.00004
Pseudomonas sp. Y5-11	2749808	S	19	0	19	0.00004
Pseudomonas sp. AO-1	2855434	S	19	0	19	0.00004
Pseudomonas sp. YeP6b	2861775	S	19	0	19	0.00004
Pseudomonas sp. MTM4	2705472	S	18	0	18	0.00004
Pseudomonas sp. S49	1573720	S	18	0	18	0.00004
Pseudomonas sp. B21-012	2895472	S	18	0	18	0.00004
Pseudomonas sp. B21-017	2895474	S	18	0	18	0.00004
Pseudomonas sp. S150	2559074	S	18	0	18	0.00004
Pseudomonas sp. 3-2	2867408	S	18	0	18	0.00004
Pseudomonas sp. MRSN 12121	1611770	S	17	0	17	0.00004
Pseudomonas sp. B21-036	2895485	S	17	0	17	0.00004
Pseudomonas sp. B14-6	2738843	S	17	0	17	0.00004
Pseudomonas sp. DY-1	1755504	S	16	0	16	0.00003
Pseudomonas sp. LH1G9	2083055	S	16	0	16	0.00003
Pseudomonas sp. CCOS 191	1649877	S	15	0	15	0.00003
Pseudomonas sp. FGI182	1259844	S	15	0	15	0.00003
Pseudomonas sp. IAC-BECa141	2793103	S	15	0	15	0.00003
Pseudomonas sp. St386	2678256	S	14	0	14	0.00003
Pseudomonas sp. DR 5-09	1534110	S	14	0	14	0.00003
Pseudomonas sp. LPH1	1898684	S	14	0	14	0.00003
Pseudomonas sp. A214	1855331	S	14	0	14	0.00003
Pseudomonas sp. 09C 129	2054915	S	13	0	13	0.00003
Pseudomonas sp. S07E 245	2866278	S	13	0	13	0.00003
Pseudomonas sp. ATCC 13867	1294143	S	11	0	11	0.00002
Pseudomonas sp. RtIB026	2749999	S	11	0	11	0.00002
Pseudomonas sp. LTJR-52	2479392	S	11	0	11	0.00002
Pseudomonas sp. BIOMIG1BAC	1758730	S	11	0	11	0.00002
Pseudomonas sp. Marseille-Q3773	2866592	S	10	0	10	0.00002
Pseudomonas sp. BC42	2933816	S	10	0	10	0.00002
Pseudomonas sp. HN2-3	2886360	S	9	0	9	0.00002
Pseudomonas sp. B21-032	2895483	S	8	0	8	0.00002
Pseudomonas sp. R4-35-07	658643	S	7	0	7	0.00001
Pseudomonas sp. DNDY-54	2870860	S	7	0	7	0.00001
Pseudomonas sp. bs2935	1761895	S	7	0	7	0.00001
Pseudomonas sp. J452	2898441	S	7	0	7	0.00001
Pseudomonas sp. gcc21	2726989	S	6	0	6	0.00001
Pseudomonas sp. RC3H12	2834406	S	6	0	6	0.00001
Pseudomonas sp. UW4	1207075	S	6	0	6	0.00001
Pseudomonas sp. Z8(2022)	2962597	S	6	0	6	0.00001
Pseudomonas sp. B21-047	2895489	S	6	0	6	0.00001
Pseudomonas sp. PDNC002	2811422	S	6	0	6	0.00001
Pseudomonas sp. SW-3	147212	S	5	0	5	0.00001
Pseudomonas sp. Eqa60	2799184	S	5	0	5	0.00001
Pseudomonas sp. OIL-1	2706126	S	5	0	5	0.00001
Pseudomonas sp. CIP-10	2892442	S	4	0	4	0.00001
Pseudomonas sp. LRP2-20	2944234	S	3	0	3	0.00001
Pseudomonas sp. SWI6	2083051	S	2	0	2	0.00000
Pseudomonas sp. Pc102	2678261	S	2	0	2	0.00000
Pseudomonas sp. M1	95619	S	2	0	2	0.00000
Pseudomonas sp. ADPe	2774873	S	2	0	2	0.00000
Pseudomonas sp. 02C 26	2054914	S	2	0	2	0.00000
Pseudomonas sp. A2	107445	S	2	0	2	0.00000
Pseudomonas sp. HS-18	2879114	S	2	0	2	0.00000
Pseudomonas sp. 13159349	2662034	S	1	0	1	0.00000
Pseudomonas sp. HN2	2884805	S	1	0	1	0.00000
Pseudomonas sp. phDV1	253237	S	1	0	1	0.00000
Pseudomonas sp. B21-035	2895484	S	1	0	1	0.00000
Pseudomonas sp. B21-041	2895487	S	1	0	1	0.00000
Pseudomonas sp. WCS374	1495331	S	1	0	1	0.00000
Pseudomonas sp. BYT-5	2944392	S	1	0	1	0.00000
Pseudomonas sp. Lz4W	1206777	S	1	0	1	0.00000
Pseudomonas sp. SCB32	2653853	S	1	0	1	0.00000
Pseudomonas sp. CFA	2651048	S	1	0	1	0.00000
Pseudomonas sp. C27(2019)	2604941	S	1	0	1	0.00000
Pseudomonas sp. SWI44	2083053	S	1	0	1	0.00000
Pseudomonas syringae	317	S	507	0	507	0.00105
Pseudomonas viridiflava	33069	S	383	0	383	0.00079
Pseudomonas asturiensis	1190415	S	125	0	125	0.00026
Pseudomonas amygdali	47877	S	68	0	68	0.00014
Pseudomonas savastanoi	29438	S	9	0	9	0.00002
Pseudomonas ficuserectae	53410	S	1	0	1	0.00000
Pseudomonas cichorii	36746	S	59	0	59	0.00012
Pseudomonas syringae group genomosp. 7	251699	S	57	0	57	0.00012
Pseudomonas syringae group genomosp. 3	251701	S	54	0	54	0.00011
Pseudomonas coronafaciens	53409	S	44	0	44	0.00009
Pseudomonas fuscovaginae	50340	S	28	0	28	0.00006
Pseudomonas avellanae	46257	S	27	0	27	0.00006
Pseudomonas tremae	200454	S	1	0	1	0.00000
Pseudomonas palleroniana	191390	S	1549	0	1549	0.00321
Pseudomonas simiae	321846	S	1382	0	1382	0.00286
Pseudomonas asgharzadehiana	2842349	S	1241	0	1241	0.00257
Pseudomonas extremaustralis	359110	S	1066	0	1066	0.00221
Pseudomonas tritici	2745518	S	1051	0	1051	0.00218
Pseudomonas lurida	244566	S	884	0	884	0.00183
Pseudomonas thivervalensis	86265	S	847	0	847	0.00176
Pseudomonas chlororaphis	587753	S	536	26743	27279	0.05654
Pseudomonas fragi	296	S	136	0	136	0.00028
Pseudomonas lundensis	86185	S	126	0	126	0.00026
Pseudomonas putida	303	S	538	0	538	0.00112
Pseudomonas fulva	47880	S	41	0	41	0.00008
Pseudomonas monteilii	76759	S	37	0	37	0.00008
Pseudomonas wadenswilerensis	1785161	S	36	0	36	0.00007
Pseudomonas plecoglossicida	70775	S	26	0	26	0.00005
Pseudomonas sp. SGAir0191	2217867	S	16	0	16	0.00003
Pseudomonas mosselii	78327	S	15	0	15	0.00003
Pseudomonas oryzihabitans	47885	S	11	0	11	0.00002
Pseudomonas yamanorum	515393	S	620	0	620	0.00129
Pseudomonas antarctica	219572	S	574	0	574	0.00119
Pseudomonas lactis	1615674	S	515	0	515	0.00107
Pseudomonas koreensis	198620	S	306	0	306	0.00063
Pseudomonas moraviensis	321662	S	276	0	276	0.00057
Pseudomonas aeruginosa	287	S	90	10342	10432	0.02162
Pseudomonas mendocina	300	S	76	0	76	0.00016
Pseudomonas oleovorans	301	S	31	0	31	0.00006
Pseudomonas furukawaii	1149133	S	18	0	18	0.00004
Pseudomonas resinovorans	53412	S	26	0	26	0.00005
Pseudomonas alcaligenes	43263	S	10	0	10	0.00002
Pseudomonas multiresinivorans	95301	S	6	0	6	0.00001
Pseudomonas nitroreducens	46680	S	3	0	3	0.00001
Pseudomonas citronellolis	53408	S	8	0	8	0.00002
Pseudomonas atacamensis	2565368	S	233	0	233	0.00048
Pseudomonas brassicacearum	930166	S	163	1808	1971	0.00409
Pseudomonas frederiksbergensis	104087	S	121	0	121	0.00025
Pseudomonas silesiensis	1853130	S	113	0	113	0.00023
Pseudomonas siliginis	2842346	S	112	0	112	0.00023
Pseudomonas taetrolens	47884	S	108	0	108	0.00022
Pseudomonas salmasensis	2745514	S	104	0	104	0.00022
Pseudomonas phytophila	2867264	S	103	0	103	0.00021
Pseudomonas eucalypticola	2599595	S	95	0	95	0.00020
Pseudomonas lini	163011	S	93	0	93	0.00019
Pseudomonas umsongensis	198618	S	92	0	92	0.00019
Pseudomonas vancouverensis	95300	S	92	0	92	0.00019
Pseudomonas pergaminensis	2853159	S	85	0	85	0.00018
Pseudomonas agarici	46677	S	84	0	84	0.00017
Pseudomonas prosekii	1148509	S	84	0	84	0.00017
Pseudomonas arsenicoxydans	702115	S	80	0	80	0.00017
Pseudomonas vanderleydeniana	2745495	S	77	0	77	0.00016
Pseudomonas viciae	2505979	S	70	0	70	0.00015
Pseudomonas psychrophila	122355	S	70	0	70	0.00015
Pseudomonas rhizosphaerae	216142	S	66	0	66	0.00014
Pseudomonas granadensis	1421430	S	63	0	63	0.00013
Pseudomonas hamedanensis	2745504	S	56	0	56	0.00012
Pseudomonas parafulva	157782	S	55	0	55	0.00011
Pseudomonas versuta	1788301	S	54	0	54	0.00011
Pseudomonas lalkuanensis	2604832	S	51	0	51	0.00011
Pseudomonas alkylphenolica	237609	S	50	0	50	0.00010
Pseudomonas zeae	2745510	S	48	0	48	0.00010
Pseudomonas psychrotolerans	237610	S	46	0	46	0.00010
Pseudomonas zarinae	2745498	S	45	0	45	0.00009
Pseudomonas tensinigenes	2745511	S	43	0	43	0.00009
Pseudomonas xantholysinigenes	2745490	S	43	0	43	0.00009
Pseudomonas reinekei	395598	S	42	0	42	0.00009
Pseudomonas laurylsulfatiphila	2011015	S	41	0	41	0.00008
Pseudomonas otitidis	319939	S	41	0	41	0.00008
Pseudomonas glycinae	1785145	S	36	0	36	0.00007
Pseudomonas donghuensis	1163398	S	35	0	35	0.00007
Pseudomonas entomophila	312306	S	35	0	35	0.00007
Pseudomonas shahriarae	2745512	S	35	0	35	0.00007
Pseudomonas asplenii	53407	S	34	0	34	0.00007
Pseudomonas oryzae	1392877	S	34	0	34	0.00007
Pseudomonas promysalinigenes	485898	S	34	0	34	0.00007
Pseudomonas marincola	437900	S	30	0	30	0.00006
Pseudomonas pohangensis	364197	S	29	0	29	0.00006
Pseudomonas wenzhouensis	2906062	S	26	0	26	0.00005
Pseudomonas fakonensis	2842355	S	25	0	25	0.00005
Pseudomonas bijieensis	2681983	S	24	0	24	0.00005
Pseudomonas seleniipraecipitans	640205	S	24	0	24	0.00005
Pseudomonas cremoricolorata	157783	S	24	0	24	0.00005
Pseudomonas izuensis	2684212	S	23	0	23	0.00005
Pseudomonas tructae	2518644	S	22	0	22	0.00005
Pseudomonas germanica	2815720	S	21	0	21	0.00004
Pseudomonas gozinkensis	2774461	S	21	0	21	0.00004
Pseudomonas allokribbensis	2774460	S	19	0	19	0.00004
Pseudomonas phragmitis	1931241	S	19	0	19	0.00004
Pseudomonas tohonis	2725477	S	18	0	18	0.00004
Pseudomonas azerbaijanoriens	2842350	S	17	0	17	0.00004
Candidatus Pseudomonas adelgestsugas	1302376	S	17	0	17	0.00004
Pseudomonas luteola	47886	S	17	0	17	0.00004
Pseudomonas saudiphocaensis	1499686	S	16	0	16	0.00003
Pseudomonas muyukensis	2842357	S	16	0	16	0.00003
Pseudomonas canavaninivorans	2859001	S	16	0	16	0.00003
Pseudomonas nanhaiensis	2830842	S	15	0	15	0.00003
Pseudomonas iranensis	2745503	S	15	0	15	0.00003
Pseudomonas cavernae	2320867	S	14	0	14	0.00003
Pseudomonas graminis	158627	S	14	0	14	0.00003
Pseudomonas guangdongensis	1245526	S	13	0	13	0.00003
Pseudomonas knackmussii	65741	S	13	0	13	0.00003
Pseudomonas kribbensis	1628086	S	12	0	12	0.00002
Pseudomonas benzenivorans	556533	S	12	0	12	0.00002
Pseudomonas kermanshahensis	2745482	S	10	0	10	0.00002
Pseudomonas alvandae	2842348	S	9	0	9	0.00002
Pseudomonas alcaliphila	101564	S	8	0	8	0.00002
Pseudomonas sediminis	1691904	S	8	0	8	0.00002
Pseudomonas xanthosomae	2842356	S	6	0	6	0.00001
Pseudomonas maumuensis	2842354	S	6	0	6	0.00001
Pseudomonas phenolilytica	2746321	S	5	0	5	0.00001
Pseudomonas fitomaticsae	2837969	S	5	0	5	0.00001
Pseudomonas rhizophila	2045200	S	4	0	4	0.00001
Pseudomonas anuradhapurensis	485870	S	4	0	4	0.00001
Pseudomonas campi	2731681	S	4	0	4	0.00001
Pseudomonas cerasi	1583341	S	3	0	3	0.00001
Pseudomonas hydrolytica	2493633	S	3	0	3	0.00001
Pseudomonas juntendi	2666183	S	3	0	3	0.00001
Pseudomonas khazarica	2502979	S	3	0	3	0.00001
Pseudomonas chengduensis	489632	S	3	0	3	0.00001
Pseudomonas asiatica	2219225	S	2	0	2	0.00000
Pseudomonas qingdaonensis	2056231	S	2	0	2	0.00000
Pseudomonas monsensis	2745509	S	2	0	2	0.00000
Pseudomonas sichuanensis	2213015	S	1	0	1	0.00000
Pseudomonas sessilinigenes	658629	S	1	0	1	0.00000
Pseudomonas sihuiensis	1274359	S	1	0	1	0.00000
Stutzerimonas frequens	2968969	S	2	0	2	0.00000
Marinobacter sp. LQ44	1749259	S	3	0	3	0.00001
Marinobacter sp. CP1	1671721	S	2	0	2	0.00000
Marinobacter salsuginis	418719	S	3	0	3	0.00001
Yersinia enterocolitica	630	S	436	0	436	0.00090
Yersinia mollaretii	33060	S	26	0	26	0.00005
Yersinia pseudotuberculosis	633	S	2	0	2	0.00000
Serratia sp. 3ACOL1	2448483	S	45	0	45	0.00009
Serratia proteamaculans	28151	S	8	0	8	0.00002
Serratia plymuthica	82996	S	5	0	5	0.00001
Serratia ureilytica	300181	S	1	0	1	0.00000
Rahnella aquatilis	34038	S	15	0	15	0.00003
Klebsiella pneumoniae	573	S	66	136	202	0.00042
Klebsiella variicola	244366	S	53	0	53	0.00011
Klebsiella quasipneumoniae	1463165	S	4	1	5	0.00001
Salmonella enterica	28901	S	107	1185	1292	0.00268
Escherichia coli	562	S	42	95	137	0.00028
Enterobacter hormaechei	158836	S	4	14	18	0.00004
Enterobacteriaceae endosymbiont of Neohaemonia nigricornis	2675792	S	1	0	1	0.00000
Cronobacter sakazakii	28141	S	1	0	1	0.00000
Kosakonia sacchari	1158459	S	1	0	1	0.00000
Pectobacterium versatile	2488639	S	43	0	43	0.00009
Pectobacterium brasiliense	180957	S	3	0	3	0.00001
Pectobacterium carotovorum	554	S	2	0	2	0.00000
Dickeya zeae	204042	S	27	0	27	0.00006
Dickeya dadantii	204038	S	1	0	1	0.00000
Pantoea sp. At-9b	592316	S	22	0	22	0.00005
Pantoea rwandensis	1076550	S	6	0	6	0.00001
Candidatus Erwinia haradaeae	1922217	S	5	0	5	0.00001
Proteus mirabilis	584	S	3	0	3	0.00001
Stenotrophomonas sp. 364	2691571	S	278	0	278	0.00058
Stenotrophomonas sp. LM091	1904944	S	7	0	7	0.00001
Stenotrophomonas sp. 169	2770322	S	4	0	4	0.00001
Stenotrophomonas sp. ASS1	2282124	S	1	0	1	0.00000
Stenotrophomonas rhizophila	216778	S	133	0	133	0.00028
Stenotrophomonas maltophilia	40324	S	19	0	19	0.00004
Stenotrophomonas sp. ZAC14D2_NAIMI4_7	2072405	S	1	0	1	0.00000
Stenotrophomonas sp. SAU14A_NAIMI4_5	2072413	S	1	0	1	0.00000
Stenotrophomonas sp. ESTM1D_MKCIP4_1	2072414	S	1	0	1	0.00000
Xanthomonas citri	346	S	45	0	45	0.00009
Xanthomonas campestris	339	S	6	0	6	0.00001
Lysobacter oculi	2698682	S	12	0	12	0.00002
Aeromonas caviae	648	S	85	0	85	0.00018
Aeromonas hydrophila	644	S	6	0	6	0.00001
Aeromonas media	651	S	3	0	3	0.00001
Aeromonas salmonicida	645	S	1	0	1	0.00000
Aeromonas veronii	654	S	1	0	1	0.00000
Aeromonas sp. FDAARGOS 1409	2778058	S	1	0	1	0.00000
[Haemophilus] ducreyi	730	S	26	0	26	0.00005
Mannheimia sp. USDA-ARS-USMARC-1261	1432056	S	14	0	14	0.00003
Pasteurella multocida	747	S	3	0	3	0.00001
Aggregatibacter actinomycetemcomitans	714	S	1	0	1	0.00000
Pseudoalteromonas sp. 3J6	649161	S	3	0	3	0.00001
Pseudoalteromonas sp. Scap06	2589991	S	2	0	2	0.00000
Pseudoalteromonas sp. Scap25	2589992	S	2	0	2	0.00000
Pseudoalteromonas phenolica	161398	S	4	0	4	0.00001
Flocculibacter collagenilyticus	2744479	S	2	0	2	0.00000
Shewanella sp. Scap07	2589987	S	8	0	8	0.00002
Shewanella sp. FJAT-52072	2864213	S	1	0	1	0.00000
Parashewanella spongiae	342950	S	1	0	1	0.00000
Ferrimonas sp. SCSIO 43195	2822844	S	7	0	7	0.00001
Alteromonas mediterranea	314275	S	1	0	1	0.00000
Vibrio cholerae	666	S	12	0	12	0.00002
Vibrio fluvialis	676	S	7	0	7	0.00001
Vibrio parahaemolyticus	670	S	3	0	3	0.00001
Vibrio rumoiensis	76258	S	3	0	3	0.00001
Vibrio gallicus	190897	S	1	0	1	0.00000
Vibrio spartinae	1918945	S	1	0	1	0.00000
Photobacterium damselae	38293	S	2	0	2	0.00000
Photobacterium profundum	74109	S	1	0	1	0.00000
Candidatus Enterovibrio luxaltus	1927128	S	1	0	1	0.00000
Acinetobacter sp. Colony158	2810070	S	4	0	4	0.00001
Acinetobacter sp. PK01	2930198	S	2	0	2	0.00000
Acinetobacter indicus	756892	S	2	0	2	0.00000
Acinetobacter baumannii	470	S	1	1	2	0.00000
Acinetobacter pittii	48296	S	1	0	1	0.00000
Acinetobacter ursingii	108980	S	1	0	1	0.00000
Halomonas sp. JS92-SW72	2306583	S	1	0	1	0.00000
Halomonas chromatireducens	507626	S	1	0	1	0.00000
Halotalea alkalilenta	376489	S	1	0	1	0.00000
Neptunomonas phycophila	1572645	S	3	0	3	0.00001
Alcanivorax sp. N3-2A	2014542	S	3	0	3	0.00001
Acidihalobacter ferrooxydans	1765967	S	7	0	7	0.00001
Ectothiorhodospira haloalkaliphila	421628	S	1	0	1	0.00000
Acidiferrobacter sp. SPIII_3	1281578	S	7	0	7	0.00001
Francisella halioticida	549298	S	1	0	1	0.00000
Francisella frigiditurris	1542390	S	1	0	1	0.00000
Celerinatantimonas diazotrophica	412034	S	2	0	2	0.00000
Xanthobacter autotrophicus	280	S	75	0	75	0.00016
Bartonella krasnovii	2267275	S	56	0	56	0.00012
Bartonella sp. HY406	2979331	S	3	0	3	0.00001
Bosea vaviloviae	1526658	S	42	0	42	0.00009
Rhizobium leguminosarum	384	S	12	0	12	0.00002
Rhizobium sp. CIAT894	2020312	S	6	0	6	0.00001
Bradyrhizobium sp. CCBAU 51753	1325100	S	8	0	8	0.00002
Mesorhizobium sp. M1A.F.Ca.IN.022.06.1.1	2493680	S	5	0	5	0.00001
Mesorhizobium sp. B2-1-8	2589967	S	1	0	1	0.00000
Phyllobacterium zundukense	1867719	S	2	0	2	0.00000
Brucella sp. 1315	2975050	S	1	0	1	0.00000
Sphingomonas sp. AP4-R1	2735134	S	3	0	3	0.00001
Sphingomonas sp. MM-1	745310	S	1	0	1	0.00000
Sphingomonas daechungensis	1176646	S	1	0	1	0.00000
Sphingopyxis granuli	267128	S	1	0	1	0.00000
