name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Vescimonas coprocola	2714355	S	1	0	1	0.00000
Clostridium perfringens	1502	S	1	0	1	0.00000
Clostridium cadaveris	1529	S	1	0	1	0.00000
Syntrophomonas wolfei	863	S	1	0	1	0.00000
Caldinitratiruptor microaerophilus	671077	S	1	0	1	0.00000
[Clostridium] innocuum	1522	S	2	0	2	0.00001
Faecalibacillus intestinalis	1982626	S	2	0	2	0.00001
Mycobacterium avium	1764	S	9	0	9	0.00003
Mycolicibacterium austroafricanum	39687	S	8	0	8	0.00002
Mycobacteroides abscessus	36809	S	5	0	5	0.00001
Mycolicibacter sp. MYC340	2855503	S	4	0	4	0.00001
Prescottella equi	43767	S	1	0	1	0.00000
Gordonia polyisoprenivorans	84595	S	1	0	1	0.00000
Agromyces sp. LHK192	2498704	S	2	0	2	0.00001
Janibacter sp. CX7	2963431	S	1	0	1	0.00000
Streptomyces sp. ICC4	2099584	S	1	0	1	0.00000
Streptomyces sp. CMB-StM0423	2059884	S	1	0	1	0.00000
Streptomyces vinaceusdrappus	67376	S	1	0	1	0.00000
Synechococcus sp. PCC 7502	1173263	S	21	0	21	0.00006
Prochlorococcus sp. MIT 0801	1501269	S	1	0	1	0.00000
Nostoc sp. CENA543	1869241	S	1	0	1	0.00000
Spiroplasma turonicum	216946	S	2	0	2	0.00001
Komagataeibacter rhaeticus	215221	S	4452	0	4452	0.01265
Xanthobacter autotrophicus	280	S	20	0	20	0.00006
Bartonella krasnovii	2267275	S	10	0	10	0.00003
Bradyrhizobium sediminis	2840469	S	1	0	1	0.00000
Rhodopseudomonas sp. P2A-2r	2991972	S	1	0	1	0.00000
Zymomonas mobilis	542	S	2	0	2	0.00001
Brevundimonas pondensis	2774189	S	1	0	1	0.00000
Candidatus Pelagibacter sp. RS39	1977864	S	1	0	1	0.00000
Pseudomonas fluorescens	294	S	527	0	527	0.00150
Pseudomonas azotoformans	47878	S	152	0	152	0.00043
Pseudomonas rhodesiae	76760	S	7	0	7	0.00002
Pseudomonas orientalis	76758	S	4	0	4	0.00001
Pseudomonas corrugata	47879	S	3	0	3	0.00001
Pseudomonas tolaasii	29442	S	2	0	2	0.00001
Pseudomonas cedrina	651740	S	2	0	2	0.00001
Pseudomonas mandelii	75612	S	2	0	2	0.00001
Pseudomonas trivialis	200450	S	2	0	2	0.00001
Pseudomonas veronii	76761	S	1	0	1	0.00000
Pseudomonas protegens	380021	S	1	0	1	0.00000
Pseudomonas poae	200451	S	1	0	1	0.00000
Pseudomonas brenneri	129817	S	1	0	1	0.00000
Pseudomonas libanensis	75588	S	1	0	1	0.00000
Pseudomonas mucidolens	46679	S	1	0	1	0.00000
Pseudomonas sp. NIBRBAC000502773	2590776	S	94	0	94	0.00027
Pseudomonas sp. DR 5-09	1534110	S	10	0	10	0.00003
Pseudomonas sp. S35	1573719	S	9	0	9	0.00003
Pseudomonas sp. 3-2	2867408	S	4	0	4	0.00001
Pseudomonas sp. B21-021	2895476	S	4	0	4	0.00001
Pseudomonas sp. B21-015	2895473	S	4	0	4	0.00001
Pseudomonas sp. LG1E9	2219057	S	4	0	4	0.00001
Pseudomonas sp. Seg1	2678259	S	3	0	3	0.00001
Pseudomonas sp. BW7P1	2973088	S	3	0	3	0.00001
Pseudomonas sp. CIP-10	2892442	S	3	0	3	0.00001
Pseudomonas sp. R5-89-07	658644	S	2	0	2	0.00001
Pseudomonas sp. DR208	2870840	S	2	0	2	0.00001
Pseudomonas sp. So3.2b	2864101	S	2	0	2	0.00001
Pseudomonas sp. NS1(2017)	2025658	S	2	0	2	0.00001
Pseudomonas sp. IAC-BECa141	2793103	S	2	0	2	0.00001
Pseudomonas sp. IzPS59	2774459	S	2	0	2	0.00001
Pseudomonas sp. LS44	1357074	S	2	0	2	0.00001
Pseudomonas sp. TCU-HL1	1856685	S	1	0	1	0.00000
Pseudomonas sp. Os17	1500686	S	1	0	1	0.00000
Pseudomonas sp. 7SR1	1881017	S	1	0	1	0.00000
Pseudomonas sp. L5B5	2883205	S	1	0	1	0.00000
Pseudomonas sp. HN8-3	2886361	S	1	0	1	0.00000
Pseudomonas sp. R76	1573711	S	1	0	1	0.00000
Pseudomonas sp. ADAK13	2730847	S	1	0	1	0.00000
Pseudomonas sp. MM213	2866807	S	1	0	1	0.00000
Pseudomonas sp. CC6-YY-74	1930532	S	1	0	1	0.00000
Pseudomonas sp. 2hn	2866626	S	1	0	1	0.00000
Pseudomonas sp. S09G 359	2054919	S	1	0	1	0.00000
Pseudomonas sp. NC02	2067572	S	1	0	1	0.00000
Pseudomonas sp. DTU12.3	2073078	S	1	0	1	0.00000
Pseudomonas sp. HS6	2850559	S	1	0	1	0.00000
Pseudomonas sp. SK3(2021)	2841064	S	1	0	1	0.00000
Pseudomonas sp. 31-12	2201356	S	1	0	1	0.00000
Pseudomonas sp. DG56-2	2320270	S	1	0	1	0.00000
Pseudomonas sp. MPC6	2498848	S	1	0	1	0.00000
Pseudomonas sp. S150	2559074	S	1	0	1	0.00000
Pseudomonas sp. Y5-11	2749808	S	1	0	1	0.00000
Pseudomonas sp. OE 28.3	2745519	S	1	0	1	0.00000
Pseudomonas sp. ADAK18	2730848	S	1	0	1	0.00000
Pseudomonas sp. R4-34-07	658642	S	1	0	1	0.00000
Pseudomonas sp. StFLB209	1028989	S	1	0	1	0.00000
Pseudomonas sp. B21-044	2895488	S	1	0	1	0.00000
Pseudomonas sp. N3-W	2975049	S	1	0	1	0.00000
Pseudomonas sp. NIBR-H-19	2901380	S	1	0	1	0.00000
Pseudomonas sp. B21-053	2895493	S	1	0	1	0.00000
Pseudomonas sp. PIA16	2931382	S	1	0	1	0.00000
Pseudomonas sp. TKP	1415630	S	1	0	1	0.00000
Pseudomonas sp. R3-52-08	1173284	S	1	0	1	0.00000
Pseudomonas glycinae	1785145	S	17	0	17	0.00005
Pseudomonas extremaustralis	359110	S	11	0	11	0.00003
Pseudomonas syringae	317	S	4	0	4	0.00001
Pseudomonas viridiflava	33069	S	2	0	2	0.00001
Pseudomonas amygdali	47877	S	1	0	1	0.00000
Pseudomonas putida	303	S	2	0	2	0.00001
Pseudomonas oryzihabitans	47885	S	1	0	1	0.00000
Pseudomonas monteilii	76759	S	1	0	1	0.00000
Pseudomonas fitomaticsae	2837969	S	4	0	4	0.00001
Pseudomonas aeruginosa	287	S	2	160	162	0.00046
Pseudomonas alcaligenes	43263	S	1	0	1	0.00000
Pseudomonas yamanorum	515393	S	3	0	3	0.00001
Pseudomonas chlororaphis	587753	S	3	85	88	0.00025
Pseudomonas thivervalensis	86265	S	2	0	2	0.00001
Pseudomonas moraviensis	321662	S	2	0	2	0.00001
Pseudomonas kribbensis	1628086	S	2	0	2	0.00001
Pseudomonas qingdaonensis	2056231	S	2	0	2	0.00001
Pseudomonas koreensis	198620	S	2	0	2	0.00001
Pseudomonas tritici	2745518	S	1	0	1	0.00000
Pseudomonas marincola	437900	S	1	0	1	0.00000
Pseudomonas reinekei	395598	S	1	0	1	0.00000
Pseudomonas gozinkensis	2774461	S	1	0	1	0.00000
Pseudomonas allokribbensis	2774460	S	1	0	1	0.00000
Pseudomonas simiae	321846	S	1	0	1	0.00000
Pseudomonas lactis	1615674	S	1	0	1	0.00000
Pseudomonas luteola	47886	S	1	0	1	0.00000
Pseudomonas lurida	244566	S	1	0	1	0.00000
Pseudomonas psychrotolerans	237610	S	1	0	1	0.00000
Pseudomonas antarctica	219572	S	1	0	1	0.00000
Pseudomonas asgharzadehiana	2842349	S	1	0	1	0.00000
Pseudomonas palleroniana	191390	S	1	0	1	0.00000
Pseudomonas versuta	1788301	S	1	0	1	0.00000
Pseudomonas zeae	2745510	S	1	0	1	0.00000
Pseudomonas muyukensis	2842357	S	1	0	1	0.00000
Pseudomonas hamedanensis	2745504	S	1	0	1	0.00000
Pseudomonas vancouverensis	95300	S	1	0	1	0.00000
Pseudomonas brassicacearum	930166	S	1	6	7	0.00002
Pseudomonas laurylsulfatiphila	2011015	S	1	0	1	0.00000
Stutzerimonas stutzeri	316	S	1	0	1	0.00000
Klebsiella pneumoniae	573	S	122	871	993	0.00282
Klebsiella variicola	244366	S	36	0	36	0.00010
Klebsiella grimontii	2058152	S	1	0	1	0.00000
Salmonella enterica	28901	S	20	913	933	0.00265
Escherichia coli	562	S	4	28	32	0.00009
Enterobacter hormaechei	158836	S	1	6	7	0.00002
Candidatus Annandia pinicola	1345117	S	1	0	1	0.00000
Yersinia enterocolitica	630	S	11	0	11	0.00003
Serratia sp. 3ACOL1	2448483	S	4	0	4	0.00001
Serratia fonticola	47917	S	2	0	2	0.00001
Buchnera aphidicola	9	S	1	0	1	0.00000
Dickeya sp. NCPPB 3274	568766	S	1	0	1	0.00000
Xenorhabdus bovienii	40576	S	1	0	1	0.00000
Stenotrophomonas sp. 364	2691571	S	137	0	137	0.00039
Stenotrophomonas sp. LM091	1904944	S	2	0	2	0.00001
Stenotrophomonas sp. NA06056	2742129	S	1	0	1	0.00000
Stenotrophomonas rhizophila	216778	S	59	0	59	0.00017
Stenotrophomonas maltophilia	40324	S	9	0	9	0.00003
Xanthomonas citri	346	S	4	0	4	0.00001
Aeromonas media	651	S	4	0	4	0.00001
Aeromonas salmonicida	645	S	3	0	3	0.00001
Oceanisphaera profunda	1416627	S	1	0	1	0.00000
[Haemophilus] ducreyi	730	S	6	0	6	0.00002
Thiomicrorhabdus immobilis	2791037	S	4	0	4	0.00001
Thiosulfativibrio zosterae	2675053	S	1	0	1	0.00000
Acinetobacter baumannii	470	S	3	5	8	0.00002
Acinetobacter haemolyticus	29430	S	1	0	1	0.00000
Vibrio sp. Scap24	2589990	S	2	0	2	0.00001
Vibrio cidicii	1763883	S	1	0	1	0.00000
Photobacterium damselae	38293	S	1	0	1	0.00000
Candidatus Nitrosacidococcus sp. I8	2942908	S	1	0	1	0.00000
Acidihalobacter ferrooxydans	1765967	S	1	0	1	0.00000
Sulfuriflexus mobilis	1811807	S	1	0	1	0.00000
Pseudoalteromonas sp. Scap06	2589991	S	1	0	1	0.00000
Nitrosomonas ureae	44577	S	36	0	36	0.00010
Burkholderia dolosa	152500	S	7	0	7	0.00002
Burkholderia cenocepacia	95486	S	3	0	3	0.00001
Burkholderia multivorans	87883	S	2	0	2	0.00001
Ralstonia solanacearum	305	S	1	0	1	0.00000
Cupriavidus oxalaticus	96344	S	1	0	1	0.00000
Paraburkholderia edwinii	2861782	S	1	0	1	0.00000
Acidovorax carolinensis	553814	S	4	0	4	0.00001
Acidovorax radicis	758826	S	2	0	2	0.00001
Acidovorax sp. 1608163	2478662	S	1	0	1	0.00000
Variovorax paradoxus	34073	S	1	0	1	0.00000
Melaminivora sp. SC2-9	2109913	S	1	0	1	0.00000
Ramlibacter tataouinensis	94132	S	1	0	1	0.00000
Alicycliphilus denitrificans	179636	S	1	0	1	0.00000
Janthinobacterium agaricidamnosum	55508	S	1	0	1	0.00000
Laribacter hongkongensis	168471	S	16	0	16	0.00005
Neisseria gonorrhoeae	485	S	3	0	3	0.00001
Conchiformibius steedae	153493	S	1	0	1	0.00000
Helicobacter cinaedi	213	S	2	0	2	0.00001
Malaciobacter halophilus	197482	S	1	0	1	0.00000
Malaciobacter molluscorum	1032072	S	1	0	1	0.00000
Campylobacter coli	195	S	1	0	1	0.00000
Bacteroides thetaiotaomicron	818	S	7	0	7	0.00002
Bacteroides fragilis	817	S	6	0	6	0.00002
Bacteroides uniformis	820	S	1	0	1	0.00000
Bacteroides sp. DH3716P	2847299	S	1	0	1	0.00000
Bacteroides salyersiae	291644	S	1	0	1	0.00000
Phocaeicola dorei	357276	S	1	0	1	0.00000
Alistipes onderdonkii	328813	S	1	0	1	0.00000
Flavobacterium psychrophilum	96345	S	3	0	3	0.00001
Flavobacterium columnare	996	S	1	3	4	0.00001
Chryseobacterium bernardetii	1241978	S	5	0	5	0.00001
Hymenobacter sp. 5420S-77	2932254	S	4	0	4	0.00001
Adhaeribacter swui	2086471	S	1	0	1	0.00000
Reichenbachiella sp. Wsw4-B4	2979869	S	1	0	1	0.00000
Leptospira santarosai	28183	S	14	0	14	0.00004
Borrelia miyamotoi	47466	S	2	0	2	0.00001
Fusobacterium sp. oral taxon 203	671211	S	1	0	1	0.00000
Homo sapiens	9606	S	113907	0	113907	0.32377
Sulfolobus acidocaldarius	2285	S	1	0	1	0.00000
Severe acute respiratory syndrome-related coronavirus	694009	S	308	0	308	0.00088
