name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Edwardsiella ictaluri	67780	S	1	0	1	0.00000
Sodalis praecaptivus	1239307	S	6	0	6	0.00001
Sodalis endosymbiont of Henestaris halophilus	1929246	S	5	0	5	0.00001
Pseudomonas protegens	380021	S	2581	0	2581	0.00358
Pseudomonas azotoformans	47878	S	2222	0	2222	0.00308
Pseudomonas fluorescens	294	S	1529	0	1529	0.00212
Pseudomonas synxantha	47883	S	66	0	66	0.00009
Pseudomonas orientalis	76758	S	30	0	30	0.00004
Pseudomonas rhodesiae	76760	S	26	0	26	0.00004
Pseudomonas libanensis	75588	S	22	0	22	0.00003
Pseudomonas tolaasii	29442	S	16	0	16	0.00002
Pseudomonas cedrina	651740	S	14	0	14	0.00002
Pseudomonas trivialis	200450	S	13	0	13	0.00002
Pseudomonas poae	200451	S	12	0	12	0.00002
Pseudomonas veronii	76761	S	10	0	10	0.00001
Pseudomonas mandelii	75612	S	9	0	9	0.00001
Pseudomonas extremorientalis	169669	S	7	0	7	0.00001
Pseudomonas mucidolens	46679	S	6	0	6	0.00001
Pseudomonas corrugata	47879	S	5	0	5	0.00001
Pseudomonas brenneri	129817	S	2	0	2	0.00000
Pseudomonas mediterranea	183795	S	2	0	2	0.00000
Pseudomonas migulae	78543	S	2	0	2	0.00000
Pseudomonas congelans	200452	S	1	0	1	0.00000
Pseudomonas sp. CIP-10	2892442	S	2884	0	2884	0.00400
Pseudomonas sp. J380	2605424	S	808	0	808	0.00112
Pseudomonas sp. NS1(2017)	2025658	S	216	0	216	0.00030
Pseudomonas sp. CFSAN084952	2664899	S	147	0	147	0.00020
Pseudomonas sp. LG1E9	2219057	S	45	0	45	0.00006
Pseudomonas sp. MYb193	1827300	S	42	0	42	0.00006
Pseudomonas sp. HN11	1344094	S	41	0	41	0.00006
Pseudomonas sp. DR 5-09	1534110	S	27	0	27	0.00004
Pseudomonas sp. FDAARGOS_380	2018067	S	26	0	26	0.00004
Pseudomonas sp. CMR5c	658630	S	24	0	24	0.00003
Pseudomonas sp. Eqa60	2799184	S	22	0	22	0.00003
Pseudomonas sp. S35	1573719	S	16	0	16	0.00002
Pseudomonas sp. OE 28.3	2745519	S	16	0	16	0.00002
Pseudomonas sp. 3-2	2867408	S	14	0	14	0.00002
Pseudomonas sp. Y39-6	2749807	S	14	0	14	0.00002
Pseudomonas sp. S09G 359	2054919	S	12	0	12	0.00002
Pseudomonas sp. CYM-20-01	2870750	S	11	0	11	0.00002
Pseudomonas sp. LBUM920	2126069	S	10	0	10	0.00001
Pseudomonas sp. R5-89-07	658644	S	9	0	9	0.00001
Pseudomonas sp. BW7P1	2973088	S	9	0	9	0.00001
Pseudomonas sp. B21-021	2895476	S	8	0	8	0.00001
Pseudomonas sp. R76	1573711	S	8	0	8	0.00001
Pseudomonas sp. B21-015	2895473	S	7	0	7	0.00001
Pseudomonas sp. HN8-3	2886361	S	7	0	7	0.00001
Pseudomonas sp. MM213	2866807	S	7	0	7	0.00001
Pseudomonas sp. ADAK13	2730847	S	7	0	7	0.00001
Pseudomonas sp. So3.2b	2864101	S	7	0	7	0.00001
Pseudomonas sp. 7-41	2898483	S	7	0	7	0.00001
Pseudomonas sp. ADAK18	2730848	S	6	0	6	0.00001
Pseudomonas sp. LG1D9	2083054	S	6	0	6	0.00001
Pseudomonas sp.	306	S	6	0	6	0.00001
Pseudomonas sp. Ost2	2678260	S	6	0	6	0.00001
Pseudomonas sp. B21-059	2895496	S	5	0	5	0.00001
Pseudomonas sp. Seg1	2678259	S	5	0	5	0.00001
Pseudomonas sp. URMO17WK12:I11	1283291	S	5	0	5	0.00001
Pseudomonas sp. Leaf58	1736226	S	5	0	5	0.00001
Pseudomonas sp. S34	1573718	S	4	0	4	0.00001
Pseudomonas sp. HS6	2850559	S	4	0	4	0.00001
Pseudomonas sp. IzPS59	2774459	S	4	0	4	0.00001
Pseudomonas sp. TCU-HL1	1856685	S	4	0	4	0.00001
Pseudomonas sp. 15A4	2804761	S	4	0	4	0.00001
Pseudomonas sp. L5B5	2883205	S	4	0	4	0.00001
Pseudomonas sp. Os17	1500686	S	4	0	4	0.00001
Pseudomonas sp. PIA16	2931382	S	4	0	4	0.00001
Pseudomonas sp. NIBRBAC000502773	2590776	S	4	0	4	0.00001
Pseudomonas sp. B21-056	2895495	S	4	0	4	0.00001
Pseudomonas sp. CBS	2971912	S	4	0	4	0.00001
Pseudomonas sp. S150	2559074	S	4	0	4	0.00001
Pseudomonas sp. R1-43-08	1173270	S	4	0	4	0.00001
Pseudomonas sp. MPC6	2498848	S	3	0	3	0.00000
Pseudomonas sp. ATCC 13867	1294143	S	3	0	3	0.00000
Pseudomonas sp. NIBR-H-19	2901380	S	3	0	3	0.00000
Pseudomonas sp. YeP6b	2861775	S	3	0	3	0.00000
Pseudomonas sp. BT-42-2	2986927	S	3	0	3	0.00000
Pseudomonas sp. LS1212	2972478	S	3	0	3	0.00000
Pseudomonas sp. ADAK22	2730851	S	3	0	3	0.00000
Pseudomonas sp. ERGC3:05	2866386	S	3	0	3	0.00000
Pseudomonas sp. B21-053	2895493	S	3	0	3	0.00000
Pseudomonas sp. StFLB209	1028989	S	3	0	3	0.00000
Pseudomonas sp. SDM007	2812000	S	3	0	3	0.00000
Pseudomonas sp. MM211	2866808	S	3	0	3	0.00000
Pseudomonas sp. S49	1573720	S	3	0	3	0.00000
Pseudomonas sp. R3-18-08	1173283	S	3	0	3	0.00000
Pseudomonas sp. R2-60-08W	1173280	S	3	0	3	0.00000
Pseudomonas sp. IAC-BECa141	2793103	S	2	0	2	0.00000
Pseudomonas sp. MRSN 12121	1611770	S	2	0	2	0.00000
Pseudomonas sp. OST1909	2777367	S	2	0	2	0.00000
Pseudomonas sp. ADPe	2774873	S	2	0	2	0.00000
Pseudomonas sp. gcc21	2726989	S	2	0	2	0.00000
Pseudomonas sp. Y5-11	2749808	S	2	0	2	0.00000
Pseudomonas sp. DTU12.3	2073078	S	2	0	2	0.00000
Pseudomonas sp. DG56-2	2320270	S	2	0	2	0.00000
Pseudomonas sp. 31-12	2201356	S	2	0	2	0.00000
Pseudomonas sp. DR48	2871095	S	2	0	2	0.00000
Pseudomonas sp. B21-023	2895477	S	2	0	2	0.00000
Pseudomonas sp. UW4	1207075	S	2	0	2	0.00000
Pseudomonas sp. B21-019	2895475	S	2	0	2	0.00000
Pseudomonas sp. R2-37-08W	1173273	S	2	0	2	0.00000
Pseudomonas sp. WCS374	1495331	S	2	0	2	0.00000
Pseudomonas sp. R4-34-07	658642	S	2	0	2	0.00000
Pseudomonas sp. LS.1a	2920387	S	2	0	2	0.00000
Pseudomonas sp. 7SR1	1881017	S	2	0	2	0.00000
Pseudomonas sp. CC6-YY-74	1930532	S	2	0	2	0.00000
Pseudomonas sp. BC42	2933816	S	1	0	1	0.00000
Pseudomonas sp. LRP2-20	2944234	S	1	0	1	0.00000
Pseudomonas sp. J452	2898441	S	1	0	1	0.00000
Pseudomonas sp. DTU12.1	2654238	S	1	0	1	0.00000
Pseudomonas sp. AN-B15	2697023	S	1	0	1	0.00000
Pseudomonas sp. St316	2678257	S	1	0	1	0.00000
Pseudomonas sp. In5(2022)	2961896	S	1	0	1	0.00000
Pseudomonas sp. B21-054	2895494	S	1	0	1	0.00000
Pseudomonas sp. B21-051	2895491	S	1	0	1	0.00000
Pseudomonas sp. B21-048	2895490	S	1	0	1	0.00000
Pseudomonas sp. N3-W	2975049	S	1	0	1	0.00000
Pseudomonas sp. PDNC002	2811422	S	1	0	1	0.00000
Pseudomonas sp. B21-017	2895474	S	1	0	1	0.00000
Pseudomonas sp. Sm006	2731552	S	1	0	1	0.00000
Pseudomonas sp. HN2	2884805	S	1	0	1	0.00000
Pseudomonas sp. B11D7D	2735906	S	1	0	1	0.00000
Pseudomonas sp. p1(2021b)	2874628	S	1	0	1	0.00000
Pseudomonas sp. ABC1	2748080	S	1	0	1	0.00000
Pseudomonas sp. DR208	2870840	S	1	0	1	0.00000
Pseudomonas sp. Cab53	2678258	S	1	0	1	0.00000
Pseudomonas sp. Marseille-Q3773	2866592	S	1	0	1	0.00000
Pseudomonas sp. ArH3a	2862945	S	1	0	1	0.00000
Pseudomonas sp. HD6515	2856556	S	1	0	1	0.00000
Pseudomonas sp. AO-1	2855434	S	1	0	1	0.00000
Pseudomonas sp. MPFS	2795724	S	1	0	1	0.00000
Pseudomonas sp. PP3	2815936	S	1	0	1	0.00000
Pseudomonas sp. NC02	2067572	S	1	0	1	0.00000
Pseudomonas sp. LTJR-52	2479392	S	1	0	1	0.00000
Pseudomonas sp. SXM-1	2169583	S	1	0	1	0.00000
Pseudomonas sp. LS44	1357074	S	1	0	1	0.00000
Pseudomonas sp. TKP	1415630	S	1	0	1	0.00000
Pseudomonas sp. M30-35	1981174	S	1	0	1	0.00000
Pseudomonas sp. RU47	2005388	S	1	0	1	0.00000
Pseudomonas sp. Z003-0.4C(8344-21)	1855380	S	1	0	1	0.00000
Pseudomonas sp. HLS-6	2049589	S	1	0	1	0.00000
Pseudomonas sp. bs2935	1761895	S	1	0	1	0.00000
Pseudomonas sp. BIOMIG1BAC	1758730	S	1	0	1	0.00000
Pseudomonas sp. DY-1	1755504	S	1	0	1	0.00000
Pseudomonas sp. 02C 26	2054914	S	1	0	1	0.00000
Pseudomonas sp. B10	118613	S	1	0	1	0.00000
Pseudomonas sp. BJP69	2597770	S	1	0	1	0.00000
Pseudomonas sp. 09C 129	2054915	S	1	0	1	0.00000
Pseudomonas sp. R4-39-08	1173288	S	1	0	1	0.00000
Pseudomonas sp. GR 6-02	1659194	S	1	0	1	0.00000
Pseudomonas sp. CCOS 191	1649877	S	1	0	1	0.00000
Pseudomonas sp. R84	1573712	S	1	0	1	0.00000
Pseudomonas lactis	1615674	S	69	0	69	0.00010
Pseudomonas simiae	321846	S	66	0	66	0.00009
Pseudomonas putida	303	S	43	0	43	0.00006
Pseudomonas fulva	47880	S	4	0	4	0.00001
Pseudomonas oryzihabitans	47885	S	2	0	2	0.00000
Pseudomonas mosselii	78327	S	2	0	2	0.00000
Pseudomonas plecoglossicida	70775	S	1	0	1	0.00000
Pseudomonas wadenswilerensis	1785161	S	1	0	1	0.00000
Pseudomonas syringae	317	S	21	0	21	0.00003
Pseudomonas amygdali	47877	S	3	0	3	0.00000
Pseudomonas viridiflava	33069	S	2	0	2	0.00000
Pseudomonas cichorii	36746	S	2	0	2	0.00000
Pseudomonas fuscovaginae	50340	S	2	0	2	0.00000
Pseudomonas coronafaciens	53409	S	1	0	1	0.00000
Pseudomonas syringae group genomosp. 7	251699	S	1	0	1	0.00000
Pseudomonas extremaustralis	359110	S	36	0	36	0.00005
Pseudomonas aeruginosa	287	S	30	3487	3517	0.00487
Pseudomonas multiresinivorans	95301	S	2	0	2	0.00000
Pseudomonas resinovorans	53412	S	1	0	1	0.00000
Pseudomonas glycinae	1785145	S	31	0	31	0.00004
Pseudomonas lurida	244566	S	26	0	26	0.00004
Pseudomonas chlororaphis	587753	S	19	727	746	0.00103
Pseudomonas fragi	296	S	3	0	3	0.00000
Pseudomonas palleroniana	191390	S	20	0	20	0.00003
Pseudomonas salmasensis	2745514	S	19	0	19	0.00003
Pseudomonas yamanorum	515393	S	18	0	18	0.00002
Pseudomonas gozinkensis	2774461	S	15	0	15	0.00002
Pseudomonas fitomaticsae	2837969	S	12	0	12	0.00002
Pseudomonas zeae	2745510	S	11	0	11	0.00002
Pseudomonas antarctica	219572	S	11	0	11	0.00002
Pseudomonas tritici	2745518	S	10	0	10	0.00001
Pseudomonas pergaminensis	2853159	S	8	0	8	0.00001
Candidatus Pseudomonas adelgestsugas	1302376	S	8	0	8	0.00001
Pseudomonas hamedanensis	2745504	S	7	0	7	0.00001
Pseudomonas asgharzadehiana	2842349	S	7	0	7	0.00001
Pseudomonas atacamensis	2565368	S	7	0	7	0.00001
Pseudomonas kribbensis	1628086	S	7	0	7	0.00001
Pseudomonas qingdaonensis	2056231	S	6	0	6	0.00001
Pseudomonas vanderleydeniana	2745495	S	5	0	5	0.00001
Pseudomonas umsongensis	198618	S	5	0	5	0.00001
Pseudomonas allokribbensis	2774460	S	4	0	4	0.00001
Pseudomonas laurylsulfatiphila	2011015	S	4	0	4	0.00001
Pseudomonas asplenii	53407	S	4	0	4	0.00001
Pseudomonas alkylphenolica	237609	S	4	0	4	0.00001
Pseudomonas frederiksbergensis	104087	S	4	0	4	0.00001
Pseudomonas psychrophila	122355	S	4	0	4	0.00001
Pseudomonas entomophila	312306	S	3	0	3	0.00000
Pseudomonas viciae	2505979	S	3	0	3	0.00000
Pseudomonas eucalypticola	2599595	S	3	0	3	0.00000
Pseudomonas izuensis	2684212	S	3	0	3	0.00000
Pseudomonas brassicacearum	930166	S	3	34	37	0.00005
Pseudomonas arsenicoxydans	702115	S	3	0	3	0.00000
Pseudomonas agarici	46677	S	3	0	3	0.00000
Pseudomonas promysalinigenes	485898	S	3	0	3	0.00000
Pseudomonas lini	163011	S	3	0	3	0.00000
Pseudomonas koreensis	198620	S	3	0	3	0.00000
Pseudomonas psychrotolerans	237610	S	3	0	3	0.00000
Pseudomonas silesiensis	1853130	S	2	0	2	0.00000
Pseudomonas taetrolens	47884	S	2	0	2	0.00000
Pseudomonas cavernae	2320867	S	2	0	2	0.00000
Pseudomonas fakonensis	2842355	S	2	0	2	0.00000
Pseudomonas phragmitis	1931241	S	2	0	2	0.00000
Pseudomonas prosekii	1148509	S	2	0	2	0.00000
Pseudomonas campi	2731681	S	2	0	2	0.00000
Pseudomonas siliginis	2842346	S	2	0	2	0.00000
Pseudomonas hydrolytica	2493633	S	1	0	1	0.00000
Pseudomonas oryziphila	2894079	S	1	0	1	0.00000
Pseudomonas wenzhouensis	2906062	S	1	0	1	0.00000
Pseudomonas tructae	2518644	S	1	0	1	0.00000
Pseudomonas phytophila	2867264	S	1	0	1	0.00000
Pseudomonas lalkuanensis	2604832	S	1	0	1	0.00000
Pseudomonas canavaninivorans	2859001	S	1	0	1	0.00000
Pseudomonas bijieensis	2681983	S	1	0	1	0.00000
Pseudomonas xantholysinigenes	2745490	S	1	0	1	0.00000
Pseudomonas iranensis	2745503	S	1	0	1	0.00000
Pseudomonas xanthosomae	2842356	S	1	0	1	0.00000
Pseudomonas monsensis	2745509	S	1	0	1	0.00000
Pseudomonas azerbaijanoriens	2842350	S	1	0	1	0.00000
Pseudomonas germanica	2815720	S	1	0	1	0.00000
Pseudomonas cremoricolorata	157783	S	1	0	1	0.00000
Pseudomonas marincola	437900	S	1	0	1	0.00000
Pseudomonas pohangensis	364197	S	1	0	1	0.00000
Pseudomonas moraviensis	321662	S	1	0	1	0.00000
Pseudomonas argentinensis	289370	S	1	0	1	0.00000
Pseudomonas rhizosphaerae	216142	S	1	0	1	0.00000
Pseudomonas donghuensis	1163398	S	1	0	1	0.00000
Pseudomonas parafulva	157782	S	1	0	1	0.00000
Pseudomonas soli	1306993	S	1	0	1	0.00000
Pseudomonas oryzae	1392877	S	1	0	1	0.00000
Pseudomonas saudiphocaensis	1499686	S	1	0	1	0.00000
Pseudomonas luteola	47886	S	1	0	1	0.00000
Pseudomonas knackmussii	65741	S	1	0	1	0.00000
Pseudomonas thivervalensis	86265	S	1	0	1	0.00000
Pseudomonas versuta	1788301	S	1	0	1	0.00000
Pseudomonas vancouverensis	95300	S	1	0	1	0.00000
Pseudomonas alcaliphila	101564	S	1	0	1	0.00000
Pseudomonas cerasi	1583341	S	1	0	1	0.00000
Entomomonas sp. E2T0	2930213	S	14	0	14	0.00002
Entomomonas sp. F2A	2785331	S	5	0	5	0.00001
Entomomonas moraniae	2213226	S	1	0	1	0.00000
Stutzerimonas balearica	74829	S	1	0	1	0.00000
Stutzerimonas stutzeri	316	S	1	0	1	0.00000
Marinobacter fonticola	2603215	S	4	0	4	0.00001
Marinobacter similis	1420916	S	3	0	3	0.00000
Marinobacter sp. CP1	1671721	S	1	0	1	0.00000
Stenotrophomonas maltophilia	40324	S	5091	0	5091	0.00706
Stenotrophomonas sp. SAU14A_NAIMI4_5	2072413	S	11	0	11	0.00002
Stenotrophomonas sp. ZAC14D2_NAIMI4_7	2072405	S	1	0	1	0.00000
Stenotrophomonas sp. LM091	1904944	S	6	0	6	0.00001
Stenotrophomonas sp. WZN-1	2005046	S	1	0	1	0.00000
Stenotrophomonas sp. 364	2691571	S	1	0	1	0.00000
Stenotrophomonas acidaminiphila	128780	S	5	0	5	0.00001
Stenotrophomonas rhizophila	216778	S	2	0	2	0.00000
Xanthomonas citri	346	S	423	0	423	0.00059
Xanthomonas sp. AM6	2982531	S	5	0	5	0.00001
Xanthomonas arboricola	56448	S	3	0	3	0.00000
Xanthomonas oryzae	347	S	1	0	1	0.00000
Xanthomonas campestris	339	S	1	0	1	0.00000
Luteimonas fraxinea	2901869	S	12	0	12	0.00002
Thermomonas carbonis	1463158	S	8	0	8	0.00001
Thermomonas sp. IMCC34681	2884874	S	2	0	2	0.00000
Xylella fastidiosa	2371	S	5	0	5	0.00001
Xylella taiwanensis	1444770	S	3	0	3	0.00000
Lysobacter antibioticus	84531	S	2	0	2	0.00000
Lysobacter terrestris	2865112	S	2	0	2	0.00000
Pseudoxanthomonas suwonensis	314722	S	1	0	1	0.00000
Luteibacter sp. 353	2911539	S	10	0	10	0.00001
Alcanivorax sp. N3-2A	2014542	S	1977	0	1977	0.00274
Ketobacter alkanivorans	1917421	S	1	0	1	0.00000
Neptunomonas phycophila	1572645	S	153	0	153	0.00021
Marinomonas sp. A3A	2065312	S	18	0	18	0.00002
Marinomonas posidonica	936476	S	16	0	16	0.00002
Marinomonas profundi	2726122	S	6	0	6	0.00001
Marinomonas primoryensis	178399	S	2	0	2	0.00000
Marinomonas arctica	383750	S	1	0	1	0.00000
Thalassolituus oleivorans	187493	S	6	0	6	0.00001
Nitrincola iocasae	2614693	S	5	0	5	0.00001
Marinobacterium georgiense	48076	S	3	0	3	0.00000
Halomonas sp. SH5A2	2749040	S	13	0	13	0.00002
Halomonas sp. JS92-SW72	2306583	S	10	0	10	0.00001
Halomonas sp. A40-4	2785909	S	5	0	5	0.00001
Halomonas sp. Y2R2	2562282	S	3	0	3	0.00000
Candidatus Carsonella ruddii	114186	S	12	0	12	0.00002
Candidatus Portiera aleyrodidarum	91844	S	1	0	1	0.00000
Endozoicomonas sp. 4G	2872754	S	5	0	5	0.00001
Endozoicomonas sp. SCSIO W0465	2918516	S	5	0	5	0.00001
Endozoicomonas euniceicola	1234143	S	5	0	5	0.00001
Spartinivicinus ruber	2683272	S	8	0	8	0.00001
Oleiphilus messinensis	141451	S	5	0	5	0.00001
Acinetobacter tandoii	202954	S	574	0	574	0.00080
Acinetobacter baumannii	470	S	122	220	342	0.00047
Acinetobacter pittii	48296	S	27	0	27	0.00004
Acinetobacter lactucae	1785128	S	7	0	7	0.00001
Acinetobacter calcoaceticus	471	S	3	0	3	0.00000
Acinetobacter nosocomialis	106654	S	2	0	2	0.00000
Acinetobacter sp. TGL-Y2	1407071	S	29	0	29	0.00004
Acinetobacter sp. Z1	2953738	S	13	0	13	0.00002
Acinetobacter sp. PK01	2930198	S	13	0	13	0.00002
Acinetobacter sp. Y-23	2943497	S	9	0	9	0.00001
Acinetobacter sp. YH16056_T	2929514	S	7	0	7	0.00001
Acinetobacter sp. ACNIH2	1758189	S	6	0	6	0.00001
Acinetobacter sp. NEB149	2725684	S	5	0	5	0.00001
Acinetobacter sp. C32I	2950074	S	4	0	4	0.00001
Acinetobacter sp. Marseille-Q1620	2714110	S	4	0	4	0.00001
Acinetobacter sp. SWBY1	2079596	S	4	0	4	0.00001
Acinetobacter sp. CS-2	2798861	S	3	0	3	0.00000
Acinetobacter sp. NEB 394	2743575	S	3	0	3	0.00000
Acinetobacter sp. LoGeW2-3	1808001	S	3	0	3	0.00000
Acinetobacter sp. NCu2D-2	1608473	S	3	0	3	0.00000
Acinetobacter sp. WCHA55	2004646	S	2	0	2	0.00000
Acinetobacter sp. YH12068_T	2929515	S	2	0	2	0.00000
Acinetobacter sp. YH16040_T	2929512	S	1	0	1	0.00000
Acinetobacter sp. ASP199	2773709	S	1	0	1	0.00000
Acinetobacter sp. SH20PTE14	2905879	S	1	0	1	0.00000
Acinetobacter sp. YH12138	2601122	S	1	0	1	0.00000
