name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas sp. DNDY-54	2870860	S	2	0	2	0.00000
Pseudomonas sp. LPH1	1898684	S	2	0	2	0.00000
Pseudomonas sp. RC3H12	2834406	S	2	0	2	0.00000
Pseudomonas sp. Y39-6	2749807	S	2	0	2	0.00000
Pseudomonas sp. OIL-1	2706126	S	1	0	1	0.00000
Pseudomonas sp. St386	2678256	S	1	0	1	0.00000
Pseudomonas sp. B21-035	2895484	S	1	0	1	0.00000
Pseudomonas sp. B21-031	2895482	S	1	0	1	0.00000
Pseudomonas sp. WCS374	1495331	S	1	0	1	0.00000
Pseudomonas sp. R4-39-08	1173288	S	1	0	1	0.00000
Pseudomonas sp. ADPe	2774873	S	1	0	1	0.00000
Pseudomonas sp. SK	2729423	S	1	0	1	0.00000
Pseudomonas sp. 7-41	2898483	S	1	0	1	0.00000
Pseudomonas sp. CIP-10	2892442	S	1	0	1	0.00000
Pseudomonas sp. CFA	2651048	S	1	0	1	0.00000
Pseudomonas sp. SK2	2841063	S	1	0	1	0.00000
Pseudomonas sp. I3-I5	2926671	S	1	0	1	0.00000
Pseudomonas sp. Colony2	2861799	S	1	0	1	0.00000
Pseudomonas sp. KHPS1	2961531	S	1	0	1	0.00000
Pseudomonas sp. XWY-1	2069256	S	1	0	1	0.00000
Pseudomonas sp. PS1(2021)	2866282	S	1	0	1	0.00000
Pseudomonas sp. SWI7	2587597	S	1	0	1	0.00000
Pseudomonas glycinae	1785145	S	11932	0	11932	0.01648
Pseudomonas extremaustralis	359110	S	8330	0	8330	0.01150
Pseudomonas syringae	317	S	4163	0	4163	0.00575
Pseudomonas amygdali	47877	S	187	0	187	0.00026
Pseudomonas savastanoi	29438	S	20	0	20	0.00003
Pseudomonas avellanae	46257	S	120	0	120	0.00017
Pseudomonas cichorii	36746	S	117	0	117	0.00016
Pseudomonas viridiflava	33069	S	74	0	74	0.00010
Pseudomonas syringae group genomosp. 7	251699	S	56	0	56	0.00008
Pseudomonas asturiensis	1190415	S	40	0	40	0.00006
Pseudomonas coronafaciens	53409	S	16	0	16	0.00002
Pseudomonas fuscovaginae	50340	S	7	0	7	0.00001
Pseudomonas tremae	200454	S	1	0	1	0.00000
Pseudomonas syringae group genomosp. 3	251701	S	1	0	1	0.00000
Pseudomonas gozinkensis	2774461	S	2695	0	2695	0.00372
Pseudomonas fitomaticsae	2837969	S	2254	0	2254	0.00311
Pseudomonas putida	303	S	1453	0	1453	0.00201
Pseudomonas mosselii	78327	S	359	0	359	0.00050
Pseudomonas monteilii	76759	S	59	0	59	0.00008
Pseudomonas fulva	47880	S	58	0	58	0.00008
Pseudomonas plecoglossicida	70775	S	39	0	39	0.00005
Pseudomonas wadenswilerensis	1785161	S	25	0	25	0.00003
Pseudomonas oryzihabitans	47885	S	10	0	10	0.00001
Pseudomonas shirazica	1940636	S	5	0	5	0.00001
Pseudomonas sp. SGAir0191	2217867	S	2	0	2	0.00000
Pseudomonas kribbensis	1628086	S	1618	0	1618	0.00223
Pseudomonas allokribbensis	2774460	S	1305	0	1305	0.00180
Pseudomonas chlororaphis	587753	S	1130	36035	37165	0.05132
Pseudomonas fragi	296	S	127	0	127	0.00018
Pseudomonas lundensis	86185	S	45	0	45	0.00006
Pseudomonas qingdaonensis	2056231	S	1287	0	1287	0.00178
Pseudomonas aeruginosa	287	S	772	69095	69867	0.09648
Pseudomonas alcaligenes	43263	S	61	0	61	0.00008
Pseudomonas oleovorans	301	S	28	0	28	0.00004
Pseudomonas furukawaii	1149133	S	14	0	14	0.00002
Pseudomonas mendocina	300	S	39	0	39	0.00005
Pseudomonas multiresinivorans	95301	S	17	0	17	0.00002
Pseudomonas nitroreducens	46680	S	5	0	5	0.00001
Pseudomonas citronellolis	53408	S	9	0	9	0.00001
Pseudomonas resinovorans	53412	S	8	0	8	0.00001
Pseudomonas agarici	46677	S	807	0	807	0.00111
Pseudomonas koreensis	198620	S	573	0	573	0.00079
Pseudomonas frederiksbergensis	104087	S	416	0	416	0.00057
Pseudomonas moraviensis	321662	S	354	0	354	0.00049
Pseudomonas granadensis	1421430	S	319	0	319	0.00044
Pseudomonas hamedanensis	2745504	S	268	0	268	0.00037
Pseudomonas siliginis	2842346	S	244	0	244	0.00034
Pseudomonas tensinigenes	2745511	S	235	0	235	0.00032
Pseudomonas zeae	2745510	S	227	0	227	0.00031
Pseudomonas atacamensis	2565368	S	223	0	223	0.00031
Pseudomonas reinekei	395598	S	217	0	217	0.00030
Pseudomonas izuensis	2684212	S	213	0	213	0.00029
Pseudomonas lini	163011	S	198	0	198	0.00027
Pseudomonas arsenicoxydans	702115	S	184	0	184	0.00025
Pseudomonas silesiensis	1853130	S	172	0	172	0.00024
Pseudomonas monsensis	2745509	S	165	0	165	0.00023
Pseudomonas umsongensis	198618	S	164	0	164	0.00023
Pseudomonas prosekii	1148509	S	154	0	154	0.00021
Pseudomonas brassicacearum	930166	S	139	1041	1180	0.00163
Pseudomonas knackmussii	65741	S	138	0	138	0.00019
Pseudomonas yamanorum	515393	S	127	0	127	0.00018
Pseudomonas palleroniana	191390	S	123	0	123	0.00017
Pseudomonas thivervalensis	86265	S	117	0	117	0.00016
Pseudomonas vancouverensis	95300	S	116	0	116	0.00016
Pseudomonas iranensis	2745503	S	115	0	115	0.00016
Pseudomonas phytophila	2867264	S	101	0	101	0.00014
Pseudomonas taetrolens	47884	S	100	0	100	0.00014
Pseudomonas wenzhouensis	2906062	S	87	0	87	0.00012
Pseudomonas simiae	321846	S	83	0	83	0.00011
Pseudomonas oryziphila	2894079	S	80	0	80	0.00011
Pseudomonas eucalypticola	2599595	S	80	0	80	0.00011
Pseudomonas viciae	2505979	S	75	0	75	0.00010
Pseudomonas parafulva	157782	S	70	0	70	0.00010
Pseudomonas vanderleydeniana	2745495	S	63	0	63	0.00009
Pseudomonas otitidis	319939	S	61	0	61	0.00008
Pseudomonas azerbaijanoriens	2842350	S	57	0	57	0.00008
Pseudomonas lurida	244566	S	55	0	55	0.00008
Pseudomonas entomophila	312306	S	54	0	54	0.00007
Pseudomonas laurylsulfatiphila	2011015	S	53	0	53	0.00007
Pseudomonas psychrophila	122355	S	52	0	52	0.00007
Pseudomonas promysalinigenes	485898	S	52	0	52	0.00007
Pseudomonas tructae	2518644	S	51	0	51	0.00007
Pseudomonas germanica	2815720	S	51	0	51	0.00007
Pseudomonas canavaninivorans	2859001	S	50	0	50	0.00007
Pseudomonas asplenii	53407	S	49	0	49	0.00007
Pseudomonas asgharzadehiana	2842349	S	43	0	43	0.00006
Pseudomonas versuta	1788301	S	43	0	43	0.00006
Pseudomonas seleniipraecipitans	640205	S	42	0	42	0.00006
Pseudomonas psychrotolerans	237610	S	37	0	37	0.00005
Pseudomonas zarinae	2745498	S	37	0	37	0.00005
Pseudomonas pohangensis	364197	S	37	0	37	0.00005
Pseudomonas cremoricolorata	157783	S	36	0	36	0.00005
Pseudomonas pergaminensis	2853159	S	35	0	35	0.00005
Pseudomonas asiatica	2219225	S	34	0	34	0.00005
Pseudomonas rhizosphaerae	216142	S	28	0	28	0.00004
Pseudomonas alkylphenolica	237609	S	28	0	28	0.00004
Pseudomonas marincola	437900	S	27	0	27	0.00004
Pseudomonas alcaliphila	101564	S	26	0	26	0.00004
Pseudomonas fakonensis	2842355	S	26	0	26	0.00004
Pseudomonas antarctica	219572	S	26	0	26	0.00004
Pseudomonas cavernae	2320867	S	21	0	21	0.00003
Pseudomonas lalkuanensis	2604832	S	21	0	21	0.00003
Pseudomonas sediminis	1691904	S	17	0	17	0.00002
Pseudomonas salmasensis	2745514	S	17	0	17	0.00002
Pseudomonas tohonis	2725477	S	12	0	12	0.00002
Pseudomonas benzenivorans	556533	S	11	0	11	0.00002
Pseudomonas muyukensis	2842357	S	11	0	11	0.00002
Pseudomonas graminis	158627	S	11	0	11	0.00002
Pseudomonas xanthosomae	2842356	S	11	0	11	0.00002
Pseudomonas guangdongensis	1245526	S	11	0	11	0.00002
Pseudomonas xantholysinigenes	2745490	S	10	0	10	0.00001
Pseudomonas campi	2731681	S	9	0	9	0.00001
Pseudomonas toyotomiensis	554344	S	8	0	8	0.00001
Pseudomonas argentinensis	289370	S	8	0	8	0.00001
Pseudomonas soli	1306993	S	8	0	8	0.00001
Pseudomonas juntendi	2666183	S	7	0	7	0.00001
Pseudomonas oryzae	1392877	S	7	0	7	0.00001
Pseudomonas donghuensis	1163398	S	6	0	6	0.00001
Pseudomonas maumuensis	2842354	S	6	0	6	0.00001
Pseudomonas alvandae	2842348	S	6	0	6	0.00001
Pseudomonas bijieensis	2681983	S	5	0	5	0.00001
Pseudomonas luteola	47886	S	5	0	5	0.00001
Pseudomonas chengduensis	489632	S	5	0	5	0.00001
Candidatus Pseudomonas adelgestsugas	1302376	S	5	0	5	0.00001
Pseudomonas saudiphocaensis	1499686	S	5	0	5	0.00001
Pseudomonas lactis	1615674	S	5	0	5	0.00001
Pseudomonas tritici	2745518	S	5	0	5	0.00001
Pseudomonas phragmitis	1931241	S	4	0	4	0.00001
Pseudomonas sichuanensis	2213015	S	4	0	4	0.00001
Pseudomonas phenolilytica	2746321	S	3	0	3	0.00000
Pseudomonas kermanshahensis	2745482	S	3	0	3	0.00000
Pseudomonas nanhaiensis	2830842	S	2	0	2	0.00000
Pseudomonas anuradhapurensis	485870	S	2	0	2	0.00000
Pseudomonas cerasi	1583341	S	1	0	1	0.00000
Pseudomonas shahriarae	2745512	S	1	0	1	0.00000
Pseudomonas sihuiensis	1274359	S	1	0	1	0.00000
Pseudomonas hydrolytica	2493633	S	1	0	1	0.00000
Stutzerimonas stutzeri	316	S	1180	0	1180	0.00163
Stutzerimonas balearica	74829	S	43	0	43	0.00006
Stutzerimonas degradans	2968968	S	31	0	31	0.00004
[Pseudomonas] zhaodongensis	1176257	S	3	0	3	0.00000
Permianibacter aggregans	1510150	S	13	0	13	0.00002
Azotobacter salinestris	69964	S	4	0	4	0.00001
Halopseudomonas aestusnigri	857252	S	2	0	2	0.00000
Klebsiella pneumoniae	573	S	119	1150	1269	0.00175
Klebsiella variicola	244366	S	89	0	89	0.00012
Klebsiella michiganensis	1134687	S	11	0	11	0.00002
Klebsiella quasipneumoniae	1463165	S	5	4	9	0.00001
Klebsiella grimontii	2058152	S	1	0	1	0.00000
Salmonella enterica	28901	S	92	1721	1813	0.00250
Escherichia coli	562	S	36	47	83	0.00011
Enterobacter hormaechei	158836	S	5	16	21	0.00003
Enterobacter cloacae	550	S	1	0	1	0.00000
Enterobacter kobei	208224	S	1	0	1	0.00000
Candidatus Blochmannia herculeanus	108080	S	1	0	1	0.00000
Cronobacter sakazakii	28141	S	1	0	1	0.00000
Serratia marcescens	615	S	73	24	97	0.00013
Serratia sp. 3ACOL1	2448483	S	9	0	9	0.00001
Yersinia enterocolitica	630	S	22	0	22	0.00003
Buchnera aphidicola	9	S	1	0	1	0.00000
Pantoea sp. At-9b	592316	S	1	0	1	0.00000
Stenotrophomonas sp. LM091	1904944	S	488	0	488	0.00067
Stenotrophomonas sp. 364	2691571	S	20	0	20	0.00003
Stenotrophomonas sp. 169	2770322	S	5	0	5	0.00001
Stenotrophomonas sp. NA06056	2742129	S	2	0	2	0.00000
Stenotrophomonas sp. MYb57	1827305	S	1	0	1	0.00000
Stenotrophomonas sp. WZN-1	2005046	S	1	0	1	0.00000
Stenotrophomonas sp. pho	2211160	S	1	0	1	0.00000
Stenotrophomonas sp. SI-NJAU-1	2886359	S	1	0	1	0.00000
Stenotrophomonas sp. DR822	2871174	S	1	0	1	0.00000
Stenotrophomonas sp. SXG-1	2682487	S	1	0	1	0.00000
Stenotrophomonas maltophilia	40324	S	57	0	57	0.00008
Stenotrophomonas sp. SAU14A_NAIMI4_5	2072413	S	6	0	6	0.00001
Stenotrophomonas sp. ESTM1D_MKCIP4_1	2072414	S	4	0	4	0.00001
Stenotrophomonas sp. ZAC14A_NAIMI4_1	2072412	S	2	0	2	0.00000
Stenotrophomonas sp. ZAC14D2_NAIMI4_7	2072405	S	1	0	1	0.00000
Stenotrophomonas sp. ZAC14D2_NAIMI4_6	2072406	S	1	0	1	0.00000
Stenotrophomonas rhizophila	216778	S	65	0	65	0.00009
Stenotrophomonas acidaminiphila	128780	S	5	0	5	0.00001
Stenotrophomonas indicatrix	2045451	S	2	0	2	0.00000
Xanthomonas citri	346	S	44	0	44	0.00006
Xanthomonas hortorum	56454	S	3	0	3	0.00000
Xanthomonas sp. CFBP 8443	2971235	S	2	0	2	0.00000
Xanthomonas cassavae	56450	S	2	0	2	0.00000
Xanthomonas translucens	343	S	1	0	1	0.00000
Xanthomonas phaseoli	1985254	S	1	0	1	0.00000
Xanthomonas theicola	56464	S	1	0	1	0.00000
Xanthomonas vasicola	56459	S	1	0	1	0.00000
Xanthomonas sacchari	56458	S	1	0	1	0.00000
Xanthomonas arboricola	56448	S	1	0	1	0.00000
Xanthomonas albilineans	29447	S	1	0	1	0.00000
Xanthomonas oryzae	347	S	1	0	1	0.00000
Lysobacter antibioticus	84531	S	1	0	1	0.00000
Lysobacter maris	1605891	S	1	0	1	0.00000
Luteimonas fraxinea	2901869	S	1	0	1	0.00000
Pseudoxanthomonas spadix	415229	S	1	0	1	0.00000
Thermomonas sp. XSG	2771436	S	1	0	1	0.00000
Dyella telluris	2763498	S	1	0	1	0.00000
Acinetobacter haemolyticus	29430	S	25	0	25	0.00003
Acinetobacter johnsonii	40214	S	2	0	2	0.00000
Acinetobacter baumannii	470	S	1	2	3	0.00000
Acinetobacter wuhouensis	1879050	S	1	0	1	0.00000
Shewanella sp. Scap07	2589987	S	16	0	16	0.00002
Shewanella xiamenensis	332186	S	1	0	1	0.00000
Alteromonas mediterranea	314275	S	4	0	4	0.00001
Pseudoalteromonas sp. Scap25	2589992	S	2	0	2	0.00000
Pseudoalteromonas sp. 3J6	649161	S	1	0	1	0.00000
Pseudoalteromonas piscicida	43662	S	1	0	1	0.00000
Aeromonas sp. ASNIH3	1636608	S	13	0	13	0.00002
Aeromonas sp. FDAARGOS 1408	2778057	S	1	0	1	0.00000
Aeromonas hydrophila	644	S	3	0	3	0.00000
Aeromonas media	651	S	2	0	2	0.00000
Acidihalobacter ferrooxydans	1765967	S	14	0	14	0.00002
Spiribacter salinus	1335746	S	1	0	1	0.00000
Marinomonas mediterranea	119864	S	6	0	6	0.00001
Neptunomonas phycophila	1572645	S	1	0	1	0.00000
Alcanivorax sp. N3-2A	2014542	S	4	0	4	0.00001
Halomonas sp. 18071143	2855441	S	1	0	1	0.00000
[Haemophilus] ducreyi	730	S	7	0	7	0.00001
Pasteurella multocida	747	S	2	0	2	0.00000
Vibrio sp. Scap24	2589990	S	3	0	3	0.00000
Vibrio vulnificus	672	S	1	0	1	0.00000
Vibrio parahaemolyticus	670	S	1	0	1	0.00000
Photobacterium sp. CCB-ST2H9	2912855	S	1	0	1	0.00000
Thiosulfativibrio zosterae	2675053	S	2	0	2	0.00000
Thiomicrorhabdus immobilis	2791037	S	1	0	1	0.00000
Methylocaldum marinum	1432792	S	1	0	1	0.00000
Komagataeibacter rhaeticus	215221	S	4645	0	4645	0.00641
Acetobacter sp. KACC 21233	2592655	S	1	0	1	0.00000
Magnetospirillum gryphiswaldense	55518	S	255	0	255	0.00035
Ferrovibrio terrae	2594003	S	1	0	1	0.00000
Azospirillum sp. TSH100	652764	S	1	0	1	0.00000
Thalassospira sp. A40-3	2785908	S	1	0	1	0.00000
Xanthobacter autotrophicus	280	S	55	0	55	0.00008
