name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces sp. ICC1	2099583	S	3	0	3	0.00038
Streptomyces sp. SAT1	1849967	S	1	0	1	0.00013
Streptomyces sp. 891-h	2720714	S	1	0	1	0.00013
Streptomyces sp. NHF165	2175864	S	1	0	1	0.00013
Streptomyces formicae	1616117	S	1	0	1	0.00013
Streptomyces vinaceusdrappus	67376	S	1	0	1	0.00013
Luteimicrobium xylanilyticum	1133546	S	1	0	1	0.00013
Curtobacterium sp. Csp2	2495430	S	1	0	1	0.00013
Actinocatenispora sera	390989	S	1	0	1	0.00013
Amycolatopsis roodepoortensis	700274	S	1	0	1	0.00013
Nonomuraea coxensis	404386	S	1	0	1	0.00013
Mycoplasmopsis gallinacea	29556	S	1	0	1	0.00013
Metamycoplasma phocicerebrale	142649	S	1	0	1	0.00013
Bacteroides thetaiotaomicron	818	S	3	0	3	0.00038
Bacteroides fragilis	817	S	2	0	2	0.00026
Bacteroides salyersiae	291644	S	1	0	1	0.00013
Flavobacterium sp. N502536	2986837	S	1	0	1	0.00013
Flavobacterium sp. xlx-214	2654325	S	1	0	1	0.00013
Flagellimonas sp. HMM57	2905121	S	1	0	1	0.00013
Chryseobacterium manosquense	2754694	S	1	0	1	0.00013
Marivirga tractuosa	1006	S	4	0	4	0.00051
Fulvivirga sp. W9P-11	2904246	S	1	0	1	0.00013
Solitalea canadensis	995	S	1	0	1	0.00013
Planctopirus limnophila	120	S	1	0	1	0.00013
Adhaeretor mobilis	1930276	S	1	0	1	0.00013
Paludisphaera borealis	1387353	S	1	0	1	0.00013
Mucisphaera calidilacus	2527982	S	1	0	1	0.00013
Leptospira santarosai	28183	S	1	0	1	0.00013
Homo sapiens	9606	S	2980	0	2980	0.38161
Candidatus Nitrosotenuis aquarius	1846278	S	1	0	1	0.00013
Chrysochromulina ericina virus	455364	S	1	0	1	0.00013
