name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Xanthomonas hortorum	56454	S	1218	0	1218	0.00240
Xanthomonas campestris	339	S	441	0	441	0.00087
Xanthomonas citri	346	S	293	0	293	0.00058
Xanthomonas euroxanthea	2259622	S	137	0	137	0.00027
Xanthomonas translucens	343	S	122	0	122	0.00024
Xanthomonas sp. GW	2724121	S	37	0	37	0.00007
Xanthomonas sp. CFBP 8445	2971236	S	36	0	36	0.00007
Xanthomonas sp. AM6	2982531	S	7	0	7	0.00001
Xanthomonas sp. CFBP 8443	2971235	S	6	0	6	0.00001
Xanthomonas sp. SI	2724123	S	3	0	3	0.00001
Xanthomonas hydrangeae	2775159	S	99	0	99	0.00020
Xanthomonas vasicola	56459	S	49	0	49	0.00010
Xanthomonas albilineans	29447	S	43	0	43	0.00008
Xanthomonas cassavae	56450	S	38	0	38	0.00007
Xanthomonas arboricola	56448	S	33	0	33	0.00007
Xanthomonas oryzae	347	S	21	0	21	0.00004
Xanthomonas sacchari	56458	S	16	0	16	0.00003
Xanthomonas fragariae	48664	S	8	0	8	0.00002
Xanthomonas vesicatoria	56460	S	7	0	7	0.00001
Xanthomonas euvesicatoria	456327	S	5	0	5	0.00001
Xanthomonas prunicola	2053930	S	3	0	3	0.00001
Xanthomonas hyacinthi	56455	S	2	0	2	0.00000
Xanthomonas theicola	56464	S	2	0	2	0.00000
Xanthomonas cucurbitae	56453	S	1	0	1	0.00000
Xanthomonas axonopodis	53413	S	1	0	1	0.00000
Xanthomonas phaseoli	1985254	S	1	0	1	0.00000
Luteimonas sp. YGD11-2	2508168	S	210	0	210	0.00041
Luteimonas sp. MC1825	2761107	S	105	0	105	0.00021
Luteimonas sp. JM171	1896164	S	78	0	78	0.00015
Luteimonas sp. S4-F44	2925842	S	34	0	34	0.00007
Luteimonas sp. MC1750	2799326	S	3	0	3	0.00001
Luteimonas sp. MC1572	2799325	S	2	0	2	0.00000
Luteimonas chenhongjianii	2006110	S	15	0	15	0.00003
Luteimonas fraxinea	2901869	S	11	0	11	0.00002
Luteimonas granuli	1176533	S	1	0	1	0.00000
Luteimonas yindakuii	2565782	S	1	0	1	0.00000
Lysobacter arenosi	2795387	S	72	0	72	0.00014
Lysobacter capsici	435897	S	61	0	61	0.00012
Lysobacter enzymogenes	69	S	46	0	46	0.00009
Lysobacter sp. H21R4	2781021	S	10	0	10	0.00002
Lysobacter sp. 5GHs7-4	2904253	S	9	0	9	0.00002
Lysobacter sp. CW239	2762611	S	7	0	7	0.00001
Lysobacter sp. K5869	2820808	S	3	0	3	0.00001
Lysobacter sp. TY2-98	2290922	S	2	0	2	0.00000
Lysobacter sp. CJ11	2764185	S	1	0	1	0.00000
Lysobacter sp. H23M47	2781024	S	1	0	1	0.00000
Lysobacter oculi	2698682	S	32	0	32	0.00006
Lysobacter antibioticus	84531	S	23	0	23	0.00005
Lysobacter maris	1605891	S	22	0	22	0.00004
Lysobacter alkalisoli	2591633	S	19	0	19	0.00004
Lysobacter terrestris	2865112	S	11	0	11	0.00002
Lysobacter luteus	2822368	S	9	0	9	0.00002
Lysobacter soli	453783	S	7	0	7	0.00001
Lysobacter lycopersici	1324796	S	1	0	1	0.00000
Lysobacter solisilvae	2763317	S	1	0	1	0.00000
Pseudoxanthomonas spadix	415229	S	125	0	125	0.00025
Pseudoxanthomonas mexicana	128785	S	20	0	20	0.00004
Pseudoxanthomonas daejeonensis	266062	S	5	0	5	0.00001
Pseudoxanthomonas suwonensis	314722	S	3	0	3	0.00001
Pseudoxanthomonas sp. X-1	2571115	S	2	0	2	0.00000
Thermomonas aquatica	2202149	S	46	0	46	0.00009
Thermomonas carbonis	1463158	S	30	0	30	0.00006
Thermomonas sp. XSG	2771436	S	11	0	11	0.00002
Thermomonas sp. IMCC34681	2884874	S	1	0	1	0.00000
Thermomonas brevis	215691	S	1	0	1	0.00000
Xylella taiwanensis	1444770	S	1	0	1	0.00000
Arenimonas daejeonensis	370777	S	1	0	1	0.00000
Luteibacter pinisoli	2589080	S	51	0	51	0.00010
Luteibacter sp. 353	2911539	S	2	0	2	0.00000
Luteibacter anthropi	564369	S	1	0	1	0.00000
Dyella terrae	522259	S	24	0	24	0.00005
Dyella thiooxydans	445710	S	22	0	22	0.00004
Frateuria aurantia	81475	S	36	0	36	0.00007
Frateuria sp. 5GH9-34	2898793	S	1	0	1	0.00000
Aerosticca soli	2010829	S	35	0	35	0.00007
Rhodanobacter thiooxydans	416169	S	14	0	14	0.00003
Rhodanobacter glycinis	582702	S	1	0	1	0.00000
Rhodanobacter sp. FDAARGOS 1247	2778082	S	1	0	1	0.00000
Dokdonella koreensis	323415	S	4	0	4	0.00001
Pseudomonas protegens	380021	S	2145	0	2145	0.00423
Pseudomonas fluorescens	294	S	2038	0	2038	0.00402
Pseudomonas synxantha	47883	S	70	0	70	0.00014
Pseudomonas azotoformans	47878	S	47	0	47	0.00009
Pseudomonas orientalis	76758	S	46	0	46	0.00009
Pseudomonas tolaasii	29442	S	45	0	45	0.00009
Pseudomonas rhodesiae	76760	S	41	0	41	0.00008
Pseudomonas poae	200451	S	26	0	26	0.00005
Pseudomonas trivialis	200450	S	26	0	26	0.00005
Pseudomonas mandelii	75612	S	24	0	24	0.00005
Pseudomonas cedrina	651740	S	16	0	16	0.00003
Pseudomonas mucidolens	46679	S	12	0	12	0.00002
Pseudomonas extremorientalis	169669	S	8	0	8	0.00002
Pseudomonas veronii	76761	S	7	0	7	0.00001
Pseudomonas libanensis	75588	S	5	0	5	0.00001
Pseudomonas brenneri	129817	S	3	0	3	0.00001
Pseudomonas migulae	78543	S	2	0	2	0.00000
Pseudomonas congelans	200452	S	2	0	2	0.00000
Pseudomonas mediterranea	183795	S	1	0	1	0.00000
Pseudomonas corrugata	47879	S	1	0	1	0.00000
Pseudomonas sp. B21-059	2895496	S	1363	0	1363	0.00269
Pseudomonas sp. OE 28.3	2745519	S	47	0	47	0.00009
Pseudomonas sp. DR 5-09	1534110	S	35	0	35	0.00007
Pseudomonas sp. S09G 359	2054919	S	34	0	34	0.00007
Pseudomonas sp. NS1(2017)	2025658	S	33	0	33	0.00007
Pseudomonas sp. L5B5	2883205	S	29	0	29	0.00006
Pseudomonas sp. AO-1	2855434	S	27	0	27	0.00005
Pseudomonas sp.	306	S	27	0	27	0.00005
Pseudomonas sp. HN11	1344094	S	26	0	26	0.00005
Pseudomonas sp. 3-2	2867408	S	23	0	23	0.00005
Pseudomonas sp. S35	1573719	S	23	0	23	0.00005
Pseudomonas sp. ADAK18	2730848	S	23	0	23	0.00005
Pseudomonas sp. LG1E9	2219057	S	21	0	21	0.00004
Pseudomonas sp. Y5-11	2749808	S	20	0	20	0.00004
Pseudomonas sp. B21-021	2895476	S	20	0	20	0.00004
Pseudomonas sp. TMW 2.1634	1886807	S	20	0	20	0.00004
Pseudomonas sp. Eqa60	2799184	S	19	0	19	0.00004
Pseudomonas sp. CIP-10	2892442	S	19	0	19	0.00004
Pseudomonas sp. SXM-1	2169583	S	18	0	18	0.00004
Pseudomonas sp. R76	1573711	S	17	0	17	0.00003
Pseudomonas sp. PDNC002	2811422	S	17	0	17	0.00003
Pseudomonas sp. R5-89-07	658644	S	16	0	16	0.00003
Pseudomonas sp. Pc102	2678261	S	16	0	16	0.00003
Pseudomonas sp. ADAK13	2730847	S	15	0	15	0.00003
Pseudomonas sp. BW7P1	2973088	S	14	0	14	0.00003
Pseudomonas sp. Os17	1500686	S	14	0	14	0.00003
Pseudomonas sp. NIBRBAC000502773	2590776	S	13	0	13	0.00003
Pseudomonas sp. CYM-20-01	2870750	S	11	0	11	0.00002
Pseudomonas sp. J380	2605424	S	11	0	11	0.00002
Pseudomonas sp. HS6	2850559	S	9	0	9	0.00002
Pseudomonas sp. IzPS59	2774459	S	9	0	9	0.00002
Pseudomonas sp. ADAK22	2730851	S	8	0	8	0.00002
Pseudomonas sp. CBS	2971912	S	8	0	8	0.00002
Pseudomonas sp. St29	1500687	S	8	0	8	0.00002
Pseudomonas sp. So3.2b	2864101	S	8	0	8	0.00002
Pseudomonas sp. BC42	2933816	S	8	0	8	0.00002
Pseudomonas sp. LS44	1357074	S	7	0	7	0.00001
Pseudomonas sp. LTJR-52	2479392	S	7	0	7	0.00001
Pseudomonas sp. N3-W	2975049	S	7	0	7	0.00001
Pseudomonas sp. PIA16	2931382	S	6	0	6	0.00001
Pseudomonas sp. FDAARGOS_380	2018067	S	6	0	6	0.00001
Pseudomonas sp. MPC6	2498848	S	6	0	6	0.00001
Pseudomonas sp. DTU12.3	2073078	S	6	0	6	0.00001
Pseudomonas sp. CMR5c	658630	S	6	0	6	0.00001
Pseudomonas sp. MRSN 12121	1611770	S	5	0	5	0.00001
Pseudomonas sp. Seg1	2678259	S	5	0	5	0.00001
Pseudomonas sp. Ost2	2678260	S	5	0	5	0.00001
Pseudomonas sp. S49	1573720	S	5	0	5	0.00001
Pseudomonas sp. ERGC3:05	2866386	S	5	0	5	0.00001
Pseudomonas sp. UW4	1207075	S	5	0	5	0.00001
Pseudomonas sp. S150	2559074	S	5	0	5	0.00001
Pseudomonas sp. R2-37-08W	1173273	S	5	0	5	0.00001
Pseudomonas sp. StFLB209	1028989	S	5	0	5	0.00001
Pseudomonas sp. LH1G9	2083055	S	5	0	5	0.00001
Pseudomonas sp. CC6-YY-74	1930532	S	4	0	4	0.00001
Pseudomonas sp. ACM7	2052956	S	4	0	4	0.00001
Pseudomonas sp. B21-051	2895491	S	4	0	4	0.00001
Pseudomonas sp. B21-015	2895473	S	4	0	4	0.00001
Pseudomonas sp. LBUM920	2126069	S	4	0	4	0.00001
Pseudomonas sp. TCU-HL1	1856685	S	4	0	4	0.00001
Pseudomonas sp. MYb193	1827300	S	4	0	4	0.00001
Pseudomonas sp. CFSAN084952	2664899	S	4	0	4	0.00001
Pseudomonas sp. SDM007	2812000	S	4	0	4	0.00001
Pseudomonas sp. In5(2022)	2961896	S	4	0	4	0.00001
Pseudomonas sp. B21-044	2895488	S	4	0	4	0.00001
Pseudomonas sp. B21-048	2895490	S	4	0	4	0.00001
Pseudomonas sp. IAC-BECa141	2793103	S	4	0	4	0.00001
Pseudomonas sp. LS.1a	2920387	S	4	0	4	0.00001
Pseudomonas sp. NIBR-H-19	2901380	S	4	0	4	0.00001
Pseudomonas sp. HN8-3	2886361	S	3	0	3	0.00001
Pseudomonas sp. 31-12	2201356	S	3	0	3	0.00001
Pseudomonas sp. YeP6b	2861775	S	3	0	3	0.00001
Pseudomonas sp. PP3	2815936	S	3	0	3	0.00001
Pseudomonas sp. DG56-2	2320270	S	3	0	3	0.00001
Pseudomonas sp. R3-18-08	1173283	S	3	0	3	0.00001
Pseudomonas sp. BIOMIG1BAC	1758730	S	3	0	3	0.00001
Pseudomonas sp. HLS-6	2049589	S	3	0	3	0.00001
Pseudomonas sp. B21-056	2895495	S	3	0	3	0.00001
Pseudomonas sp. GR 6-02	1659194	S	3	0	3	0.00001
Pseudomonas sp. 7SR1	1881017	S	3	0	3	0.00001
Pseudomonas sp. Z003-0.4C(8344-21)	1855380	S	3	0	3	0.00001
Pseudomonas sp. MM213	2866807	S	2	0	2	0.00000
Pseudomonas sp. PS1(2021)	2866282	S	2	0	2	0.00000
Pseudomonas sp. S07E 245	2866278	S	2	0	2	0.00000
Pseudomonas sp. SK3(2021)	2841064	S	2	0	2	0.00000
Pseudomonas sp. Y39-6	2749807	S	2	0	2	0.00000
Pseudomonas sp. DR208	2870840	S	2	0	2	0.00000
Pseudomonas sp. 15A4	2804761	S	2	0	2	0.00000
Pseudomonas sp. St316	2678257	S	2	0	2	0.00000
Pseudomonas sp. SCB32	2653853	S	2	0	2	0.00000
Pseudomonas sp. HD6515	2856556	S	2	0	2	0.00000
Pseudomonas sp. DR48	2871095	S	2	0	2	0.00000
Pseudomonas sp. BT-42-2	2986927	S	2	0	2	0.00000
Pseudomonas sp. B21-019	2895475	S	2	0	2	0.00000
Pseudomonas sp. NC02	2067572	S	2	0	2	0.00000
Pseudomonas sp. J452	2898441	S	2	0	2	0.00000
Pseudomonas sp. B21-053	2895493	S	2	0	2	0.00000
Pseudomonas sp. LS1212	2972478	S	2	0	2	0.00000
Pseudomonas sp. B10	118613	S	2	0	2	0.00000
Pseudomonas sp. B21-028	2895480	S	2	0	2	0.00000
Pseudomonas sp. R4-34-07	658642	S	2	0	2	0.00000
Pseudomonas sp. URMO17WK12:I11	1283291	S	1	0	1	0.00000
Pseudomonas sp. ATCC 43928	676210	S	1	0	1	0.00000
Pseudomonas sp. ABC1	2748080	S	1	0	1	0.00000
Pseudomonas sp. LRP2-20	2944234	S	1	0	1	0.00000
Pseudomonas sp. R4-39-08	1173288	S	1	0	1	0.00000
Pseudomonas sp. B11D7D	2735906	S	1	0	1	0.00000
Pseudomonas sp. Sm006	2731552	S	1	0	1	0.00000
Pseudomonas sp. Lz4W	1206777	S	1	0	1	0.00000
Pseudomonas sp. FGI182	1259844	S	1	0	1	0.00000
Pseudomonas sp. Marseille-Q3773	2866592	S	1	0	1	0.00000
Pseudomonas sp. R2-7-07	658641	S	1	0	1	0.00000
Pseudomonas sp. 7-41	2898483	S	1	0	1	0.00000
Pseudomonas sp. MM211	2866808	S	1	0	1	0.00000
Pseudomonas sp. R4-35-07	658643	S	1	0	1	0.00000
Pseudomonas sp. RtIB026	2749999	S	1	0	1	0.00000
Pseudomonas sp. B21-017	2895474	S	1	0	1	0.00000
Pseudomonas sp. ArH3a	2862945	S	1	0	1	0.00000
Pseudomonas sp. OST1909	2777367	S	1	0	1	0.00000
Pseudomonas sp. MPFS	2795724	S	1	0	1	0.00000
Pseudomonas sp. T8	645292	S	1	0	1	0.00000
Pseudomonas sp. KHPS1	2961531	S	1	0	1	0.00000
Pseudomonas sp. Z8(2022)	2962597	S	1	0	1	0.00000
Pseudomonas sp. phDV1	253237	S	1	0	1	0.00000
Pseudomonas sp. SW-3	147212	S	1	0	1	0.00000
Pseudomonas sp. Tri1	2823875	S	1	0	1	0.00000
Pseudomonas sp. GCEP-101	2974552	S	1	0	1	0.00000
Pseudomonas sp. RC3H12	2834406	S	1	0	1	0.00000
Pseudomonas sp. B21-010	2895471	S	1	0	1	0.00000
Pseudomonas sp. M30-35	1981174	S	1	0	1	0.00000
Pseudomonas sp. HS-18	2879114	S	1	0	1	0.00000
Pseudomonas sp. RU47	2005388	S	1	0	1	0.00000
Pseudomonas sp. 02C 26	2054914	S	1	0	1	0.00000
Pseudomonas sp. DTU12.1	2654238	S	1	0	1	0.00000
Pseudomonas sp. NY5710	2662033	S	1	0	1	0.00000
Pseudomonas sp. KNUC1026	2893890	S	1	0	1	0.00000
Pseudomonas sp. B21-012	2895472	S	1	0	1	0.00000
Pseudomonas sp. PONIH3	1636610	S	1	0	1	0.00000
Pseudomonas sp. SWI36	2083052	S	1	0	1	0.00000
Pseudomonas sp. S34	1573718	S	1	0	1	0.00000
Pseudomonas sp. LG1D9	2083054	S	1	0	1	0.00000
Pseudomonas sp. MTM4	2705472	S	1	0	1	0.00000
Pseudomonas sp. R84	1573712	S	1	0	1	0.00000
Pseudomonas sp. gcc21	2726989	S	1	0	1	0.00000
Pseudomonas sp. B21-054	2895494	S	1	0	1	0.00000
Pseudomonas aeruginosa	287	S	704	2624	3328	0.00656
Pseudomonas alcaligenes	43263	S	28	0	28	0.00006
Pseudomonas resinovorans	53412	S	12	0	12	0.00002
Pseudomonas mendocina	300	S	10	0	10	0.00002
Pseudomonas citronellolis	53408	S	7	0	7	0.00001
Pseudomonas multiresinivorans	95301	S	1	0	1	0.00000
Pseudomonas palleroniana	191390	S	227	0	227	0.00045
Pseudomonas syringae	317	S	53	0	53	0.00010
Pseudomonas cichorii	36746	S	23	0	23	0.00005
Pseudomonas viridiflava	33069	S	3	0	3	0.00001
Pseudomonas asturiensis	1190415	S	3	0	3	0.00001
Pseudomonas fuscovaginae	50340	S	2	0	2	0.00000
Pseudomonas coronafaciens	53409	S	2	0	2	0.00000
Pseudomonas amygdali	47877	S	1	0	1	0.00000
Pseudomonas syringae group genomosp. 7	251699	S	2	0	2	0.00000
Pseudomonas syringae group genomosp. 3	251701	S	2	0	2	0.00000
Pseudomonas putida	303	S	51	0	51	0.00010
Pseudomonas monteilii	76759	S	20	0	20	0.00004
Pseudomonas oryzihabitans	47885	S	16	0	16	0.00003
Pseudomonas mosselii	78327	S	6	0	6	0.00001
Pseudomonas plecoglossicida	70775	S	4	0	4	0.00001
Pseudomonas wadenswilerensis	1785161	S	1	0	1	0.00000
Pseudomonas chlororaphis	587753	S	66	72	138	0.00027
Pseudomonas fragi	296	S	15	0	15	0.00003
Pseudomonas lundensis	86185	S	4	0	4	0.00001
Pseudomonas glycinae	1785145	S	61	0	61	0.00012
Pseudomonas extremaustralis	359110	S	55	0	55	0.00011
Pseudomonas simiae	321846	S	26	0	26	0.00005
Pseudomonas psychrotolerans	237610	S	24	0	24	0.00005
Pseudomonas yamanorum	515393	S	20	0	20	0.00004
Pseudomonas lurida	244566	S	17	0	17	0.00003
Pseudomonas tritici	2745518	S	16	0	16	0.00003
Pseudomonas asgharzadehiana	2842349	S	15	0	15	0.00003
Pseudomonas fitomaticsae	2837969	S	14	0	14	0.00003
Pseudomonas antarctica	219572	S	13	0	13	0.00003
Pseudomonas gozinkensis	2774461	S	11	0	11	0.00002
Pseudomonas luteola	47886	S	10	0	10	0.00002
Pseudomonas kribbensis	1628086	S	10	0	10	0.00002
Pseudomonas agarici	46677	S	7	0	7	0.00001
Pseudomonas qingdaonensis	2056231	S	7	0	7	0.00001
Pseudomonas frederiksbergensis	104087	S	7	0	7	0.00001
Pseudomonas laurylsulfatiphila	2011015	S	7	0	7	0.00001
Pseudomonas viciae	2505979	S	6	0	6	0.00001
Pseudomonas koreensis	198620	S	6	0	6	0.00001
Pseudomonas hamedanensis	2745504	S	6	0	6	0.00001
Pseudomonas allokribbensis	2774460	S	6	0	6	0.00001
Pseudomonas zeae	2745510	S	6	0	6	0.00001
Pseudomonas alkylphenolica	237609	S	5	0	5	0.00001
Pseudomonas parafulva	157782	S	5	0	5	0.00001
Pseudomonas monsensis	2745509	S	4	0	4	0.00001
Pseudomonas lactis	1615674	S	4	0	4	0.00001
Pseudomonas versuta	1788301	S	4	0	4	0.00001
Pseudomonas umsongensis	198618	S	4	0	4	0.00001
Pseudomonas izuensis	2684212	S	3	0	3	0.00001
Pseudomonas eucalypticola	2599595	S	3	0	3	0.00001
Pseudomonas rhizosphaerae	216142	S	3	0	3	0.00001
Pseudomonas benzenivorans	556533	S	3	0	3	0.00001
Pseudomonas silesiensis	1853130	S	3	0	3	0.00001
Pseudomonas salmasensis	2745514	S	3	0	3	0.00001
Pseudomonas pergaminensis	2853159	S	3	0	3	0.00001
Pseudomonas asplenii	53407	S	3	0	3	0.00001
Pseudomonas xantholysinigenes	2745490	S	2	0	2	0.00000
Pseudomonas cavernae	2320867	S	2	0	2	0.00000
Pseudomonas taetrolens	47884	S	2	0	2	0.00000
Pseudomonas azerbaijanoriens	2842350	S	2	0	2	0.00000
Pseudomonas xanthosomae	2842356	S	2	0	2	0.00000
Pseudomonas tensinigenes	2745511	S	2	0	2	0.00000
Pseudomonas cerasi	1583341	S	2	0	2	0.00000
Pseudomonas moraviensis	321662	S	2	0	2	0.00000
Pseudomonas reinekei	395598	S	2	0	2	0.00000
Pseudomonas prosekii	1148509	S	2	0	2	0.00000
Pseudomonas brassicacearum	930166	S	2	0	2	0.00000
Pseudomonas cremoricolorata	157783	S	2	0	2	0.00000
Pseudomonas thivervalensis	86265	S	2	0	2	0.00000
Pseudomonas marincola	437900	S	1	0	1	0.00000
Pseudomonas asiatica	2219225	S	1	0	1	0.00000
Pseudomonas hydrolytica	2493633	S	1	0	1	0.00000
Pseudomonas psychrophila	122355	S	1	0	1	0.00000
Pseudomonas nanhaiensis	2830842	S	1	0	1	0.00000
Pseudomonas tructae	2518644	S	1	0	1	0.00000
Pseudomonas lalkuanensis	2604832	S	1	0	1	0.00000
Pseudomonas graminis	158627	S	1	0	1	0.00000
Pseudomonas promysalinigenes	485898	S	1	0	1	0.00000
Pseudomonas guangdongensis	1245526	S	1	0	1	0.00000
Pseudomonas lini	163011	S	1	0	1	0.00000
Pseudomonas vanderleydeniana	2745495	S	1	0	1	0.00000
Pseudomonas zarinae	2745498	S	1	0	1	0.00000
Pseudomonas otitidis	319939	S	1	0	1	0.00000
Pseudomonas wenzhouensis	2906062	S	1	0	1	0.00000
Pseudomonas vancouverensis	95300	S	1	0	1	0.00000
Pseudomonas soli	1306993	S	1	0	1	0.00000
Pseudomonas phytophila	2867264	S	1	0	1	0.00000
Pseudomonas seleniipraecipitans	640205	S	1	0	1	0.00000
Pseudomonas arsenicoxydans	702115	S	1	0	1	0.00000
Pseudomonas granadensis	1421430	S	1	0	1	0.00000
Pseudomonas siliginis	2842346	S	1	0	1	0.00000
Pseudomonas canavaninivorans	2859001	S	1	0	1	0.00000
Stutzerimonas stutzeri	316	S	635	0	635	0.00125
Stutzerimonas degradans	2968968	S	2	0	2	0.00000
Azotobacter vinelandii	354	S	7	0	7	0.00001
Azotobacter chroococcum	353	S	4	0	4	0.00001
Entomomonas sp. F2A	2785331	S	3	0	3	0.00001
Aeromonas caviae	648	S	2765	0	2765	0.00545
Aeromonas hydrophila	644	S	87	0	87	0.00017
Aeromonas veronii	654	S	15	0	15	0.00003
Aeromonas media	651	S	10	0	10	0.00002
Aeromonas simiae	218936	S	4	0	4	0.00001
Aeromonas salmonicida	645	S	2	0	2	0.00000
Zobellella denitrificans	347534	S	1	0	1	0.00000
Succinivibrio dextrinosolvens	83771	S	1	0	1	0.00000
Salmonella enterica	28901	S	194	3510	3704	0.00730
Klebsiella pneumoniae	573	S	78	143	221	0.00044
Klebsiella variicola	244366	S	56	0	56	0.00011
Klebsiella quasipneumoniae	1463165	S	2	0	2	0.00000
Klebsiella aerogenes	548	S	1	0	1	0.00000
Escherichia coli	562	S	73	88	161	0.00032
Enterobacter chengduensis	2494701	S	6	0	6	0.00001
Enterobacter hormaechei	158836	S	5	19	24	0.00005
Enterobacter cloacae	550	S	1	0	1	0.00000
Enterobacter soli	885040	S	1	0	1	0.00000
Buttiauxella sp. 3AFRM03	2479367	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Donacia thalassina	2675786	S	1	0	1	0.00000
Leclercia sp. LSNIH1	1920114	S	2	0	2	0.00000
Leclercia adecarboxylata	83655	S	1	0	1	0.00000
Candidatus Annandia adelgestsuga	1302411	S	1	0	1	0.00000
Kosakonia sacchari	1158459	S	1	0	1	0.00000
Yersinia enterocolitica	630	S	67	0	67	0.00013
Yersinia pseudotuberculosis	633	S	1	0	1	0.00000
Serratia fonticola	47917	S	31	2	33	0.00007
Serratia sp. 3ACOL1	2448483	S	18	0	18	0.00004
Serratia sp. CMO1	2785630	S	1	0	1	0.00000
Serratia ureilytica	300181	S	2	0	2	0.00000
Serratia marcescens	615	S	1	0	1	0.00000
Serratia plymuthica	82996	S	1	0	1	0.00000
Serratia proteamaculans	28151	S	1	0	1	0.00000
Rahnella inusitata	58169	S	18	0	18	0.00004
Pantoea sp. CCBC3-3-1	2490851	S	18	0	18	0.00004
Pantoea dispersa	59814	S	1	0	1	0.00000
Tatumella citrea	53336	S	3	0	3	0.00001
Buchnera aphidicola	9	S	1	0	1	0.00000
Providencia stuartii	588	S	1	0	1	0.00000
Providencia sneebia	516075	S	1	0	1	0.00000
Candidatus Arsenophonus lipoptenae	634113	S	2	0	2	0.00000
Proteus mirabilis	584	S	1	0	1	0.00000
Xenorhabdus bovienii	40576	S	1	0	1	0.00000
Pectobacterium carotovorum	554	S	1	0	1	0.00000
Sodalis glossinidius	63612	S	1	0	1	0.00000
Alkalilimnicola ehrlichii	351052	S	19	0	19	0.00004
Acidihalobacter ferrooxydans	1765967	S	17	0	17	0.00003
Acidihalobacter aeolianus	2792603	S	1	0	1	0.00000
Thermochromatium tepidum	1050	S	21	0	21	0.00004
Thiocapsa bogorovii	521689	S	9	0	9	0.00002
Candidatus Thiodictyon syntrophicum	1166950	S	2	0	2	0.00000
Rheinheimera sp. F8	1763998	S	1	0	1	0.00000
Guyparkeria halophila	47960	S	1	0	1	0.00000
Methylococcus capsulatus	414	S	58	0	58	0.00011
Methylomonas koyamae	702114	S	7	0	7	0.00001
Methylocaldum marinum	1432792	S	1	0	1	0.00000
Halomonas sp. 18071143	2855441	S	10	0	10	0.00002
Halomonas sp. JS92-SW72	2306583	S	9	0	9	0.00002
Halomonas sp. 3H	2952527	S	6	0	6	0.00001
Halomonas sp. 1513	1883416	S	2	0	2	0.00000
Halomonas sp. DN3	2953657	S	1	0	1	0.00000
Halomonas huangheensis	1178482	S	8	0	8	0.00002
Halomonas socia	1081866	S	1	0	1	0.00000
Kushneria marisflavi	157779	S	2	0	2	0.00000
Halotalea alkalilenta	376489	S	1	0	1	0.00000
Alcanivorax sp. N3-2A	2014542	S	8	0	8	0.00002
Ketobacter alkanivorans	1917421	S	3	0	3	0.00001
Marinobacterium rhizophilum	420402	S	1	0	1	0.00000
Marinobacterium aestuarii	1821621	S	1	0	1	0.00000
Neptunomonas phycophila	1572645	S	1	0	1	0.00000
Photobacterium sp. CCB-ST2H9	2912855	S	7	0	7	0.00001
Photobacterium damselae	38293	S	1	0	1	0.00000
Photobacterium ganghwense	320778	S	1	0	1	0.00000
Vibrio sp. Scap24	2589990	S	5	0	5	0.00001
Vibrio sp. VB16	2785746	S	1	0	1	0.00000
